报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1,0.73,0.39,1.29,1.05,0.73,0.37,1.25,0.97,0.92,
每股净资产(元),--,--,--,--,7.07,--,--,6.37,5.32,4.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.6,--,--,1.21,1.07,0.69,
主营业务收入(万元),140719,96234,48083,165890,126898,87610,45359,147299,131976,124784,
主营业务利润(万元),33191,24128,12031,38309,29725,21649,11154,38915,33439,32614,
营业利润(万元),16945,12209,5941,17476,14172,9639,5329,18225,13268,11970,
投资收益(万元),370,27,13,45,45,36,--,53,111,60,
营业外收支净额(万元),1386,729,-13,1543,1339,1148,519,708,1028,1627,
利润总额(万元),18331,12939,5928,19019,15511,10787,5848,18933,14296,13596,
净利润(万元),14655,10158,4659,15469,12621,8770,4457,15017,11580,10982,
净利润(扣除非经常性损益后)(万元),13278,9567,4672,14279,11597,7878,4066,14488,10790,9696,
经营活动产生的现金流量净额(万元),12485,4987,-1992,11737,7250,-5032,-3768,14520,12892,8312,
现金及现金等价物净增加额(万元),375,4316,67992,6035,7984,-4816,1993,-2755,4121,1673,
总资产(万元),197140,192531,193775,111217,107807,--,--,101816,85810,82803,
流动资产(万元),175235,170429,171481,88756,85149,--,--,78278,62127,59172,
总负债(万元),22488,22469,24468,22343,21708,--,--,24187,20908,29618,
流动负债(万元),22360,22325,24307,22167,21489,--,--,23858,20527,29072,
股东权益不含少数股东权益(万元),173275,168738,168044,87681,84839,--,--,76408,63824,52243,
净资产收益率加权(%),10.22,7.83,5.18,19.1,15.52,11.14,5.67,21.6,19.95,23.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
