报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.22,-0.14,-0.07,0.02,-0.27,-0.19,-0.1,-0.29,-0.15,-0.1,-0.06,0.04,-0.09,-0.05,-0.02,-0.04,0.02,0.01,0.01,0.16,0.05,0.06,0,0.02,0.01,0,0,-0.45,-0.02,0.01,0,0.03,0.02,0.01,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,0.98,--,0.93,0.98,1.01,1.03,1.08,1.09,1.09,1.08,0.98,0.99,0.98,1,0.98,0.99,0.93,0.89,1.34,1.4,1.47,1.59,1.5,1.45,1.26,1.25,1.24,1.25,1.23,1.22,1.2,1.42,1.43,1.39,1.35,1.31,1.28,1.25,1.22,1.42,1.14,1.11,0.93,0.88,0.86,0.85,1.02,0.83,0.88,1.5,1.61,1.69,2.98,2.74,2.64,2.5,2.37,1.43,1.17,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.2,--,0.08,-0.16,-0.3,0.42,0.28,0.09,-0.03,0.07,0.23,0.35,0.13,0.19,0.24,0.03,-0.07,0.61,0.3,0.23,0.08,0.06,-0.07,-0.15,-0.14,0.05,0,0,0,0.15,0,0,0,0.05,0,0,0,0.01,0,0,0,0.27,0,0.12,--,0.09,--,-0.1,0.04,-0.04,0.05,-0.12,0.37,0.37,--,--,--,--,--,--,--,
主营业务收入(万元),64120,42192,17343,84253,62179,40294,17062,89572,66843,41736,16213,97747,75089,50321,21656,107577,82470,55250,24781,85818,54180,35866,15080,51996,37124,21819,9401,70696,65851,44499,18231,89047,892,51735,20235,81564,59606,35631,15791,57637,41428,25299,11530,45855,32699,19817,8146,26181,19267,13839,6687,30459,24143,15311,6471,20816,12390,8108,13417,5781,15114,6924,14717,5734,11164,4917,11467,5314,7360,7033,5849,
主营业务利润(万元),997,713,287,807,190,-130,-144,1584,1378,981,418,3394,2586,1757,1135,4508,3736,2838,1467,4665,4533,3463,1297,4689,3639,2296,1245,1554,3942,2739,1477,4861,-64734,2621,--,5285,4192,2839,1363,5204,3851,2607,1410,5469,3978,2539,1036,3019,2234,1547,771,3280,2447,1606,743,2095,1300,490,382,170,2394,1163,3535,1236,599,401,2508,663,432,111,--,
营业利润(万元),-2835,-1764,-910,-3940,-3495,-2488,-1249,-3823,-2196,-1211,-747,-1094,-1124,-613,-277,-990,-187,221,100,-242,754,830,54,249,145,77,22,-5948,-268,97,85,23,266,156,-13,945,803,595,288,1484,1041,878,471,2604,1879,1203,313,897,624,448,229,1438,577,284,95,-158,-193,-427,-2057,-1069,402,69,1682,479,617,0,1106,663,441,117,--,
投资收益(万元),--,--,--,1084,74,74,--,199,199,151,--,1037,290,290,0,142,134,134,--,115,69,69,--,249,37,37,0,119,154,154,98,53,37,--,0,38,38,5,3,2,0,-1,0,6,8,6,8,508,16,2,1,729,223,41,8,75,47,47,-802,8,539,253,116,50,568,223,101,193,176,350,--,
营业外收支净额(万元),-59,-41,-22,4258,-19,-27,-18,61,266,-16,-13,1651,-29,-28,-0,519,531,-53,-22,2310,-66,-39,-18,-58,-41,-18,-6,-79,--,--,--,--,140,--,--,-103,0,0,-15,-77,0,0,0,-44,0,0,0,2660,2657,0,22,296,-1,-2,0,134,0,0,-4,0,-11,0,--,0,0,25,--,--,--,--,--,
利润总额(万元),-2894,-1805,-932,317,-3514,-2515,-1267,-3762,-1930,-1227,-760,556,-1153,-641,-277,-471,344,168,78,2069,688,792,35,191,104,59,17,-6027,-329,54,65,348,406,252,112,1168,776,564,277,1521,1099,852,461,2566,1857,1184,308,4065,3297,3113,252,2472,809,333,110,51,5,-241,-2864,-1045,930,304,1784,532,1376,650,1353,976,802,461,--,
净利润(万元),-2946,-1839,-946,260,-3587,-2560,-1288,-3806,-1990,-1272,-767,513,-1211,-684,-298,-493,292,133,63,2087,684,791,35,218,102,57,17,-5955,-295,92,57,393,261,165,76,850,599,432,259,1075,843,640,378,2026,1541,1090,276,3636,3297,2874,252,2453,802,330,110,28,2,-244,-2861,-1046,920,302,1787,532,1367,650,1353,976,793,440,87,
净利润(扣除非经常性损益后)(万元),-2954,-1842,-942,-5095,-3635,-2576,-1289,-3992,-2325,-1302,--,-2059,--,-686,0,-1106,--,127,--,-416,--,790,--,-83,--,75,0,-5891,0,124,--,105,0,101,--,659,0,453,0,1045,0,659,0,1897,0,1102,0,1402,0,431,0,1474,620,323,--,-106,--,-383,-2857,-1048,920,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6859,-4964,-2439,-2009,-910,1206,-1578,-775,-3625,-2961,-2692,-2719,1006,-2204,-4068,5649,3780,1141,-461,916,3073,4663,1759,2512,3267,420,-961,8098,4010,3050,1036,746,-995,-2043,-1816,601,-1609,609,-3000,2022,-1530,-1252,305,507,196,633,-345,131,758,-1057,-1663,2537,0,1109,--,859,--,-951,327,-357,442,-1096,1903,1925,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-8655,-6704,-6828,7962,-569,680,-499,-5841,-6745,-4573,-4710,-7120,-2602,-4460,-5012,7926,4230,-1193,-810,2472,3837,2996,894,-225,-1851,-3849,-2424,4609,1356,2165,-571,967,1281,658,3139,932,4672,4414,2190,434,-35,-448,2016,95,-406,731,-225,-920,-612,3,-482,-232,0,-82,--,3015,--,333,-684,-558,181,10,510,1020,--,--,--,--,--,--,--,
总资产(万元),66094,70311,68814,71627,66664,67057,70283,70594,69647,66287,65635,69460,68351,66528,66571,68920,69701,62138,65026,60725,65726,62244,62522,58306,57036,55455,58716,58178,64700,65193,65294,66249,68174,67309,65360,61729,68492,63325,64062,53277,54479,53206,54444,50370,50297,49189,46277,43885,39195,38936,34341,30080,29619,27872,24872,26413,27471,24102,23425,28955,29316,26814,21793,20019,18858,16169,15475,9163,8135,5160,--,
流动资产(万元),36126,39923,37440,40349,33866,33982,37239,37432,37846,34671,33970,37878,36188,37791,37465,39730,40379,31813,34397,30028,35031,31081,30119,25167,23648,21462,25298,24981,30790,30321,29108,27667,30149,29638,31265,27301,33270,27712,28085,17152,18561,17335,18528,14080,13749,13284,11792,9645,8705,11033,--,--,--,--,6922,--,6953,0,0,0,0,10705,9375,8393,8749,8626,9165,3699,2553,2540,--,
总负债(万元),59155,62266,59875,61743,60197,59624,61594,60607,57776,53732,52479,55503,55864,53420,53021,55148,55279,47556,50469,46293,52652,49009,49446,44985,43972,42245,46269,46221,46736,46423,45588,45022,48162,47883,48498,45033,51902,46634,47546,37019,38483,37413,38523,34827,35240,34582,32040,29925,25573,25737,23763,19755,20946,19670,16891,18541,--,16399,15272,15012,14333,11113,6379,5858,5224,3290,3245,3722,3673,3685,--,
流动负债(万元),54680,56190,49799,51415,53599,53047,55022,54032,51145,47113,45827,48840,49029,46555,46104,48289,48426,46256,49155,45001,51311,47649,47888,43333,42328,40538,44803,44918,41042,40589,39520,38429,42655,41183,44449,44215,51072,41470,42381,31854,29319,29148,31671,27975,28366,27709,26040,23925,17573,20237,--,--,--,--,16891,--,17963,0,0,0,0,11185,6432,5866,5223,3121,3245,3687,3586,2601,--,
股东权益不含少数股东权益(万元),6938,8045,8938,9884,6467,7433,8690,9987,11871,12555,13156,13957,12488,13108,13550,13772,14421,14582,14557,14431,13074,13235,13076,13322,13064,13209,12447,11957,17964,18770,19706,21226,20012,19426,16862,16696,16590,16691,16516,16258,15996,15793,15921,15543,15058,14607,14237,13960,13622,13199,10577,10325,8673,8202,7982,7872,9507,7704,8153,13943,14983,15700,15394,14137,13602,12879,12230,5441,4462,4145,4104,
净资产收益率加权(%),-35.02,-20.52,-10.05,2.57,-43.61,-29.39,-13.8,-31.79,-15.41,-9.6,-5.65,3.65,-9.23,-5.1,-2.18,-3.49,2.02,0.91,0.43,15.04,5.18,5.95,0.27,1.73,--,0.45,0,-32.63,0,0.49,--,2.03,0,0.98,--,5.14,0,2.62,0,6.77,0,4.14,0,13.94,0,7.75,0,29.94,0,24.44,0,26.96,0,0,--,0,--,-3.12,-29.86,0,0,--,12.33,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
