报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.58,0.32,0.11,0.72,0.57,0.21,0.04,0.55,0.46,0.17,0.03,0.63,0.52,0.17,0.03,0.47,0.38,0.16,0.04,0.5,0.43,0.12,0.01,0.47,0.41,0.21,0.09,0.42,0.36,0.16,0.03,0.6,0.52,0.27,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.58,--,4.39,4.04,4.18,4.14,4.02,3.87,4.06,4.01,3.94,3.61,5.61,5.62,6.4,4.11,4.07,3.99,4.06,3.98,4.21,4.38,4.34,3.78,3.52,2.97,2.83,2.69,2.76,2.71,2.62,2.76,2.83,2.79,2.7,2.58,2.58,2.52,1.55,0,1.54,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.13,--,0.94,0.45,0.19,0.94,0.57,0.31,0.16,1.05,0.58,0.26,0.22,0.74,0.51,0.37,0.14,0.7,0.46,0.24,0.07,0.52,0.32,0.2,0.08,0.61,0,0,0,0.67,0,0,0,0.67,0,0,0,0.23,0.07,0,0,0,0,
主营业务收入(万元),1846415,1003467,382724,2689779,2062323,969860,356581,2269764,1816665,897295,343861,2578197,2003511,927792,337842,2070038,1583929,833644,350154,2188025,1736847,789654,290451,1101503,706552,331489,123220,880709,672461,334942,108728,873539,677372,340240,109438,691783,518990,298197,107098,725950,536444,301305,87093,617399,465848,286189,107010,298583,69624,23069,137114,141497,140729,
主营业务利润(万元),1105159,532620,165413,1647081,1315472,499815,132639,1275976,1085521,434720,119798,1593368,1307612,490433,131520,1194058,946458,424410,149958,1320092,1102605,392258,106100,620416,446010,183017,55599,525534,445299,192250,44419,595155,486284,224572,--,475400,380726,208505,66187,533384,405127,219518,56133,453244,349252,208786,71810,205686,43765,10366,79824,86640,89060,
营业利润(万元),1072758,567431,183433,1354887,1105549,372386,49748,970282,843506,288513,20808,1145147,987215,294688,13941,838549,709470,281448,51204,878291,813877,197722,-12499,502859,458537,223541,94768,447488,401155,167191,21910,686845,594468,308340,45651,388958,319405,168654,46564,435411,336912,179550,42880,398744,310858,183008,60374,187491,42635,8105,66467,71718,73080,
投资收益(万元),204079,182359,84581,106588,81670,67013,14828,136148,79357,64720,8865,101826,75431,65305,11698,111652,90893,70232,6494,35791,71131,49798,3313,110974,95893,93744,63530,43919,46250,32435,4448,209477,187669,133714,6749,86608,4095,3574,2039,7747,7301,5061,635,1476,988,391,420,1172,738,415,1488,1576,2074,
营业外收支净额(万元),153864,94518,58988,185767,128327,59137,30868,202725,139783,70052,42995,212537,142772,66767,37711,171838,118783,63840,33864,210321,115017,51004,27254,96924,48783,26259,13543,71011,46172,22299,--,72441,--,20802,--,1161,0,0,0,-1983,0,0,0,-916,0,0,0,-341,0,0,0,0,0,
利润总额(万元),1226622,661950,242421,1540654,1233877,431523,80616,1173007,983289,358565,63803,1357683,1129987,361455,51652,1010387,828254,345289,85068,1088612,928894,248726,14755,599783,507320,249799,108311,518499,447327,189491,32465,759286,641201,329142,55741,538706,368728,196714,60363,497308,384473,211135,51133,453504,353690,208932,70329,214493,45969,9760,67525,72924,74425,
净利润(万元),949323,520011,188677,1182999,944955,339331,63617,907074,756507,284707,49703,1035201,864044,284629,41380,769990,632718,268600,64792,822507,716381,198165,11923,461725,390114,196282,83121,393037,340755,147868,25160,537248,452199,225247,39574,361913,246982,131798,40443,333867,257482,141433,34259,303897,236945,139957,47121,143757,30566,6539,44262,49359,50507,
