报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.18,0.19,0.07,0.37,0.29,0.2,0.11,0.4,0.3,0.2,0.07,0.33,0.25,0.15,0.11,0.93,0.78,0.56,0.24,0.93,0.4,0.3,0.4,0.81,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.27,4.2,4.11,--,7.94,7.82,7.67,7.44,7.13,2.92,2.39,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.01,--,0.15,0.03,0.12,0.24,0.16,0.1,0.07,0.51,0.38,0.19,0.28,0.53,
主营业务收入(万元),360008,232219,111877,478380,351718,240477,112573,346157,247043,165979,78299,364914,269964,174806,82786,370796,284123,183636,84694,280012,192120,129816,160123,110281,
主营业务利润(万元),119421,72199,29156,136939,101218,71244,32396,106776,75060,51301,23035,100707,75524,49826,21363,106148,86479,58876,28521,88363,56117,31341,42912,35771,
营业利润(万元),71715,41889,15694,82438,64147,44886,16332,55295,40867,28985,10584,45510,37219,25123,9697,57718,53609,36480,17629,44413,23669,10542,18662,20512,
投资收益(万元),16058,9350,3540,21839,16028,9472,2309,-893,390,70,-781,-4700,-1838,-1512,-1307,-1646,1034,722,388,-121,-7,498,938,146,
营业外收支净额(万元),4896,2900,1584,4072,3891,1353,-587,6511,4509,1215,40,6646,194,57,33,8159,2925,2743,289,7239,2580,7033,2237,160,
利润总额(万元),76611,44789,17279,86510,68037,46239,15745,61806,45375,30200,10624,52156,37413,25179,9731,65877,56533,39223,17917,51652,26249,17575,20899,20672,
净利润(万元),67444,39371,15161,76502,59818,40596,13515,51221,38458,25397,8550,42260,31802,19757,7090,57905,48042,33718,13412,48608,20555,15360,21050,16155,
净利润(扣除非经常性损益后)(万元),66642,39096,14959,75675,58702,40617,14018,49562,37316,24364,--,39769,--,19713,--,52577,--,31033,--,45621,18464,12565,17811,15885,
经营活动产生的现金流量净额(万元),132446,98504,14751,95492,30501,12379,810,8882,-13992,-5244,1254,23531,18854,3802,7686,15479,10276,6315,4127,26405,19532,9705,14570,27471,
现金及现金等价物净增加额(万元),-11217,383934,3993,-3815,-513,-622,4011,-6211,-19219,-32603,-11483,-64097,-76694,-58062,-20419,86055,130719,156394,230124,12137,18814,-7864,9454,1173,
总资产(万元),1617358,1624033,1252666,1224403,1164571,1107940,1071678,968792,894671,832761,791889,790300,754620,732485,725538,712934,709382,678101,712782,458187,438833,393677,295119,238029,
流动资产(万元),208811,678423,319533,291900,284011,286188,272676,175442,150103,142170,152734,170198,201291,208446,240215,236398,323177,301609,350429,93027,100219,51631,71411,61418,
总负债(万元),907686,932883,588889,573261,524313,485659,468233,379462,321238,272360,242099,249415,224933,214675,213844,208562,214772,198172,252720,302983,310821,287208,206344,170699,
流动负债(万元),479456,497912,390560,392720,305166,256877,235563,187801,134582,123711,89858,99182,98507,85656,76011,70015,76323,59712,60968,61224,69049,92020,92344,75699,
股东权益不含少数股东权益(万元),707676,688882,661361,648634,637346,619222,600144,585765,569881,556840,546241,537547,526659,514697,507907,500562,490744,476414,456424,151597,124399,102941,87492,66032,
净资产收益率加权(%),9.91,5.89,2.31,12.32,9.76,6.7,2.28,9.15,6.93,4.62,1.58,8.1,6.16,3.87,1.41,13.67,11.94,9.29,5.25,38.2,18.16,16.14,27.5,29.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
