报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,
基本每股收益(元),0.25,0.11,-0.04,0.4,0.26,0.17,0.06,0.35,0.27,0.19,0.08,0.31,0.24,0.17,0.15,1.03,0.56,0.61,1.09,0.56,0.74,0.3,
每股净资产(元),7.72,7.56,7.31,5.03,4.82,4.71,4.73,4.67,4.6,4.52,4.51,4.42,4.35,4.29,8.6,8.48,8.07,3.4,2.79,--,1.7,1.11,
每股经营活动产生的现金流量净额(元),0.22,0.02,-0.08,0.38,-0,0.07,0.04,0.21,0.1,0.13,0,-0.29,-0.63,-0.41,-0.75,0.39,-0.05,-0.25,0.82,0.25,0.22,0.11,
主营业务收入(万元),17822,10832,6078,23123,15624,9199,3529,20277,14702,9898,4776,20283,14204,9100,3829,12558,8603,6863,11875,5608,8254,4459,
主营业务利润(万元),9264,5337,2189,9366,5870,4128,1634,7589,5365,3632,1698,6306,4464,3035,1323,5740,3874,3028,4562,2066,3611,1922,
营业利润(万元),1482,572,-591,3387,2051,1628,456,2977,2203,1601,786,2893,2309,1608,643,3690,2537,2076,3097,1521,2226,927,
投资收益(万元),-63,-35,-10,-27,-12,-3,--,--,--,--,--,--,--,--,--,--,--,--,0,--,22,9,
营业外收支净额(万元),803,411,249,888,486,324,198,761,549,378,86,360,116,101,51,333,48,48,425,253,209,100,
利润总额(万元),2285,983,-342,4275,2538,1952,655,3738,2752,1978,872,3254,2425,1709,694,4024,2585,2125,3522,1773,2435,1027,
净利润(万元),2373,998,-354,3190,2046,1352,467,2801,2200,1544,654,2474,1917,1379,587,3508,2225,1841,3267,1680,2231,906,
净利润(扣除非经常性损益后)(万元),--,972,--,3059,--,1338,--,2714,--,1521,--,2327,--,1336,--,3373,--,1824,3038,1528,2070,810,
经营活动产生的现金流量净额(万元),2131,237,-798,3005,-3,524,291,1651,782,1076,10,-2328,-5065,-3299,-2994,1552,-196,-735,2475,738,652,328,
现金及现金等价物净增加额(万元),1011,-144,-2311,1255,-1653,-1099,92,-1418,-2878,-2615,-24,-5983,-5999,-4168,-3022,22253,20605,-1999,2404,768,1450,14,
总资产(万元),90853,89018,88646,49154,45869,45615,44541,44006,43321,42438,45910,45748,42710,42092,42447,44362,33815,13907,11639,--,7786,4960,
流动资产(万元),54286,54266,54134,40206,37280,36888,36020,35413,34786,33800,37239,36968,38324,37644,37978,39752,32302,12473,10355,--,6458,3679,
总负债(万元),14013,13631,16376,6194,5018,5714,4499,4298,4399,4235,8000,8569,6651,6592,7109,9515,1534,3702,3276,--,2691,1644,
流动负债(万元),11954,12043,16376,6194,5018,5714,4499,4298,4399,4235,8000,8569,6651,6592,7109,9515,1534,3702,3276,--,2691,1644,
股东权益不含少数股东权益(万元),75637,74119,70948,40267,38529,37661,37864,37399,36796,36140,36049,35396,34838,34300,34402,33921,32282,10204,8363,--,5096,3227,
净资产收益率加权(%),3.46,1.56,-0.88,8.28,5.4,3.57,1.24,7.71,6.09,4.28,1.83,7.16,5.58,4.02,1.72,18.17,18.84,19.85,48.55,28.31,53.6,32.67,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
