报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.23,0.15,0.14,0.86,0.63,-0.09,-0.03,0.03,0.06,0.06,0.03,0.03,-0.06,-0.02,-0.02,0.43,0.38,0.3,0.15,0.63,0.47,0.29,0.11,0.16,0.1,0.05,0,0.12,0.14,0.1,0.03,0.33,0.27,0.19,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.72,3.76,3.92,3.94,3.86,3.78,3.86,3.71,3.55,3.36,3.23,3.12,3.06,3.01,2.96,2.96,2.98,2.94,2.87,2.85,2.79,2.7,2.59,2.56,1.97,1.9,1.81,1.75,1.7,1.64,1.56,1.54,1.53,1.58,1.53,1.53,1.51,1.49,1.45,1.41,1.39,1.36,1.31,1.76,1.81,2.29,2.84,2.68,2.96,3.06,3.18,3.11,--,2.88,2.66,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,1,0.92,0.42,0.27,0.64,0.63,0.13,-0.4,0.78,0.54,0.42,-0.11,0.69,0.55,0.45,0.11,0.87,0.2,0.19,-0.25,1.03,0.72,0.53,0.04,0.99,0,--,0,0.95,0,0,0,0.57,0,0,0,0.51,0,0,0,0.12,0,0.3,--,-0.02,0.11,0.03,-0.14,0.48,--,0.13,--,--,--,--,--,
主营业务收入(万元),248414,157057,69387,350163,250278,43868,19883,112176,83240,55169,26102,113102,85564,57038,26017,124400,96323,65073,31590,111212,83718,55580,24748,91600,66607,42114,18235,82899,63455,42944,20661,87561,68786,47439,21007,81219,60358,40019,19572,74376,59497,38516,18050,62111,45095,30373,12708,46641,32977,20561,10787,44264,33429,20029,6981,23517,10766,24123,11939,21371,9473,17007,7488,20439,10331,21308,21413,
主营业务利润(万元),53699,34333,15879,76146,54378,2502,1363,12433,10169,7582,3867,13470,9381,6715,3521,21681,16134,13575,4666,19965,13766,8595,3649,11504,7856,4880,2038,10289,7868,5336,2526,11794,9389,6272,--,12155,8710,5824,2733,10065,7300,4691,2110,6551,4358,3198,1052,6889,4754,3595,1903,7079,5114,2976,802,2959,1208,4154,2110,1487,361,1503,1801,1334,1649,--,--,
营业利润(万元),20687,13794,6187,36187,26159,-795,-263,2300,2672,2015,1017,2554,724,978,586,7618,7975,7078,2642,12104,8304,4997,2002,4203,2876,1632,363,3045,2915,1896,702,5596,4921,3298,1463,6632,4727,3135,1450,4384,3285,2080,730,1667,765,881,55,2521,1907,1461,836,2399,1713,1092,108,898,427,1986,719,-1689,-637,15,378,1333,634,--,--,
投资收益(万元),283,283,283,545,1187,--,--,1,1,--,--,1169,1,1,--,470,112,28,28,29,29,29,28,1,1,0,--,128,--,--,--,4,4,4,0,-135,-99,-64,-30,-130,-96,-61,-26,-78,-71,-37,-33,-139,-100,-73,-24,-95,-43,-21,0,28,28,34,30,61,60,187,0,57,-6,--,--,
营业外收支净额(万元),4848,2774,1233,7080,4709,-18,-15,175,25,23,24,-339,-135,-30,-31,143,55,60,-13,39,-1,5,-33,62,352,41,44,340,--,--,--,265,--,--,--,-14,0,--,-1,4,0,0,0,54,0,0,0,48,0,60,-6,-14,-19,7,0,59,71,2330,0,340,0,0,0,36,--,--,--,
利润总额(万元),25534,16569,7420,43267,30869,-813,-278,2475,2697,2038,1041,2215,589,948,555,7761,8031,7138,2629,12143,8303,5002,1969,4265,3228,1673,406,3385,3385,2307,704,5861,5022,3394,1514,6492,4732,3182,1420,4411,3376,2177,704,1976,1040,1191,256,2792,2197,1796,1007,2470,1794,1221,107,985,842,4799,993,-1288,-534,525,418,1425,637,--,--,
净利润(万元),22997,15031,6934,38686,27628,-1150,-442,372,815,762,424,353,-822,-287,-239,5583,4937,3873,1957,8204,6138,3763,1433,2094,1322,642,12,1567,1791,1259,329,4254,3550,2412,1052,4318,2873,1994,856,2650,2137,1350,302,194,11,568,25,1440,1268,1034,564,1315,1047,742,91,1157,720,4322,993,-1288,-534,450,355,1220,541,1151,1002,
