报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.04,0.04,0.01,0.05,0.04,0.04,0,0.06,0.06,0.05,0.02,0.09,0.09,0.08,0.02,0.23,0.24,0.22,0.04,0.25,0.16,0.08,0.04,0.19,0.13,0.09,0.04,0.13,0.1,0.06,0.03,0.12,0.12,0.09,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.76,--,1.74,1.74,1.68,1.66,1.67,1.65,1.47,1.99,1.91,1.83,2.89,2.85,2.79,2.76,2.75,2.71,2.68,2.65,3.31,3.28,3.28,3.25,3.23,3.25,3.24,3.22,3.23,3.2,3.16,3.14,3.21,3.18,3.15,3.13,3.12,3.09,3.09,3.06,3.05,3.04,3.04,3.02,3.01,3,3.09,3.02,3.16,3.09,3.05,2.96,3.15,2.96,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.02,--,-0.35,-0.36,-0.16,-0.49,-0.49,-0.32,-0.11,0.36,0.48,0.27,0.24,1.22,0.85,-0.16,-0.01,-0.09,-0.01,0.15,-0.12,-0.11,-0.23,-0.56,-0.24,0.24,0,--,0,-0.1,0,0,0,0.04,0,0,0,0.57,--,0,0,0.31,0,0.1,--,0.02,0.14,0.4,0.11,0.65,--,0.09,--,--,--,--,--,
主营业务收入(万元),24115,11644,3659,44409,28750,18690,5727,34643,22718,13025,7198,30809,21163,14242,5120,72065,62916,56095,14556,31471,29216,12561,6151,22748,14980,7696,4499,20797,16797,13420,10243,11975,4916,3312,1748,6922,5532,3950,1734,6796,4560,3514,1799,6755,5233,3868,2553,9151,6094,4030,2011,4153,3337,2452,1179,6666,4183,10124,4721,6600,2896,10806,5179,8987,3927,2561,2811,
主营业务利润(万元),2912,1721,756,3502,2379,1650,793,3502,2422,1647,924,4361,3281,2536,1725,10404,9618,8607,2048,5682,5873,2509,1157,3792,2755,1702,864,4192,3217,2158,1463,3119,1987,1303,--,3332,2474,1940,752,2625,1876,1398,726,1973,1451,977,570,2151,1467,930,453,1878,1369,975,484,2192,1471,2644,1306,2819,1567,4552,2261,3951,2913,3200,3220,
营业利润(万元),1199,1178,230,1745,1518,1313,144,1849,1722,1520,299,3717,3273,2999,1501,9696,9558,8951,1714,4951,5110,2377,824,3557,2788,1947,771,2698,1935,1331,765,2673,2146,1481,612,1786,1666,1456,535,1751,1376,1086,613,1352,1056,736,453,905,799,464,231,831,538,311,163,583,971,1811,961,2479,1100,3942,2215,4057,4155,3301,3308,
投资收益(万元),982,953,--,938,937,937,--,925,922,937,--,1283,1166,1163,33,1048,989,970,2,740,731,697,37,602,508,360,-162,809,805,754,88,1212,864,778,191,125,57,-23,-15,-75,-108,-73,-35,-19,-25,1,0,-14,1,0,0,-27,-21,-5,-18,-120,0,0,0,0,0,140,0,0,0,0,0,
营业外收支净额(万元),-45,-9,-8,47,-98,-19,-7,492,478,420,422,48,479,483,-5,-80,491,537,-13,2873,-37,-13,-8,395,-14,-7,-5,72,--,--,-9,--,--,--,--,0,0,--,0,-51,0,0,0,1,0,0,0,-180,-134,0,-5,-116,-95,-7,0,-60,0,-4,0,-13,0,0,0,0,--,--,--,
利润总额(万元),1154,1169,221,1792,1420,1294,137,2341,2199,1940,721,3765,3752,3482,1495,9616,10049,9488,1701,7824,5073,2363,816,3952,2774,1940,766,2771,1938,1324,756,2644,2134,1470,611,1917,1729,1447,534,1626,1268,1013,578,1335,1030,737,453,712,666,363,226,688,446,323,164,421,961,1807,957,2489,1099,4192,2215,4530,4155,3301,3308,
净利润(万元),1118,1142,191,1677,1281,1210,125,2035,1913,1683,535,2843,2757,2559,745,7213,7516,7050,1304,5834,3702,1837,589,2828,1860,1375,517,1917,1426,936,404,1456,1456,1102,372,1269,1131,932,398,1411,945,729,407,1081,753,534,374,564,544,299,186,448,295,223,110,243,796,1512,813,2332,1032,4149,2159,4099,3881,3083,3308,
