报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.18,0.13,0.14,0.55,0.52,0.3,0.1,0.51,0.42,0.3,0.18,0.64,0.49,0.63,0.23,1.07,0.95,0.65,0.31,0.99,0.67,0.42,0.12,0.78,0.6,0.4,0.37,2.19,2,1.5,0.6,1.39,0.93,0.74,0.33,0.67,0.57,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.47,12.86,12.66,12.41,12.25,8.01,7.67,7.13,7.01,6.76,6.48,6.35,6.2,5.98,11.85,11.46,11.22,10.6,4.67,4.07,0,--,4.07,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.41,-1.96,-0.31,-1.04,-3.84,-2.62,-1.24,-7.27,-5,-3.75,-1.47,-3.39,-2.32,-1.93,-0.58,0.71,-1.26,-1.17,-0.14,3.59,0,2.17,1.59,-2.7,0.45,
主营业务收入(万元),1028246,667341,334753,1538493,1018777,623330,288880,1184267,837691,544505,246947,1054383,659721,386877,186460,934912,683671,404912,168880,495452,319001,165585,67468,248999,156118,89517,50058,212764,147287,90511,29899,125700,95543,66834,25584,76716,75048,
主营业务利润(万元),62473,38906,16901,93814,71624,43485,18282,78862,63815,50606,22908,95428,57165,35268,15774,87769,71557,38899,18349,56808,34116,21293,8652,34129,24298,14228,7578,38706,28870,19193,7192,22327,14888,9924,4891,11748,10443,
营业利润(万元),18763,13262,7112,28569,25245,14290,3856,26784,23286,16977,9795,32831,25756,16158,6890,28646,24106,16914,8015,25067,16637,10284,3002,18415,14673,9439,4840,23740,21317,13992,4710,12027,8023,5292,3259,5627,4421,
投资收益(万元),-4674,-1503,-547,7546,-2293,-514,-181,1352,-7798,-4743,25,1378,84,-13,69,-4905,-5406,-2827,-1480,-2549,462,468,--,568,0,--,--,-1,0,--,0,17,0,0,7,31,-2,
营业外收支净额(万元),1049,359,206,2557,3058,2396,2189,964,296,288,118,1103,400,370,82,368,1439,343,155,449,383,373,64,1653,66,48,11,-10,--,--,-14,11,-25,--,5,-27,2,
利润总额(万元),19812,13621,7319,31126,28304,16685,6045,27748,23582,17266,9913,33934,26156,16528,6973,29014,25545,17257,8169,25516,17019,10657,3066,20068,14739,9486,4851,23731,21275,13983,5641,12037,7998,5266,3264,5600,4423,
净利润(万元),16748,11663,6166,25040,23482,13544,4799,23381,18937,13732,8407,29031,22140,14185,5252,21789,18485,12411,5963,19044,12746,8004,2296,15011,11549,7731,3570,18780,16470,11389,4272,9698,6644,4952,2136,4356,3736,
净利润(扣除非经常性损益后)(万元),13370,6014,-161,11916,17945,9135,1795,8970,12775,3988,6834,26962,--,13288,--,25336,--,14641,--,22177,--,8098,--,13636,--,7696,0,18306,--,11396,4283,9681,0,4957,2133,4337,3732,
经营活动产生的现金流量净额(万元),25077,39884,30080,157346,78000,41861,-16387,-37002,21787,18857,10353,-77368,-18590,-44651,-7163,-23722,-87311,-50149,-23665,-139306,-95836,-71836,-28092,-64954,-44531,-37071,-5558,6836,-12034,-11211,-969,25807,18303,15580,10362,-17543,2909,
现金及现金等价物净增加额(万元),-16244,-212,4739,16662,-5512,-5972,15959,-25461,-18182,-18182,13802,-6131,19619,-11067,33997,38345,50117,-6990,24419,14217,12856,2627,-6074,-46855,-33734,-34443,-12482,50404,31325,50116,2159,-2010,-1727,-1116,-1104,246,2195,
总资产(万元),1122603,1157495,1100466,1051509,1110915,1175461,1204609,1130207,1080502,1038053,1082086,1016400,897411,897869,842019,784982,751651,638987,621505,554665,479482,422400,328421,300782,252789,216836,192096,184863,165630,184501,111476,90796,0,--,90796,74274,53263,
流动资产(万元),774159,798202,757307,701428,774333,838355,866434,787212,754270,715414,766903,714223,624977,631200,585137,521597,545471,455634,453957,381774,346210,299530,214238,195360,164876,163760,135686,141000,132527,159831,87334,66562,--,--,--,59550,37693,
总负债(万元),744159,793811,736522,692844,745856,826435,861921,791253,747917,697409,754909,701172,595265,601311,549999,498804,468714,485453,474472,418146,345144,292824,204333,179144,134087,102285,78615,75034,58164,82916,77974,61566,--,--,--,56751,40097,
流动负债(万元),621172,670768,621455,579445,626519,706600,738458,668019,620813,567170,629087,573780,573650,580708,527820,475652,422089,439366,425564,369042,342244,289727,201433,177935,123824,95022,72112,68531,55828,81992,77239,60749,--,--,--,56236,39563,
股东权益不含少数股东权益(万元),376101,361169,361271,355700,361318,345171,338733,334877,327413,335470,320561,310036,294617,292689,288113,282467,278735,153534,147032,136519,134338,129576,124088,121638,118702,114551,113481,109829,107466,101585,33502,29230,0,--,29230,17522,13166,
净资产收益率加权(%),4.6,3.23,1.72,7.21,6.7,3.96,1.42,7.25,5.93,4.33,2.63,9.75,7.31,4.83,1.82,11.09,10.9,8.7,4.28,14.52,9.96,6.37,1.87,12.98,--,6.82,0,23.75,--,25.26,0,41.12,0,--,0,28.39,33.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
