报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.11,-0.08,-0.03,0.04,0.05,0.06,-0.03,-0.2,-0.14,-0.11,-0.05,-0.36,-0.16,-0.12,-0.02,0.01,0.01,0.01,0,-0.08,-0.02,-0.02,0,0.01,-0.03,-0.03,-0.04,0.07,0.13,0.09,0.06,0.34,0.27,0.19,0.08,--,0.23,0.16,0.07,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.68,2.72,2.82,2.84,2.83,2.83,2.83,2.82,2.88,2.88,2.91,2.9,2.86,2.86,2.86,2.89,2.95,2.91,3.6,3.54,3.48,3.4,1.76,1.66,--,--,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.11,-0.07,0.01,0.24,0.1,0.17,0.06,0.03,-0.02,-0.05,0.02,0.18,0.14,0.06,0.07,0.2,0.13,0.13,0.05,0.31,0.21,0.12,0.06,0.48,--,0.24,0.13,0.41,0.6,
主营业务收入(万元),29829,20183,9759,52030,39945,25301,11600,51514,37546,24146,11818,43760,34004,21636,9721,48250,37999,25478,12672,56076,41299,25947,11734,36778,26078,15090,6487,45425,37839,24378,11936,40706,29475,18745,8382,34276,24968,16388,7433,25357,23474,
主营业务利润(万元),-196,-132,108,2056,1203,507,74,-361,-119,-73,49,-4023,-507,-530,469,4168,2983,1851,837,3745,3302,2389,1416,3573,1402,717,55,6594,7383,4952,2359,9504,7576,5066,2166,9412,6131,4357,1965,6361,7789,
营业利润(万元),-2935,-2023,-846,-2258,-2019,-1513,-660,-5209,-4038,-2839,-1329,-8827,-4115,-2981,-535,99,99,89,-15,-2290,-626,-566,78,392,-680,-725,-867,2099,3847,2687,1476,5798,5061,3254,1315,6271,4455,2874,1240,4163,5409,
投资收益(万元),2,1,1,-13,-17,-15,-7,-27,-18,--,--,8,--,--,--,-8,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,0,
营业外收支净额(万元),149,97,55,3243,3228,2915,-9,454,463,133,33,122,200,113,53,235,120,85,38,31,54,35,17,-43,-53,-55,-38,-9,--,--,--,--,--,--,41,0,-8,-1,6,0,0,
利润总额(万元),-2785,-1927,-791,985,1209,1402,-669,-4755,-3575,-2706,-1296,-8705,-3915,-2868,-482,334,219,174,23,-2259,-572,-531,94,348,-733,-781,-906,2091,3837,2686,1475,6890,5093,3296,1356,6226,4447,2873,1246,4041,5011,
净利润(万元),-2763,-1916,-789,975,1222,1412,-676,-4827,-3548,-2688,-1288,-8867,-3882,-2842,-467,279,195,159,25,-1932,-572,-531,80,288,-733,-781,-906,1764,3261,2285,1266,5927,4485,2888,1180,5452,3922,2516,1079,3578,4233,
净利润(扣除非经常性损益后)(万元),-2912,-2012,-844,-2266,-2061,-1503,-667,-5280,-3949,-2821,-1321,-8986,--,-2937,--,84,--,80,--,-1959,--,-561,--,323,--,-734,0,1770,0,2285,--,4999,0,2851,--,5464,--,2517,1074,3406,4415,
