报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-09-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.21,0.22,0.12,0.55,0.23,0.15,0.23,1.01,1.09,0.25,0.15,0.32,0.37,0.21,0.1,0.29,0.25,0.2,0.1,0.24,0.18,0.14,0.07,0.2,0.14,0.12,0.06,0.19,0.13,0.1,0.05,0.19,0.14,0.1,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.41,3.35,3.31,3.21,3.17,3.01,3.07,2.97,2.92,2.87,2.8,2.73,2.67,2.64,2.58,2.53,2.5,2.57,2.54,2.51,2.41,2.36,2.3,2.25,2.18,2.62,2.56,2.51,2.45,2.64,2.61,2.58,2.56,2.51,2.48,2.43,2.41,2.4,2.39,2.38,2.36,2.34,2.34,2.34,2.41,2.45,2.5,2.47,2.51,2.48,2.46,2.38,2.6,1.83,1.8,1.71,1.66,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-6.06,-3.52,-2.02,0.44,-2.72,-0.72,-2.57,0.37,-0.57,-0.74,-0.41,0.69,-2.41,-0.98,-1.53,1.9,-0.03,-0.9,-1.53,0.71,0.21,1.23,-0.37,1.03,0,0,0,-0.17,0,0,0,-0.2,0,0,0,-0.35,0,0,0,-0.26,0,0,0,0.13,0.01,0.04,0.12,-0.18,--,0.15,--,--,--,--,--,--,--,--,
主营业务收入(万元),1972496,1183371,509772,2635855,1722224,1101936,599248,2564947,1770433,1064828,481103,1752464,1235104,838154,319383,1477310,1046783,656037,259660,1095894,713208,498182,234938,902661,630801,414543,185517,668881,479373,269348,130442,615296,495469,337630,152167,549178,369862,233536,100231,315971,236124,142032,62630,236417,171187,96893,44189,168797,113652,66881,27022,127464,87886,53168,22941,108078,43013,78654,30228,52150,20097,48121,28808,70798,24959,61866,--,53897,5482,55711,
主营业务利润(万元),75182,44913,25350,86981,68861,47276,21810,71100,51223,34134,17522,61694,49396,31986,18052,61979,36253,25433,11483,39895,30377,21410,10500,39931,24091,16404,7711,31190,21573,15955,8890,32166,22933,15994,--,22105,13535,8905,3920,12812,7758,4962,2267,10254,7090,3717,1621,10434,5314,3161,1344,6397,4300,2418,997,7849,3704,6940,3192,4580,1567,5237,3144,4513,1929,3960,--,2454,2886,3504,
营业利润(万元),2934,4494,4857,17383,6584,5787,4858,30158,32173,9235,5455,17541,20611,10308,6462,17831,10196,7899,3881,11002,9927,7463,4349,10996,8581,7007,3426,8971,5663,4855,2644,7799,6025,4537,1512,6911,3853,2540,1253,2950,943,718,215,-1621,-1742,-1664,-494,33,883,495,80,73,394,110,10,-2084,-246,587,812,1170,712,1830,1775,4591,0,4227,--,0,0,0,
投资收益(万元),2899,1189,208,29311,2035,1391,-50,20205,19519,551,133,13705,10810,3799,246,1999,997,449,311,3562,687,362,163,-4606,-787,-152,-84,3825,3250,1270,747,489,103,25,25,-343,119,281,141,430,483,483,479,5032,4455,3420,1400,1254,-21,30,0,804,368,255,118,620,296,314,149,195,70,467,0,864,507,305,--,540,2,0,
营业外收支净额(万元),9169,6373,1874,9763,7290,3067,3399,5535,1958,1774,568,2614,548,536,45,1100,812,329,56,1594,379,159,1,-12,339,152,95,-38,0,-46,--,--,--,--,--,-29,0,0,0,378,0,0,-0,-87,0,0,0,-128,-35,-36,3,629,-74,-44,0,7,0,-15,0,92,0,--,0,0,79,0,--,31,19,--,
利润总额(万元),12102,10867,6731,27146,13874,8855,8257,35693,34131,11009,6023,20155,21159,10844,6507,18931,11008,8228,3937,12596,10305,7622,4350,10984,8921,7159,3521,8932,5663,4808,2636,8633,6320,4822,1679,6663,3961,2822,1393,3798,1847,1611,697,3560,2779,1819,959,1224,843,502,83,1506,747,381,186,-1457,42,886,946,1456,811,2299,1798,5592,2523,4536,--,3218,2915,3490,
净利润(万元),6660,6797,3810,16123,6620,4185,5527,24173,26258,6071,3630,7796,8953,5081,2478,7063,5914,4721,2352,5718,4413,3267,1748,4792,3398,2863,1354,4612,3127,2311,1228,4512,3379,2307,862,3634,2293,1689,641,2511,1561,1307,715,3228,2481,1630,909,1332,567,339,111,1021,511,242,101,-1601,47,818,747,965,672,2013,1512,4807,2178,3864,--,2795,2474,2964,
净利润(扣除非经常性损益后)(万元),-2923,1515,2409,-10710,28,1974,3423,1684,6031,3885,2760,-5044,--,2882,--,5942,--,4260,--,3469,--,2880,0,8842,--,2301,0,1270,0,1738,0,3783,0,2017,--,3129,0,1284,0,890,0,766,0,-2566,0,-1973,0,-660,0,134,0,-922,342,77,0,-1608,-241,809,0,953,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-339007,-265468,-326965,48098,-358029,-347450,-195883,3053,-218558,-166083,-73233,-106248,-145602,-84525,-48569,10599,-65367,-17284,-61710,8859,-13783,-17833,-9768,16584,-57832,-23641,-36696,45703,-685,-21528,-36648,16940,5033,29547,-8976,24824,6153,5359,-4687,-3366,1052,-419,-2401,-3972,-2137,-3371,-7649,-7077,-11833,-12474,-803,-5188,0,70,0,2686,94,788,2370,-3603,--,2988,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-78593,-74426,-98959,81117,-58393,-13875,-32333,106279,-4694,7582,-5869,-7189,6301,-33023,-18480,14727,4699,39777,49284,8455,16859,11315,17345,10858,809,3161,3463,2637,24293,7257,4299,1448,-2903,-4031,-1843,12964,14901,27834,10793,-5094,-241,-97,4548,-1283,4273,1900,-2911,884,-2257,-2994,-437,899,0,-3530,0,-56,-586,3096,-529,-5789,--,11664,--,--,--,--,--,--,--,--,
总资产(万元),1433196,1271151,1259800,1053498,1153926,1204104,1124824,846496,988951,911382,808072,541484,700873,581198,546057,466253,500424,450709,480421,336541,373840,345447,329604,256661,298269,291058,291521,258035,285114,290019,272333,242089,258717,231441,264922,218336,233706,245324,200317,162395,176524,168827,161136,154694,164738,160323,153093,144050,145498,132258,122970,113693,107589,105107,101115,103538,103497,95301,89497,89811,75937,78541,77957,66882,73458,48208,--,48360,44513,37194,
流动资产(万元),1203602,1046995,1107432,925444,1032571,1086732,1009757,733130,887245,814715,709991,444519,607320,483372,447387,368896,408197,362372,398304,256275,295088,267105,247830,188785,232105,224166,224944,191612,221525,226104,208823,165381,190838,167427,215794,170138,185890,200643,158469,117564,137978,131961,125983,120183,133009,128059,118814,112791,112180,104365,--,85567,80388,0,73719,--,0,--,0,0,56432,60015,62932,51901,54467,33626,--,37082,38373,33736,
总负债(万元),1114358,1033096,1022687,832397,939986,992151,905968,701543,839690,787396,684855,423781,583362,464906,427579,353291,391026,346767,375055,235489,273706,247967,234380,164626,207052,201949,204434,173413,199369,202796,185749,162454,182268,156156,191784,147574,166245,178058,136233,105860,122985,111430,104299,98757,110867,107091,100263,91639,94470,81449,72286,63242,57622,55436,--,54118,50124,41031,36163,36978,25476,28523,28414,18881,21387,23541,--,25248,22137,15442,
流动负债(万元),1012505,981081,945082,771206,880568,915826,826780,648751,804137,777592,683550,422411,582005,463407,425992,351761,389681,337259,357027,217478,254123,222288,233406,163652,201085,194845,193734,162813,193275,196566,179345,155906,175931,152163,186591,141560,157745,170558,127883,97360,113985,102430,97299,95257,109367,105591,98763,90139,92970,78379,--,59402,53781,0,47638,--,0,--,0,0,25476,28523,28414,18881,21357,22884,--,25228,22097,13628,
