报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.13,0.09,0.01,0.16,0.08,0.05,0,0.08,0.05,0.02,-0.02,-0.19,0.02,0.04,0.01,0.1,0.1,0.05,0.02,0.25,0.15,0.08,0.02,0.24,0.11,0.05,0.03,0.33,0.19,0.1,0.05,0.52,0.32,0.15,0.5,0.2,0.44,1.01,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.24,2.26,2.21,2.2,2.19,2.13,3.17,3.16,2.23,2.16,2.1,2.08,1.95,1.89,3.78,3.75,3.62,3.53,4.19,4.14,3.95,2.21,2.05,--,1.18,3.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.14,-0.21,-0.06,-0.32,-0.44,-0.26,-0.33,-0.42,-0.75,-0.5,-0.29,0.28,-0.13,-0.32,-0.16,-0.6,-0.83,-0.7,-0.54,-0.92,-1.08,-1.27,0.36,--,0.1,0.97,
主营业务收入(万元),50458,33316,10158,60741,42615,28221,10035,56373,37523,22679,8268,39554,24339,15255,7541,51399,33216,20113,7885,46122,30423,18364,7526,43909,26379,15600,6583,37281,25719,14406,5511,28154,17673,10213,22127,12925,15846,10288,
主营业务利润(万元),15109,10041,3011,20056,13651,8896,3041,20302,13578,7939,2494,9627,6320,5155,2585,14101,9509,6297,2753,14775,9078,5870,2601,13745,8334,4482,1992,10665,7904,4216,2022,9343,5529,3077,7017,4130,4072,2910,
营业利润(万元),2997,2177,-298,2681,1547,711,-200,1901,1466,553,-1108,-8596,-1523,-450,-474,794,1772,820,52,3367,1943,855,39,3806,1594,592,141,3063,1811,928,525,3381,1866,899,2637,1070,1579,910,
投资收益(万元),-134,-168,-104,92,10,-10,-0,-11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,0,0,-4,--,-1,-1,
营业外收支净额(万元),1935,919,506,2497,1464,915,339,1341,994,613,781,3300,2308,1476,860,2434,931,686,285,1151,633,491,222,1277,794,601,170,245,--,--,--,22,20,--,92,8,45,43,
利润总额(万元),4932,3096,207,5178,3011,1626,140,3243,2459,1166,-327,-5296,785,1027,385,3229,2703,1506,337,4518,2575,1345,262,5083,2388,1193,311,3308,1979,1083,526,3402,1887,907,2730,1078,1624,953,
净利润(万元),3570,2352,145,4175,2218,1347,115,2015,1258,419,-429,-4954,539,948,317,2657,2559,1295,342,4116,2511,1271,300,4013,1889,874,209,2720,1606,837,358,2916,1619,784,2224,866,1373,772,
净利润(扣除非经常性损益后)(万元),3026,2107,15,3437,1948,1091,73,1349,607,72,-832,-6803,--,104,--,1549,--,827,--,4001,--,1237,--,3822,--,346,0,2512,0,709,--,2900,0,779,2146,--,1347,750,
经营活动产生的现金流量净额(万元),5148,1374,-1448,8606,1704,-2136,-2647,2428,-1194,-717,-1686,5253,-3797,-5465,-1535,-8521,-11857,-6805,-5841,-7390,-12494,-8277,-4852,4668,-2203,-5244,-1320,-4948,-6915,-5800,-3706,-6369,-7454,-6485,1848,-3487,451,698,
现金及现金等价物净增加额(万元),-586,393,-2438,-3593,-9885,-7809,-4293,-9082,-12776,-13607,-10596,6086,4096,8591,19053,-571,-10350,1029,-5065,11385,-4024,-579,480,1255,-860,-2042,-2468,-9556,-10832,-9033,-4986,7276,10935,-4166,3881,-1925,2506,425,
总资产(万元),174538,169493,161902,159006,154014,144890,139344,141093,134665,126736,125493,133488,134022,135368,141372,119499,106499,109429,97017,98419,85301,82389,78597,74484,68693,63972,60576,62937,62890,58210,55920,56383,50678,28593,25878,--,15391,8273,
流动资产(万元),90585,91869,84646,85498,88819,91658,88683,89001,88609,83860,82006,91740,102368,105913,113119,91827,80299,84517,72682,74255,63997,62134,58510,54111,48846,44222,41077,43385,45361,45236,44006,46513,46194,26104,23505,--,14418,7765,
总负债(万元),102283,99076,92780,90560,87941,79928,74760,76606,71049,64038,63788,71464,66631,67699,78839,57310,44633,51965,39796,41531,47561,45864,43019,39164,35637,31937,28563,31153,32300,28001,25973,26852,22584,16572,14717,--,10014,5479,
流动负债(万元),70542,67359,65535,62300,57468,49152,43264,45476,39543,36542,35582,42821,42227,43107,56312,54994,40271,46436,35568,36426,42312,40136,38201,36556,33250,30914,28102,30864,32175,27926,25744,26687,22494,16482,14707,--,9934,5452,
股东权益不含少数股东权益(万元),62121,60903,59762,59617,57660,56789,56357,56242,55484,54645,53800,54226,59719,60128,58897,58580,58445,56638,56396,56053,36983,35743,34772,34472,32348,31333,31335,31123,30008,29239,28967,28609,27306,11270,10485,--,5195,2628,
净资产收益率加权(%),5.81,3.89,0.24,7.22,3.87,2.37,0.2,3.65,2.29,0.77,-0.79,-8.83,0.92,1.6,0.54,4.67,4.46,2.28,0.61,10.44,7.03,3.56,0.86,12.26,--,2.77,0,9.11,0,2.89,--,18.51,0,7.21,33.89,--,32.69,32.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
