报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.13,0.07,0.07,0.41,0.23,0.13,0.07,0.33,0.2,0.12,0.06,0.3,0.22,0.17,0.2,0.76,0.41,0.26,0.05,0.74,0.04,0.39,0.23,0.27,
每股净资产(元),2.24,2.17,4.38,4.3,4.2,4.09,4.12,4.04,3.82,3.74,3.78,3.72,3.64,3.58,7.29,7.08,6.76,6.61,3.21,3.17,0,0,0,0,
每股经营活动产生的现金流量净额(元),0.14,0.11,0.09,0.53,0.21,0.12,0.03,0.34,0.09,0.12,0.03,0.4,0.31,0.2,0.35,0.58,0.21,0.03,-0.26,0.74,-0.1,0.13,0.15,0.06,
主营业务收入(万元),14070,8663,3950,19036,12500,7958,3801,16850,11755,7634,3843,14702,10889,7774,4247,12851,8304,5211,2043,10262,1661,6557,3519,2238,
主营业务利润(万元),11735,7217,3302,16663,11103,6985,3306,14977,10540,6870,3494,13547,10124,7294,3974,11969,7797,4896,1915,9518,1554,6147,3293,2097,
营业利润(万元),2971,1581,861,5110,2925,1632,828,3840,2286,1411,724,3317,2831,2198,1525,3895,1842,962,196,3391,-164,1089,467,312,
投资收益(万元),-200,-126,-47,-93,-50,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,6,2,0,
营业外收支净额(万元),633,313,170,839,531,339,146,797,644,447,174,838,392,156,12,689,368,257,41,373,379,420,318,38,
利润总额(万元),3604,1894,1031,5949,3455,1971,974,4637,2930,1858,898,4156,3223,2354,1537,4583,2210,1219,238,3764,215,1509,784,350,
净利润(万元),3106,1706,901,5010,2842,1603,841,4057,2450,1503,756,3703,2739,2051,1236,4042,2094,1201,232,3234,172,1442,709,281,
净利润(扣除非经常性损益后)(万元),--,1440,--,4302,--,1315,--,3380,--,1122,--,2990,--,1918,--,3457,--,982,197,2917,-150,1067,408,164,
经营活动产生的现金流量净额(万元),3376,2784,1171,6545,2599,1536,323,4149,1079,1481,382,4912,3757,2451,2149,3545,1268,163,-1211,3376,-422,555,480,173,
现金及现金等价物净增加额(万元),614,2235,3983,-889,-3237,-2484,-1663,132,-3170,-2208,-1429,-3771,-3565,-1541,654,21238,21268,23891,-2038,2820,-2422,1948,-914,1793,
总资产(万元),71428,65620,65511,61954,59024,56670,57486,57252,53964,53316,53781,54199,54639,52532,52438,49606,48594,49732,23340,23602,0,12230,6182,4070,
流动资产(万元),32649,30932,32468,28533,26711,27038,27808,29266,27824,27627,28014,28444,30430,32279,33660,32970,33307,36739,11453,11763,--,5081,2172,2972,
总负债(万元),12322,8440,7870,8792,7133,6174,6674,7436,7337,7635,7607,8788,10188,8772,7923,6327,7309,9323,8616,9103,--,4534,2481,2003,
流动负债(万元),6887,2922,2249,3030,2965,1830,2178,2788,2512,2599,2338,3323,4251,3233,2263,1680,2425,4436,3590,4189,--,594,1112,1814,
股东权益不含少数股东权益(万元),55212,53673,54047,53161,51891,50496,50812,49816,46627,45681,46175,45411,44451,43760,44515,43279,41285,40409,14724,14499,0,7695,3701,2067,
净资产收益率加权(%),6.13,3.18,1.68,10,5.55,3.2,1.67,8.68,5.32,3.27,1.65,8.37,6.14,4.65,2.82,14,8.8,7.95,--,29.1,0,24.93,23.77,473.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
