报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.04,0.02,0.01,0.06,0.08,0.06,0.02,0.09,0.1,0.09,0.07,0.33,0.32,0.26,0.1,0.43,0.44,0.36,0.19,0.58,0.48,1.33,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.6,6.54,6.49,6.38,6.38,6.29,2.07,1.88,2.05,1.68,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.19,-0.1,-0.2,-0.58,-0.6,0.04,0.42,0.31,-2.05,
主营业务收入(万元),27934,17131,7089,40416,34508,22266,8705,50088,42104,27692,11625,50476,42081,28299,10742,49270,42491,30471,12862,46570,35900,30672,
主营业务利润(万元),5858,3611,1459,8178,7244,4903,1998,10718,9209,6441,2669,11399,9615,7088,2788,13676,11954,8736,3845,13782,10279,6984,
营业利润(万元),2490,1301,269,1704,2422,1684,592,2725,3172,2676,1058,4553,4546,3725,1424,5902,5890,4480,2025,6327,4246,2708,
投资收益(万元),915,496,116,493,373,182,50,6,--,--,--,--,--,0,--,--,--,--,--,18,14,--,
营业外收支净额(万元),211,263,259,60,51,56,52,89,51,36,31,453,413,297,204,132,108,199,152,335,261,-21,
利润总额(万元),2701,1564,528,1764,2473,1740,644,2814,3223,2711,1089,5006,4958,4022,1627,6034,5998,4678,2177,6662,4507,2686,
净利润(万元),2243,1284,423,1487,2165,1507,555,2447,2777,2315,930,4358,4296,3451,1395,5237,5174,4040,1876,5761,3904,2275,
净利润(扣除非经常性损益后)(万元),2064,1036,219,1467,2135,1506,478,2359,2735,2285,903,3974,--,3195,--,5114,--,3872,1753,5530,3682,2293,
经营活动产生的现金流量净额(万元),-915,-1822,2466,-610,-3908,-3161,-639,7187,2514,4759,2873,2228,3066,2506,-1373,-2656,-7793,-7989,393,4228,2513,-3504,
现金及现金等价物净增加额(万元),-6432,-4149,-418,-15272,-18309,-14296,2429,-7801,-11610,-6808,1292,-13362,-10523,-4408,-2315,40530,40864,49238,236,3084,864,600,
总资产(万元),97264,98832,96293,98741,99742,102925,100897,93567,94371,94926,101073,99812,91741,90792,89033,87276,87608,94733,34048,30864,25199,17127,
流动资产(万元),31597,33091,30658,32696,33475,36445,49153,44492,47216,48265,56050,54956,76115,75018,73933,72448,74131,81653,21408,18108,12639,9787,
总负债(万元),7367,9904,8225,8421,8742,12583,10169,3396,3868,4883,11743,11412,3401,3298,2258,1896,2290,10546,13375,12067,12162,8594,
流动负债(万元),7174,9707,8025,8217,8534,12372,9955,3177,3648,4659,11516,11181,3157,3040,1987,1611,1967,10184,12975,11709,12162,8594,
股东权益不含少数股东权益(万元),89897,88928,88068,90320,91000,90342,90728,90171,90503,90042,89329,88400,88340,87495,86775,85380,85318,84187,20673,18797,13036,8533,
净资产收益率加权(%),2.5,1.43,0.47,1.65,2.39,1.66,0.61,2.74,3.11,2.59,1.05,5.02,4.94,3.97,1.62,8.4,9.33,9.79,--,36.19,37.65,66.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
