报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.02,0.08,0.07,0.18,0.16,0.14,0.11,0.3,0.25,0.23,0.08,0.25,0.29,0.28,0.13,1.17,1.14,1.33,0.81,2.37,1.94,1.41,0.6,1.41,0.97,0.73,0.32,0.72,0.82,0.78,0.3,1.2,0.96,0.69,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.3,8.25,8.43,8.28,8.27,8.11,12.03,12.97,7.94,7.41,6.91,6.3,5.84,5.53,5.88,5.59,5.69,5.65,5.21,4.94,4.69,4.42,4.25,3.97,3.8,3.64,3.58,3.41,3.32,3.24,3.3,3.17,4.03,4.17,3.4,3.07,2.94,2.74,2.51,2.33,2.39,2.27,2.18,2.15,2.15,2.13,2.17,2.13,2.27,2.25,2.27,2.23,2.33,2.26,2.32,2.25,2.41,2.31,2.41,2.98,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.15,1.18,0.29,-1.79,-2.06,-1.17,-1.86,1.06,1.41,1,0.3,2.37,2.14,1.27,1.13,-1.23,-1.16,-0.24,-0.48,0.63,0.27,0.66,-0.42,0.61,0,--,0,0.36,0,0,0,0.71,0,0,0,0.12,0,0,0,0.3,0,0.21,--,0.16,-0.03,0.12,0.12,0.01,--,0.29,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),504869,368998,187115,1029341,787022,564556,289876,1258469,927428,663658,312043,1262967,995919,739320,342518,1787828,1429135,1079054,593698,1536613,1175148,815812,346090,1018296,728987,498889,220850,926838,763429,561648,245822,759257,554297,387907,152393,518213,384087,273704,122692,406987,308187,226381,104159,350905,286049,219425,109822,249340,197807,135046,56893,170113,126148,82891,31650,97757,49924,76519,40376,72674,42122,78831,37476,71429,40413,63498,33141,62007,32518,56864,26632,98803,52022,
主营业务利润(万元),123070,90253,46232,220098,171117,122780,65965,253520,185735,133450,60004,203899,160347,119340,51148,331957,273779,212129,121506,338427,259853,185720,83007,210207,147877,99822,43698,146040,123094,94895,41127,142034,105398,73094,--,92981,71241,51020,21812,65540,47525,35714,17043,60486,50367,41598,19332,50215,43700,31450,12113,35238,26729,17483,6076,16213,8714,13498,7749,13205,7432,12593,6027,3625,2848,2747,2043,4475,2295,4324,2166,24860,8216,
营业利润(万元),-3689,8787,7998,15264,18015,18347,15624,32729,35095,31519,11341,19702,33965,34242,16532,151238,148726,125906,71774,181258,150183,109611,46681,97205,62555,44051,17978,38176,46515,43994,16971,66319,53711,38150,13019,41899,32417,23468,9205,25947,19802,15866,7281,26881,24245,22057,11432,26922,22299,14578,6383,14802,9207,4648,1272,3027,2210,3281,2881,3349,2776,2861,1387,3773,0,2864,0,4534,0,4381,0,24907,8372,
投资收益(万元),-2906,-1687,-850,-902,-1189,-770,-548,597,-430,407,-69,1698,2489,2405,1693,-1104,4816,3145,1401,3007,2396,1443,354,-27,-4245,245,114,3729,3574,2184,250,893,1080,586,765,-45,-6,-5,-3,-8,-5,-5,-2,115,6,60,9,130,-9,-9,0,-21,-2,-17,0,-22,-928,-2420,-893,-1844,-748,-1949,-176,-285,-279,459,242,79,5,270,143,60,0,
营业外收支净额(万元),11774,6670,4103,14414,7987,3830,1275,9558,4123,2875,1533,14106,7178,4288,1871,6712,3770,2212,1098,4469,2014,1058,231,6024,1860,1038,581,2976,--,--,--,172,--,--,--,-388,0,--,26,-733,0,0,0,-237,0,0,0,-610,0,0,0,-234,-58,-51,0,-312,0,-215,0,-796,0,0,--,0,-201,0,-72,0,0,0,235,-624,0,
利润总额(万元),8085,15457,12101,29677,26001,22177,16899,42287,39219,34394,12874,33808,41142,38530,18404,157950,152496,128118,72872,185727,152197,110669,46911,103229,64415,45088,18559,41153,46255,43720,17050,66491,54368,38754,13513,42283,32402,23520,9241,25401,19755,15970,7365,27106,24377,22179,11450,26960,22234,14431,6385,15044,9479,4770,1411,2715,1192,668,1890,1032,1730,1265,1373,2983,2428,2876,2233,4697,2517,4460,2117,24343,7954,
净利润(万元),2251,8670,7337,19852,17943,16021,12531,33517,28260,26114,9222,27836,33096,31003,14759,132143,127942,109414,60983,154382,126065,91771,38904,86569,52532,36938,15139,34004,38906,36722,13944,56571,45438,32487,10576,35655,27554,19831,7731,20819,16300,12779,5976,24367,21352,19343,10857,22375,18423,11979,5349,12363,7756,3870,1159,2145,751,115,1355,250,715,657,1137,2474,1992,2398,1852,3906,2132,3762,1799,20692,7564,
净利润(扣除非经常性损益后)(万元),-7383,3031,3869,7912,11254,12766,11447,25393,24756,23670,7919,15846,--,27359,--,126438,--,107533,--,150584,--,90872,0,81449,--,36056,0,31414,39127,36955,--,56425,0,31974,--,35291,0,19782,0,21191,0,12687,0,24274,0,19210,0,22243,0,12099,0,12164,7531,3730,--,2456,806,116,1354,571,--,--,--,--,--,--,--,--,--,--,0,--,--,
经营活动产生的现金流量净额(万元),19237,-73609,-42389,55444,71803,34794,-6725,108345,-16785,-54017,-5045,57746,129419,132599,32222,-201976,-231881,-131569,-139412,68654,91544,65009,19225,153837,138896,82617,53448,-58300,-54664,-11343,-22844,29841,12856,30999,-19766,29019,25906,18709,8651,16911,13492,12949,4137,33341,15717,26913,24284,3919,4894,6623,188,9899,0,6719,--,5113,-961,3967,3831,454,--,9525,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),43377,-70162,-74929,-26270,-6378,1278,-16692,62899,-62276,-74712,-24666,44586,17515,86623,152601,-175824,-195101,-190459,-160461,293261,26356,56098,7423,109916,81092,37895,21719,46705,34307,81867,31426,-4427,-3900,16680,-13399,2946,3681,8516,9321,-8906,-7023,6192,6165,38570,36645,52275,22767,-995,2209,5906,2826,1614,0,1485,--,1853,-1417,2609,4589,-1600,--,4521,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),2016817,1965534,2028023,2080190,2072639,2187833,2275772,2217990,2142081,2215143,2287939,2258392,2326745,2496293,2613781,2275133,2182946,2165145,2078941,1859493,1391844,1229597,1103412,956513,853781,752485,734087,627246,696385,695625,610491,428145,421270,393863,382616,313394,284468,297502,300715,264807,256439,279153,280087,244753,248988,270401,224639,179079,176114,172924,169201,148792,154345,149499,140675,125926,124658,120503,121171,114533,120918,122698,129019,121703,117705,113724,109374,108138,100911,91209,92085,91012,43219,
