报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.1,0.05,0.05,0.13,0.08,0.04,0.02,0.04,0.06,0.05,0.02,0.02,0.03,0.01,0,0.11,0.17,0.13,0.08,0.22,0.16,0.12,0.04,0.19,0.13,0.07,0.03,0.66,0.92,0.63,0.26,0.83,0.64,0.44,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.55,--,3.54,3.52,3.56,3.56,3.62,3.58,3.68,3.6,3.54,3.51,3.52,3.48,3.44,3.38,3.59,3.53,3.78,3.49,3.5,3.29,3.21,3.01,2.99,2.78,2.62,2.45,2.62,2.59,2.51,2.37,2.42,2.22,4.15,3.8,2.4,2.34,2.25,2.2,2.56,2.47,2.44,2.36,2.27,2.23,2.36,2.18,2.28,2.12,1.89,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.08,--,0.1,0.05,0.09,0.08,-0.03,0.02,0.01,0.73,0.44,0.13,0.13,1.01,0.8,0.68,0.13,1.29,0.67,0.68,0.12,1.26,0.74,0.52,0.23,0.79,0,0,0,1.06,0,0,0,0.7,0,0,0,0.39,0,0,0,0.61,0,0.33,--,0.5,0.25,0.77,0.22,0.53,--,0.27,--,--,
主营业务收入(万元),4895205,3451834,1755535,9937309,6110140,4094164,1985356,8958130,6665930,4439799,2338675,9157939,6722136,4530834,2227046,10105831,7678984,5082177,2098765,7559660,5443530,3594831,1672532,5371417,3739600,2352582,1091310,7333871,5812904,3729975,1576557,5415964,3913973,2603954,1241008,4131694,3030747,1873122,829415,4074603,3177197,2153357,1045658,2414816,1420349,524768,148587,680686,557107,381897,191388,675814,478018,293577,122645,632662,309128,692528,340385,590122,266118,502797,603725,572163,
主营业务利润(万元),297180,293075,165456,711920,455482,289090,134832,528417,437320,287697,161936,472786,382913,243601,111902,599764,542243,377350,171056,596891,449807,326918,132242,419690,313835,167651,108066,1033453,1131782,758819,300709,1187866,868652,603816,--,692694,449548,228836,38444,805853,699460,519744,255089,546327,331596,110515,25341,100901,77377,55105,31004,100960,72383,42358,14923,91333,47575,95327,46830,87208,44828,83102,95698,95738,
营业利润(万元),-120263,68594,57912,116241,108150,60688,26932,27057,89107,64493,35618,-37747,39123,18462,3810,136539,212188,160019,82201,218653,165664,129283,39783,190169,138955,66850,35887,631005,905924,609839,223396,945647,750168,514253,210660,594999,390149,190971,30406,716703,636248,476584,233048,478059,305825,103989,23110,90281,70642,50869,28557,89134,64153,37338,12325,82522,43918,84032,40278,71531,37612,66931,74508,80561,
投资收益(万元),11962,5650,6062,61905,10329,4973,4708,11826,8109,6306,7335,10928,8917,5886,6650,8157,16823,8586,3762,16919,8573,4509,1202,81585,54139,30916,35,47749,-2683,3550,63,1437,1373,1313,1263,1733,1284,1234,49,1145,1314,-583,50,876,941,765,114,1176,955,603,108,1055,947,900,60,1040,871,251,115,0,0,0,0,0,
营业外收支净额(万元),2725,1767,346,38438,4065,3454,2339,33845,6142,4607,3311,48944,2785,1592,427,5755,1743,1199,464,2030,-17,-330,-626,5499,700,852,27,4025,--,--,--,-4994,--,--,--,-16331,0,0,0,-11387,0,0,0,-6752,0,0,0,-4647,-353,0,-160,-1185,-1094,-712,0,-1330,-310,-453,0,-17,0,0,0,0,
利润总额(万元),-117538,70361,58258,154680,112215,64142,29272,60902,95249,69100,38929,11197,41908,20054,4237,142294,213931,161219,82664,220682,165647,128953,39157,195668,139655,67702,35914,635030,909049,610914,224704,940653,746986,512054,210559,580400,387435,188425,30321,706680,633966,474520,231733,472184,306311,104680,23226,86809,71244,51097,28505,89004,64006,37526,12290,82232,44479,83830,40396,84114,37612,65567,74469,80432,
净利润(万元),-100138,52162,45910,125744,77040,42801,18674,42723,65089,46072,23800,21000,32801,13498,4306,108359,163924,122581,60801,170427,123982,96353,28796,151538,105254,50598,26251,518857,716907,491120,204532,651872,499592,342318,141215,389701,261552,130975,24700,482489,424914,314597,155261,320358,205538,70487,15575,56926,47821,34414,19099,59590,43122,25380,8234,70314,37920,70689,34354,60591,31970,55732,55554,53889,
净利润(扣除非经常性损益后)(万元),-102100,50904,45654,39398,74143,40312,17020,20465,60755,42810,--,-9719,--,12306,--,105848,--,122257,--,168911,--,96599,0,101671,--,33880,0,492382,0,490314,--,633584,0,343791,--,382166,0,123984,0,486850,0,315292,0,320512,0,69635,0,58385,0,34666,0,60609,44166,26074,--,72159,37986,71137,34351,47822,--,--,--,--,
经营活动产生的现金流量净额(万元),-23903,226181,63851,770404,281359,151625,38054,422815,215899,169751,77850,385464,100688,45079,86570,75530,-29886,22313,7848,572914,343630,98833,102861,793383,629800,528803,100803,1009173,523042,532345,91387,984577,576786,410004,179608,622000,484493,314979,5847,831893,635015,478356,253619,544574,320603,195892,6067,97242,34443,17952,34456,128331,0,69436,--,104006,52327,161306,46404,111231,--,47048,--,--,
