报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.11,0.06,0.01,0.15,0.12,0.1,0.06,0.35,0.33,0.24,0.11,0.44,0.36,0.26,0.2,0.98,0.91,0.65,0.85,0.53,0.56,
每股净资产(元),--,--,--,--,--,--,5.51,--,--,--,5.36,--,5.18,5.07,7.67,7.47,2.42,2.17,1.68,0.84,0.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.1,--,--,--,0.04,--,0.24,0.09,0.32,0.27,0.36,0.47,0.66,0.4,0.18,
主营业务收入(万元),80257,54821,26096,109329,83546,58237,29023,122974,95461,69153,31040,104515,80401,58005,28511,113339,93684,64965,81700,41599,29562,
主营业务利润(万元),16397,11590,5562,26157,20727,15384,8517,41433,34208,25257,11456,40048,31332,23177,11329,49124,40967,28520,34489,17210,12294,
营业利润(万元),3052,1026,229,5377,6618,6551,3855,23105,21348,17224,7512,30420,25222,19239,9865,36980,31835,22516,26058,12937,9354,
投资收益(万元),2292,920,246,1363,978,768,472,851,363,158,56,323,82,68,--,--,--,--,--,--,--,
营业外收支净额(万元),4623,3630,445,5439,2471,1039,379,2799,3074,937,627,1810,1721,129,62,988,804,812,-0,-8,-10,
利润总额(万元),7675,4657,675,10816,9089,7590,4234,25904,24423,18161,8139,32230,26943,19368,9927,37967,32640,23328,26058,12929,9344,
净利润(万元),6574,4022,545,9191,7514,6379,3656,22140,20648,15206,6810,27523,22907,16462,8445,32491,28567,20426,22873,11547,9411,
净利润(扣除非经常性损益后)(万元),547,57,-90,3120,4627,4878,2933,18996,17738,14278,--,25738,--,16295,--,31652,27763,19716,22873,11308,9421,
经营活动产生的现金流量净额(万元),11329,12117,2452,25196,19075,5076,6231,25308,11971,4161,2543,23855,15280,5953,13586,11475,11457,14915,20750,12592,5632,
现金及现金等价物净增加额(万元),13041,19432,4265,-28494,-26715,-20398,13913,-63002,-51793,-46821,-19390,-43187,-37851,-27395,-5299,166077,-6799,-2154,4967,3750,1160,
总资产(万元),452000,446651,405405,405941,390713,387610,390937,385408,382508,381773,388456,381471,354770,347356,353282,341403,142124,128933,95076,33907,22040,
流动资产(万元),166499,181338,164988,169714,186540,193073,204271,202431,223077,222165,230180,221527,232683,235148,242008,237757,55616,54856,45602,24751,13486,
总负债(万元),100900,98027,56782,57990,44008,42203,40118,38228,36686,41341,46734,42199,28599,27700,31293,27859,65753,60703,42273,7487,4568,
流动负债(万元),66744,64821,37953,39080,26874,27254,24903,25640,26607,31015,36227,34478,23348,22534,26664,23206,26878,29888,22729,7487,4568,
股东权益不含少数股东权益(万元),347631,345053,345077,344376,342894,341753,347114,343414,342112,336614,337951,330647,326171,319656,321989,313544,76371,68230,52804,26419,17472,
净资产收益率加权(%),1.89,1.16,0.16,2.68,2.23,1.89,1.05,6.6,6.11,4.56,2.04,8.54,7.13,5.12,2.66,31.19,--,33.75,56.43,51.26,81.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
