报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.07,0.05,0.02,0.13,0.1,0.05,0.02,0.13,0.09,0.04,0.01,0.02,0.02,0.01,0.02,0.35,0.3,0.2,0.1,0.62,0.48,0.3,0.12,0.19,0.12,0.04,-0.03,0.03,0.09,0.08,0.04,0.05,0.16,0.15,0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.96,--,1.94,1.94,3.98,3.94,3.96,3.9,3.89,3.82,3.63,2.24,2.12,2.01,1.86,1.78,1.76,1.78,1.88,1.95,2.16,2.33,1.72,1.71,1.78,1.6,1.58,1.52,3.08,2.95,2.93,2.81,2.81,2.78,2.73,2.67,5.23,5.07,4.82,4.62,4.5,2.2,--,1.82,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,0.14,0.07,0.09,0.51,0.24,0.17,0.12,0.7,0.62,0.34,0.13,0.32,0.33,0.13,0.12,0.09,-0.01,-0.01,-0.09,-0.09,-0.23,-0.22,-0.09,0.12,0,--,0,0.37,0,0,0,0.36,0,0,0,0.57,0,0,0,0.26,--,0.43,0,
主营业务收入(万元),141926,94218,42049,187003,138610,87100,37816,163793,116811,74676,30458,134902,96871,62205,25841,154599,118483,76284,32401,151883,111377,70060,30039,95987,66604,35303,12065,93310,77468,49501,22754,97182,70996,40456,16478,87418,66001,41042,18063,62820,45314,26242,10897,50426,35857,22400,9346,37237,26524,15570,7453,26495,11663,19050,18929,
主营业务利润(万元),37924,25032,11782,54004,39377,23433,9841,41516,28575,17640,6881,29271,21063,13607,6253,47252,36244,23117,9996,52811,39099,23927,9605,26290,17134,7976,1879,21751,18785,12018,4545,19264,14538,7419,--,20522,15442,8559,3566,14013,10636,6048,2025,11759,9069,6516,2631,8680,5154,2719,1188,5585,2616,3661,6693,
营业利润(万元),5112,4364,2190,11647,10615,4964,1288,6368,5332,1704,-677,-5922,-3400,-2457,-1445,13864,13415,9024,4441,26843,21499,13352,5230,5947,4046,1420,-1902,279,4369,4048,1935,1590,8638,7692,8492,1920,2628,233,-782,3641,3631,1524,212,5761,5204,4256,1636,5060,2786,1069,100,3143,1613,2268,5537,
投资收益(万元),2098,1993,1468,5203,4645,3083,1593,7295,5373,2181,995,955,838,543,39,1807,1681,1085,864,2111,2075,1823,1527,6380,6183,5982,2784,5796,5164,5118,3517,11371,11341,11030,10662,4198,3950,3692,3338,689,549,365,102,852,809,542,222,1183,796,475,227,1796,883,1641,1296,
营业外收支净额(万元),3683,2681,1067,6855,3660,2241,1184,6063,3026,2106,1055,7376,5241,3771,2583,2917,1094,519,394,2498,935,419,204,1925,1142,876,494,2248,--,--,--,--,--,--,--,-111,0,--,0,148,0,0,42,-45,-39,0,0,-11,0,0,0,0,-4,0,0,
利润总额(万元),8795,7045,3257,18502,14275,7204,2472,12432,8358,3810,378,1454,1841,1314,1138,16781,14509,9543,4835,29341,22434,13771,5434,7872,5187,2296,-1408,2527,4845,4286,2053,4218,8653,7716,8475,6628,6667,3996,2617,5724,4852,2224,452,7504,6420,5111,1875,6304,3638,1555,328,4949,2492,4151,6823,
净利润(万元),8472,6442,2942,16434,12590,6155,2073,11527,7829,3712,519,1827,1551,1021,828,15322,13062,8525,4212,25586,19532,11948,4740,7663,4747,1701,-1329,1356,3597,3109,1524,2158,6478,6123,6984,5818,6399,3821,2529,5652,5025,2516,506,6955,5983,4757,1612,6033,3266,1472,239,4367,2141,3618,6819,
净利润(扣除非经常性损益后)(万元),4665,3410,1419,9420,8139,3081,1385,3539,3523,1464,--,-4747,--,-2205,--,12645,--,7943,--,22273,--,10440,--,713,--,-4072,0,-5708,0,-1274,0,-10186,0,-3348,--,2349,0,811,0,4672,0,2275,0,6614,0,4467,0,5758,0,1461,0,0,2019,0,0,
经营活动产生的现金流量净额(万元),10691,7921,-1751,26719,11165,4992,-2039,20293,13503,6626,424,16816,12025,6096,3717,22043,10243,7357,5096,30388,27112,13894,5154,12788,13157,5368,4968,3782,-447,-388,-3663,-3489,-9330,-8755,-3444,4764,4259,1956,1069,7520,2644,1079,177,7238,2852,349,62,5756,4716,2999,1153,1960,1415,0,0,
现金及现金等价物净增加额(万元),9248,13644,7009,-18419,-19314,-8769,-8028,22307,31769,-4838,-7063,-11796,-14075,-881,305,-14582,-16332,12599,-13501,45388,21934,1967,3391,3060,11049,3738,4275,1272,878,-426,-832,1912,239,2440,26,1525,3251,140,-1392,-1020,-1157,-1174,712,1920,2894,1600,-1086,5342,14603,20030,4759,1130,--,0,0,
总资产(万元),435098,403633,396742,401816,388986,384682,419095,413387,403677,348443,337433,335041,323256,329253,326104,331745,323555,313116,264243,256495,253266,189452,186477,179945,183313,169553,167515,176300,191491,191243,202965,213502,186849,172440,159462,147992,139317,130014,120259,121222,118640,113189,108516,100997,96152,88904,80331,77242,68642,69239,57961,39594,--,22674,12721,
流动资产(万元),240629,222933,215005,225126,218910,215672,245372,241394,227506,169157,162477,160296,150754,165810,168670,178765,177291,171400,138853,148750,149730,95619,91995,86454,92150,78464,71640,77227,83958,78311,77354,74762,80029,75550,64961,58581,56856,50119,42129,41868,42206,39311,40633,38394,37382,35616,32678,33974,30488,33939,--,--,--,0,0,
总负债(万元),189231,159564,152737,160299,151066,152938,191386,185919,178823,170438,165580,163736,152966,159014,152072,159424,150369,142865,94064,89507,94229,97427,99297,97349,106958,96641,95410,102957,113982,111223,114254,118084,115675,101568,85653,81298,73520,66785,54333,57447,55354,52577,50145,43622,39656,33965,26361,24944,19980,22362,12383,22937,--,8866,2681,
流动负债(万元),128997,104617,116128,124207,116681,117892,111698,105832,92615,83790,79387,75965,62825,71677,67085,77278,84803,78298,87669,83705,88362,91807,89780,88256,98845,88958,87252,94661,104795,98628,102747,99490,98249,84143,67310,66470,57684,50411,40542,39714,36730,33771,27803,22162,17411,16142,17476,17388,15345,19927,--,--,--,0,0,
股东权益不含少数股东权益(万元),244191,242427,242324,239872,236319,230231,226277,225746,223125,176352,170198,169689,168745,168752,172689,170963,171991,169053,169030,165873,157591,90603,85751,81130,74963,71770,70961,71993,76114,78621,87317,93981,69442,69136,72061,64825,64029,61467,62200,59682,59200,56678,56689,56183,55207,53981,52856,51244,48662,46683,45450,16518,--,13652,10033,
净资产收益率加权(%),3.48,2.65,1.22,7.06,5.45,2.7,0.92,6.05,4.47,2.15,0.31,1.08,0.91,0.59,0.48,9.08,7.53,5.01,2.51,23.54,21.41,13.79,5.79,10.02,--,2.32,0,1.63,0,3.39,0,2.93,0,8.79,--,9.47,0,6.24,0,9.75,0,4.38,0,13.03,0,8.98,0,13.81,0,4.66,0,26.44,14.54,0,27.58,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
