报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.32,0.17,0.08,0.41,0.36,0.23,0.09,0.46,0.27,0.16,0.06,0.29,0.18,0.12,0.05,0.26,0.16,0.11,0.04,0.24,0.14,0.09,0.06,0.32,0.19,0.13,0.05,0.28,0.17,0.12,0.07,0.31,0.21,0.1,0.06,--,--,--,0.07,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.73,1.71,1.64,1.6,1.49,1.44,1.48,1.44,1.34,1.29,1.91,1.85,1.73,1.66,1.68,1.63,1.53,2.42,2.32,2.24,2.13,2.03,3.43,3.41,1.8,1.65,--,1.77,2.19,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.13,0.08,0.01,0.23,-0.02,-0.01,-0.1,0.32,0.11,0.02,-0.02,0.27,0.12,0.07,0.03,-0.06,-0.03,-0.03,-0.16,0.34,0.08,-0.16,-0.09,0.68,0,0,--,0.65,1.33,0,
主营业务收入(万元),125120,76469,36892,155077,101129,60659,29578,126100,79765,51111,24656,92987,62551,41981,19152,77495,55952,36446,14765,66264,43563,24751,10833,42508,32819,22337,9583,37459,30572,21460,8693,35221,24432,15435,6105,24950,18620,13091,5561,17211,15568,8789,
主营业务利润(万元),42640,26005,11753,50240,36021,22373,9223,39589,27410,17424,7808,28778,19764,13002,5786,25447,16941,11227,5035,19162,12551,7928,3865,15058,11630,7857,3496,14535,10999,7699,3232,11810,7805,5173,--,8936,6492,4227,1874,8433,7318,3599,
营业利润(万元),21691,11927,4867,26864,18446,10721,4424,21697,13092,7850,3092,13295,8265,5007,1510,13332,7770,4877,1686,10828,6019,3488,1558,8899,6231,4034,1549,7731,5779,4335,1554,7082,4118,2518,969,5032,3464,2229,788,4902,4263,350,
投资收益(万元),2792,1378,809,2246,1946,1238,1238,1388,267,153,153,1161,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,-18,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
营业外收支净额(万元),2315,1567,874,4242,1069,327,93,1600,505,229,105,1394,901,875,938,21,280,458,508,1230,1237,1254,418,1886,424,295,151,1654,--,--,--,--,--,--,--,0,0,0,59,0,0,0,
利润总额(万元),24007,13494,5741,31105,19515,11048,4518,23297,13597,8079,3198,14689,9166,5882,2448,13354,8051,5336,2193,12057,7257,4742,1976,10785,6654,4329,1700,9385,6557,4778,1783,8692,5741,2937,1027,5990,4041,2419,847,5729,4760,282,
净利润(万元),22632,12356,5490,29219,18087,10029,4170,20079,11959,7142,2804,12734,8029,5180,2114,11520,6949,4687,1907,10420,6316,4130,1687,9382,5707,3744,1456,8116,4927,3562,1318,6139,4055,1970,656,4194,2875,1559,619,3916,3353,279,
净利润(扣除非经常性损益后)(万元),20907,11033,4931,27396,16826,9142,3337,18991,11974,7192,2852,12913,--,5258,--,11780,--,4694,--,10760,--,4135,0,9446,--,3751,0,8122,0,3125,--,6096,0,1885,--,4207,2874,1536,--,3914,3278,292,
经营活动产生的现金流量净额(万元),-12255,-11075,-15263,41922,2032,-2346,-6896,22386,-1876,-2208,-3913,24784,5945,3549,583,10013,-1006,-629,-4459,14004,4663,758,-622,7972,3557,2058,853,-1663,-885,-604,-3225,6595,1556,-3109,-1068,7785,1471,864,-2599,4645,5294,2129,
现金及现金等价物净增加额(万元),-38928,-19535,-27379,31451,-7111,-9596,-1926,3844,-2978,-15647,-13537,3900,-8507,-1196,-3586,-1426,-9797,-9092,-6156,2940,-2969,-2281,-2327,3744,-1488,-2569,-557,-10843,-11828,-7491,-7438,-4254,-8273,-12293,-6567,24161,-3653,-1408,-1925,4302,1127,222,
总资产(万元),181397,172492,165591,158342,145473,139778,132283,122925,148773,124741,116246,107741,104799,99287,94155,85219,81321,77307,76968,73424,67959,66241,62871,59196,57353,56445,57649,56562,60145,62829,62201,57688,56263,53114,51481,54327,33052,32776,--,25717,20339,17913,
流动资产(万元),122359,132072,125574,117626,104914,98516,90207,80114,106469,90955,85254,77553,64298,66077,61054,57340,53931,50193,51792,48712,45454,46524,42823,39539,37525,36574,37838,36266,39299,41937,41867,39820,40684,37346,35602,38256,17108,16710,--,15094,9137,6162,
总负债(万元),38671,41032,34413,33219,32364,33227,31592,26419,60397,41176,32596,26880,28363,23491,21416,14580,15178,13406,11427,9779,8638,9104,6530,4543,6375,7429,7984,8353,12385,12452,14062,11703,12562,11482,10033,13097,15548,16574,--,11081,10328,12558,
流动负债(万元),38133,40494,33880,32677,31583,32446,30811,25637,59297,40077,31496,26000,27711,22161,20550,13505,14628,12871,11194,9030,7963,8620,5380,4030,6303,7342,7881,8234,10771,10927,10382,7793,10125,10016,8506,11547,11898,13174,--,11081,10269,9558,
股东权益不含少数股东权益(万元),142726,131461,131178,125123,113108,106550,100691,96507,88376,83565,83650,80861,76164,75515,72446,70336,65811,63550,65172,63269,59139,56953,56155,54468,50793,48830,49480,48024,44834,47386,45449,43824,41740,39655,39493,39289,15590,14274,--,12715,8758,5355,
净资产收益率加权(%),16.8,9.43,4.29,26.32,17.22,9.88,4.23,22.73,14.09,8.72,3.41,16.72,10.8,7.1,2.96,17.24,10.59,7.14,2.97,17.7,11.04,7.31,3.09,18.31,--,7.5,0,17.55,0,8,--,14.85,0,5.02,--,28.31,0,11.55,--,36.54,47.69,5.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
