报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.06,0.05,0.02,0.05,0.06,0.05,0.02,0.06,0.06,0.05,0.02,0.05,0.06,0.04,0.02,0.07,0.09,0.11,0.05,0.15,0.13,0.03,-0.05,1.91,0.45,0.25,0.06,0.67,0.7,0.55,0.21,0.91,0.7,0.49,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.35,--,5.34,5.32,5.35,5.33,5.34,9.47,9.4,9.36,9.33,9.24,9.25,9.3,7.99,7.01,6.87,6.82,6.84,6.97,6.65,6.43,6.22,6.24,5.43,5.57,5.3,5.13,8.22,7.95,7.66,7.58,7.3,7.04,6.72,6.76,6.53,6.36,6.13,5.82,7.31,7.1,6.89,8.04,7.76,7.59,7.3,7.05,0.69,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.25,--,0.68,0.45,0.11,0.94,0.53,0.93,0.38,0.49,0.15,0.13,0.17,1.54,0.82,0.59,0.36,1.12,1.42,1.73,0.3,1.83,1.3,0.59,-0.22,2.18,0,0,0,2.19,0,0,0,2.08,0,0,0,0.4,0,0,0,1.68,0,0.53,--,0.28,0.13,0.2,-0.05,--,--,
主营业务收入(万元),706174,484252,221038,926178,683103,444581,223133,975741,713081,462818,220685,956740,740396,484487,217797,960864,715557,460823,209538,711787,504980,338159,154158,582756,413833,260880,102790,600629,499863,337175,144845,603214,450582,295148,130631,373962,270398,166873,73673,283518,208363,136604,62672,262630,191339,116247,44636,159642,105728,69694,30328,132646,99096,62575,23778,71458,32980,62618,50494,38830,33653,
主营业务利润(万元),90932,61101,31414,123474,97617,67024,33069,122130,94755,64348,32469,121421,94002,59258,26787,113612,84934,57338,25221,81324,61296,38353,15144,84056,68940,38754,12756,110709,102362,72222,31851,122017,95341,65068,--,78206,59563,39934,17825,71404,51754,34100,17660,63104,46268,28769,12342,44930,32670,21329,9310,38421,27338,18238,6835,19526,8031,17917,15037,11362,12625,
营业利润(万元),-148,-515,1939,-14575,-1052,-546,1411,-5712,-1813,459,3057,-6431,-2547,-3523,-2941,523,7589,7054,2252,3643,5975,723,-4695,17253,23444,11690,3333,32596,47745,36367,13438,66041,54303,39199,10084,45019,33821,21215,8578,42711,29778,19606,12295,40098,30138,18207,7850,30221,23605,15048,6728,26679,18126,12066,4509,13481,5615,11528,9260,6993,4263,
投资收益(万元),-582,-93,-215,-999,-473,-379,-18,1887,245,95,92,1025,574,415,32,692,595,243,190,960,265,288,202,-1213,-421,-186,-146,-4327,-1822,-830,-421,-600,40,21,15,73,23,-13,9,707,697,684,12,-2868,-132,140,20,33,29,20,14,339,266,52,0,221,2,210,12,1087,1405,
营业外收支净额(万元),10204,7452,774,23014,10477,8280,2159,16567,12037,7727,937,17018,12289,10097,5844,10712,3945,1957,1611,9187,4448,3214,2051,91437,8197,6329,881,5082,--,759,--,--,--,--,--,3,0,0,0,336,0,0,0,-67,0,0,0,-44,0,9,0,-165,15,10,0,178,281,355,0,0,0,
利润总额(万元),10056,6937,2713,8439,9425,7734,3570,10855,10224,8186,3994,10587,9742,6574,2903,11235,11534,9011,3863,12829,10423,3937,-2645,108689,31641,18020,4214,37677,48989,37127,13766,67910,55766,40104,10679,45213,33844,21224,8579,43820,30583,20341,12317,37369,29972,18188,7866,30356,23721,15128,6778,26969,18497,12200,4510,13966,5916,12092,9447,8497,7217,
净利润(万元),6880,5866,2524,6012,6713,5657,2447,6461,6609,5584,2398,6128,6935,5170,2291,8239,9870,7304,3068,9558,8231,2048,-3206,109485,24799,13790,3116,36464,38542,30221,11265,49630,38140,27037,9052,39878,28602,18307,8073,33243,24685,16376,7907,27098,20054,12066,5268,22588,16412,10539,4741,19010,13144,8605,3220,11424,4846,8782,7041,6359,4679,
净利润(扣除非经常性损益后)(万元),-3034,-1401,1855,-16062,-3213,-2173,420,-8261,-4166,-1714,--,-8709,--,-3273,--,-1346,--,5669,--,2155,--,-517,--,19480,--,7747,0,24624,0,29110,--,37638,0,26459,--,39845,0,18329,0,34281,0,15739,0,29524,0,11775,0,22598,0,10511,0,18818,13121,8533,--,11025,4546,8218,0,--,--,
