报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.38,0.26,0.12,0.32,0.31,0.2,0.07,0.23,0.18,0.11,0.05,0.2,0.18,0.12,0.09,0.47,0.39,0.27,0.24,0.61,0.4,0.22,0.24,1.13,0.8,0.49,0.19,0.75,0.5,0.35,0.17,0.89,0.52,0.36,0.89,0.54,0.54,0.44,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.37,4.31,4.68,4.59,4.52,4.4,6.73,4.28,4.07,3.88,7.87,7.63,7.29,6.98,6.9,6.72,6.47,6.31,6.34,3.51,3.13,2.97,3.07,--,2.24,1.9,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.31,0.12,-0.06,0.52,0.38,0.23,0.35,1.16,0.55,0.15,0.32,0.98,0.53,0.15,0.34,1.58,0.87,0.47,-0.08,0.83,0.67,0.44,1.11,0.8,1.47,1.1,
主营业务收入(万元),158399,103432,49159,228609,173240,112347,55057,214853,162767,103941,49473,195051,145627,93732,48431,235565,182781,122523,58987,165474,115963,65553,26546,97243,70517,43784,20523,105804,84084,53174,23231,86611,63532,40602,71841,53653,70576,43820,
主营业务利润(万元),34235,22363,10749,44689,32861,22130,9773,32022,22559,14390,7370,28413,22319,15523,8859,37762,30960,21093,10052,27496,17631,10047,5262,23588,16356,10629,4734,19382,14470,8357,3522,15194,11331,7492,14499,10406,11866,7768,
营业利润(万元),18555,12670,5747,16957,15322,10288,3503,10538,7489,4443,2572,8620,8216,5061,4542,21501,18828,13021,7149,16219,10065,4931,2515,15407,11171,6831,2496,10068,7461,4824,2033,8848,6518,4398,8061,6016,5269,3133,
投资收益(万元),675,390,166,1282,884,401,491,1382,62,0,81,-6,5,5,5,569,--,--,--,185,185,185,0,-55,--,--,--,39,25,7,--,--,0,--,0,0,--,2,
营业外收支净额(万元),1022,512,233,859,570,287,177,1253,1550,969,68,1240,827,556,64,1819,1134,561,5,1158,1627,1409,900,631,422,217,204,585,--,--,--,788,--,20,0,-0,279,540,
利润总额(万元),19577,13183,5980,17815,15892,10574,3681,11791,9039,5413,2640,9860,9042,5617,4606,23320,19962,13581,7154,17377,11692,6340,3415,16038,11592,7048,2699,10653,7823,5235,2450,9636,6581,4419,9119,6015,5549,3672,
净利润(万元),16983,11564,5264,14362,13717,9137,3278,10116,8123,5067,2391,8772,8038,5329,3993,19970,16985,11494,5994,15334,10051,5514,3000,14142,9941,6087,2332,9232,6121,4146,1976,8209,4741,3190,7225,4342,4321,3558,
净利润(扣除非经常性损益后)(万元),15585,10587,4917,12596,12206,8377,3070,7724,6713,4151,2153,7512,--,4853,--,17870,--,11117,--,14020,--,4310,0,13537,--,5861,0,8845,--,3731,0,7386,4631,0,0,4268,--,--,
经营活动产生的现金流量净额(万元),21276,15057,7702,34736,15408,13149,2840,11328,10707,2094,-5323,9929,13955,5457,-2888,23332,17222,10077,10441,29099,13786,3837,4049,12232,6669,1843,4254,19737,10862,5867,-1001,7673,6262,4103,9775,6370,11759,8386,
现金及现金等价物净增加额(万元),-6030,25269,3319,20344,8091,-1783,-1779,-33342,-25037,-22469,-24206,8921,-17685,-11889,-5049,35512,22278,29956,92769,8848,7205,8268,2606,-11708,-10455,-14763,-2842,15675,14349,17797,12493,1094,2072,-606,727,--,-1055,1496,
总资产(万元),363637,384352,358396,333776,357677,349864,337120,326543,341252,336506,336540,308364,269063,256173,270776,263718,268189,265235,293650,184752,182940,172952,156105,131117,112624,99641,97253,95170,98457,100518,95496,82326,81974,72488,63106,--,53925,48596,
流动资产(万元),162815,192963,171358,152689,179745,174057,161537,153236,170332,167971,168582,150045,121401,111618,133634,131144,146326,152874,193560,81784,82071,79139,65618,46220,50913,41120,41998,46073,49002,51136,46119,30874,32361,32086,26135,--,17092,18033,
总负债(万元),153953,180285,160828,129305,154032,151000,134504,127219,143893,142218,137302,111504,72887,62804,60802,57766,65140,68181,92583,77688,81151,75745,57671,35745,21468,12339,10958,11205,17603,21639,16287,49721,52838,44902,36077,--,36033,33425,
流动负债(万元),148799,175006,155510,123972,148597,145485,128757,121581,138693,137053,132037,107134,68420,58908,56797,53656,60876,63908,88281,73343,77298,71840,53746,31819,21465,12339,10903,11205,17603,18346,12917,45115,48133,44902,32797,--,26526,22052,
股东权益不含少数股东权益(万元),208775,203249,196831,203736,202959,198213,201983,198705,196719,193665,198585,196194,195446,192737,209302,205310,202327,196840,200875,106936,101655,97120,98356,95357,91156,87302,86296,83965,80854,78879,79209,32605,29137,27586,27029,--,17892,15171,
净资产收益率加权(%),8.32,5.65,2.55,7.18,6.86,4.57,1.64,5.14,4.13,2.57,1.21,4.4,3.99,2.6,1.93,11.26,10,7.41,5.45,15.21,10.18,5.66,3.1,15.81,--,7.07,0,12.04,--,5.88,0,26.94,0,11.41,34.37,--,25.33,25.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
