报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.15,0.11,0.01,0.24,0.21,0.15,0.06,0.3,0.25,0.17,0.04,0.25,0.16,0.11,0.04,0.56,0.35,0.2,0.07,0.96,0.87,0.67,0.94,0.61,0.32,0.81,0.62,
每股净资产(元),3.92,3.87,3.82,3.81,3.78,3.72,3.73,3.67,3.62,3.54,3.45,3.42,3.32,3.28,5.94,5.9,5.69,5.54,9.89,9.81,9.69,3.43,2.76,--,0,2.31,1.51,
每股经营活动产生的现金流量净额(元),0.14,0.01,-0.1,0.41,0.35,0.25,-0.05,0,-0.03,-0.05,-0.04,0.33,0.16,0.33,0.09,-0.25,0.14,0.04,-0.15,0.79,0.7,0.77,0.5,--,-0.03,0.53,0.71,
主营业务收入(万元),16749,10278,3942,33068,28854,22141,12859,53387,36205,24692,6429,24184,13296,9224,2253,23382,14602,8172,2131,15307,13011,9643,13354,9166,5518,10387,8062,
主营业务利润(万元),4826,3358,770,7646,6383,3956,1729,9600,8012,5526,1510,7080,5696,4059,925,9505,5841,3668,944,7848,6636,4888,7070,4729,2750,5909,4427,
营业利润(万元),3571,2462,242,5121,5149,3749,1559,7330,6552,4534,894,5822,3615,2512,273,7648,4752,2712,557,5500,5082,3655,5210,3363,1813,4628,3596,
投资收益(万元),411,166,114,-7,-6,-6,--,-8,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,--,0,0,0,
营业外收支净额(万元),41,33,0,1156,150,44,3,690,41,23,8,380,378,332,330,54,49,39,6,649,120,199,231,165,64,0,-1,
利润总额(万元),3612,2495,242,6277,5299,3793,1561,8020,6593,4557,902,6202,3992,2844,603,7701,4801,2751,563,6150,5202,3854,5441,3528,1877,4663,3595,
净利润(万元),3242,2295,188,5041,4349,3096,1203,6395,5281,3658,798,5335,3295,2397,513,6562,4114,2377,479,5233,4438,3292,4614,2993,1591,3947,3058,
净利润(扣除非经常性损益后)(万元),--,2266,--,4052,--,3059,--,5808,--,3638,--,5013,--,2115,--,6518,--,2344,--,4681,0,3123,4350,--,1519,3907,2924,
经营活动产生的现金流量净额(万元),2888,189,-2049,8591,7479,5392,-1047,96,-730,-1150,-943,6895,3300,6938,1111,-2990,1593,490,-997,5167,4561,3774,2450,505,-132,2574,3468,
现金及现金等价物净增加额(万元),2310,-711,-2028,-7175,5596,5226,-858,-1346,-2833,-3203,-1442,2756,143,3001,551,-8453,-1719,-2715,-1061,46296,46913,3344,1203,-45,-2582,1382,2208,
总资产(万元),96429,98152,95000,94796,96582,94693,97523,94067,84415,83003,86475,86581,85237,83898,73319,72979,73917,69522,68099,67224,67550,23281,17008,--,0,16010,12742,
流动资产(万元),81634,83126,79794,79522,80781,79154,82045,78618,69878,68524,72585,73599,71717,72221,62805,63360,66053,62193,61857,62004,62739,19319,13146,--,--,13873,10770,
总负债(万元),13503,16168,14082,14071,16643,16006,18613,16359,7842,8053,13326,14230,14899,14438,3437,3610,6996,4338,3475,3110,4236,6487,3507,--,--,4672,5351,
流动负债(万元),13463,16128,14042,14031,16519,15882,18488,16234,7801,8012,13285,14189,14899,14438,3437,3610,6996,4338,3475,3110,4193,6403,3422,--,--,4662,5319,
股东权益不含少数股东权益(万元),82926,81984,80919,80725,79939,78687,78911,77707,76574,74951,73149,72352,70338,69460,69881,69369,66921,65184,64624,64113,63314,16793,13501,--,0,11338,7391,
净资产收益率加权(%),3.96,2.82,0.23,6.4,5.52,3.96,1.54,8.54,7.09,4.97,1.1,7.55,4.71,3.42,0.74,9.85,6.27,3.65,0.74,16.76,0,21.73,36.02,--,13.35,42.15,46.25,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
