报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.46,0.26,0.41,1.42,0.99,0.56,0.35,1.18,0.84,0.49,0.61,2.72,1.8,0.95,0.76,2.66,2,1.16,0.63,1.49,1.02,0.55,0.36,1.33,0.96,0.48,0.32,1.05,0.85,0.49,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,12.56,11.71,12.52,11.76,11.09,10.25,10.93,10.3,9.78,9.31,9.87,9.51,9.15,3.14,--,2.83,2.19,8.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.15,-1.12,0.3,2.18,1.5,0.37,0.89,0.94,0.01,-0.25,0.44,0.96,0.64,0.22,0.5,1.03,0.42,1.14,
主营业务收入(万元),204609,124998,70539,276140,187999,111228,65731,252421,172265,107807,61535,272495,184772,103649,61432,238243,163390,100325,58315,181881,114567,66183,35934,114531,72391,40757,25519,90268,75536,55249,
主营业务利润(万元),95519,59191,32949,121137,81268,48686,28720,108648,72233,45471,25517,112804,75855,44610,28181,98556,63394,40178,22827,68391,43138,25888,14144,44369,28005,16089,9355,33231,26147,14124,
营业利润(万元),35979,20569,13824,43210,30461,17792,11189,37314,25642,15147,10517,41960,27375,14676,12878,41724,30485,16476,10884,27241,20495,10403,6925,18949,12831,6230,4022,13758,11150,5245,
投资收益(万元),3275,1846,103,1715,1254,827,182,546,420,328,164,93,--,0,--,--,--,--,--,--,--,--,--,--,0,0,--,0,1,--,
营业外收支净额(万元),1985,1159,123,1971,1241,478,456,1888,1870,1089,10,2444,2162,1200,56,2732,2324,2296,928,1079,933,938,29,744,553,499,471,-39,--,113,
利润总额(万元),37964,21729,13946,45181,31702,18270,11645,39202,27512,16236,10527,44404,29537,15876,12933,44456,32809,18772,11812,28319,21428,11340,6954,19693,13384,6729,4493,13719,11116,5357,
净利润(万元),32382,18377,11618,39809,27670,15737,9875,33215,23718,13711,8576,38209,25314,13369,10634,37401,28016,16244,8867,20971,14291,7680,5090,15197,10084,5087,3554,11007,8514,4925,
净利润(扣除非经常性损益后)(万元),27300,15402,11502,36943,26539,15265,9421,31070,21972,12678,8554,35881,--,12244,--,35201,--,14169,--,20173,--,6985,0,14457,0,4598,--,11037,8559,4901,
经营活动产生的现金流量净额(万元),19065,7059,14268,50802,32102,8424,16597,41367,17663,-6368,3739,24640,2042,-15774,4242,30630,20998,5240,12469,13219,68,-3475,6153,13421,8995,2316,5253,10832,4410,1706,
现金及现金等价物净增加额(万元),8972,-2721,2293,-28507,-30316,-9673,-4742,-2377,-5312,-28732,-11495,-4626,-19913,-33447,1172,-5489,-7483,-19500,9468,-853,-10511,-13493,6141,98791,97948,-136,2854,3167,-827,4671,
总资产(万元),319144,298616,318054,311486,289522,266077,272768,264545,246517,225293,240953,233977,227072,213789,227099,215318,198840,177289,195327,187669,166877,153031,162281,154732,147235,47283,--,45844,35798,29997,
流动资产(万元),230132,216403,235521,228935,223648,201802,208957,199916,177742,159651,173382,182522,177393,169986,184643,174693,167524,151719,171929,166124,153315,140261,149492,141958,137519,37458,--,35647,27508,23578,
总负债(万元),64504,58720,57481,62753,59115,47599,50328,52002,43448,32222,43163,44755,50730,49398,51416,50269,43165,33357,41939,43135,29053,21898,23196,20786,18360,14182,--,15710,12469,17227,
流动负债(万元),64504,58329,57214,62194,58673,46856,49800,51214,43448,32222,43163,44755,50730,49398,51416,50269,43165,33357,41939,43135,29053,21898,23196,20786,18360,14182,--,15710,12469,17227,
股东权益不含少数股东权益(万元),246979,232835,254163,242533,230407,218478,222440,212543,203069,193071,197790,189222,176342,164391,175683,165049,155675,143932,153388,144534,137221,130621,138586,133498,128498,32787,--,29805,23009,12771,
净资产收益率加权(%),13.15,7.44,4.68,17.56,12.46,7.19,4.54,16.6,12.06,7.05,4.43,21.71,14.76,7.89,6.24,24.18,18.34,10.66,5.95,15.25,10.63,5.76,3.74,25.77,0,16.44,10.64,43.09,49.58,49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
