报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.11,0.05,0,0.14,0.08,0.04,0,0.13,0.09,0.05,0.03,0.12,0.09,0.05,0.03,0.12,0.11,0.08,0.07,0.24,0.13,0.1,0.07,0.23,0.13,0.09,0.06,0.21,0.11,0.08,0.05,0.25,0.14,0.1,0.22,0.16,0.14,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.12,--,3.06,3.02,3,2.97,2.96,2.93,2.95,2.88,2.77,2.74,2.73,2.66,2.56,2.52,2.54,2.48,2.38,2.35,2.33,2.28,0,1.42,1.09,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.19,--,-0.08,-0.11,-0.11,0.05,-0.16,-0.13,-0.09,0.13,-0.07,-0.08,-0.12,0.35,0.09,0.09,-0.01,-0.03,-0.25,-0.2,-0.13,0.2,0,0.11,0.2,--,--,
主营业务收入(万元),129145,75600,34621,149627,115676,72607,29368,132787,102495,57092,32754,126806,101437,58641,34564,139300,114503,65535,39529,132839,105991,64568,37233,129193,96727,57948,33236,117768,83664,50910,28607,102265,73108,42954,100973,98838,99441,
主营业务利润(万元),26316,14859,6858,31241,23346,13720,6454,31190,23799,13897,8936,29175,24299,14980,9065,31155,25218,17733,11475,33380,24673,16987,9955,31206,23633,15040,8798,27113,18178,11248,7552,24011,16407,9766,23604,25760,24665,
营业利润(万元),3938,1317,-480,3151,2906,1016,-454,1668,3742,1826,1589,484,3618,1434,1565,2697,4453,3722,3572,7408,4679,4518,3305,10937,6257,4603,3060,9033,5852,4274,2838,7007,4236,2811,8030,9693,8815,
投资收益(万元),1628,1447,188,2372,118,114,--,616,244,240,--,894,5,1,--,8,4,4,-0,-3,-1,-3,-3,2579,6,4,0,288,520,487,3,80,2,-4,3,10,-96,
营业外收支净额(万元),1884,1347,636,4319,1865,1279,579,5319,1378,786,162,6352,1250,1180,171,4115,1926,982,179,5693,2397,1241,374,2292,976,661,271,2512,--,--,--,--,--,1287,1080,1130,1803,
利润总额(万元),5822,2663,156,7471,4771,2295,125,6988,5120,2612,1751,6836,4868,2615,1735,6812,6379,4704,3750,13101,7076,5760,3679,13229,7233,5265,3331,11546,6199,4557,2826,10472,5633,4098,9110,10823,10618,
净利润(万元),5872,2654,156,7501,4648,2184,124,7003,5085,2595,1751,6777,4865,2630,1734,6758,6329,4653,3755,12985,7019,5703,3655,12933,7100,5126,3284,11554,6273,4577,2893,10474,5586,4097,9083,6559,5839,
净利润(扣除非经常性损益后)(万元),4293,1510,-379,3595,3003,1125,-301,2334,3970,2073,--,2126,--,2370,--,3553,--,4442,--,8406,--,5363,--,10865,--,4618,0,9603,0,4430,0,8151,0,2814,8528,6161,5236,
经营活动产生的现金流量净额(万元),-5139,-17934,-14212,25083,1914,-2960,-9859,-2830,-10797,-13439,-10742,11286,-4395,-5975,-6109,2895,-8713,-7351,-5124,7231,-3777,-4608,-6582,19514,4783,5229,-389,-1873,-13674,-10948,-6891,11076,4060,4485,8406,--,--,
现金及现金等价物净增加额(万元),-51623,-17625,-51546,43692,-13944,-10210,-12733,-47914,-12402,-12983,-10184,10868,-6143,-6162,-6243,2101,-10754,-7764,-5031,8817,-1880,-1288,-3222,-4011,-10196,5064,-489,-9713,-19453,-17382,-10460,75266,11800,14805,2011,--,--,
总资产(万元),293372,276573,275944,280205,282859,267358,261971,261234,268899,252011,252302,246878,250454,239930,242841,241096,248146,240662,244778,231612,240619,225767,234867,224305,243114,212479,215469,194494,217896,190863,193639,186621,0,125895,113021,--,--,
流动资产(万元),237831,220519,219348,223359,225837,210215,204577,203578,211587,194334,194280,189242,192933,182393,184661,182819,189419,181455,185262,172204,180930,165816,174184,163087,180896,169735,172305,150981,173420,146965,151150,143567,--,83778,74711,--,--,
总负债(万元),108902,95199,94877,99328,104969,91930,86479,85841,95422,81060,80134,76448,81979,73700,77470,77462,84848,79077,82473,73072,88070,74559,84418,77554,102225,73506,75711,58065,84845,61351,63716,59331,--,67550,67490,--,--,
流动负债(万元),103400,89737,89386,93798,103183,90144,84493,83855,92786,78412,77212,73512,81979,73677,77447,77439,84848,79077,82473,73072,88070,74559,84418,77554,102225,73506,75711,58065,84845,61351,63716,59331,--,67136,67490,--,--,
股东权益不含少数股东权益(万元),184328,181174,180871,180680,177748,175259,175348,175228,173331,170816,172043,170304,168384,166158,165282,163544,163212,161497,162272,158500,152518,151193,150428,146717,140840,138895,139728,136384,131118,129505,128523,125827,0,56875,44768,--,--,
净资产收益率加权(%),3.2,1.46,0.09,4.22,2.62,1.24,0.07,4.05,2.94,1.51,1.02,4.06,2.93,1.6,1.05,4.19,3.91,2.89,2.34,8.51,4.6,3.81,2.43,9.14,--,3.69,0,8.78,0,3.58,0,18.26,0,7.66,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
