报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.02,0.01,-0.02,0.03,0.03,0.01,-0.02,0.03,0.03,0.01,-0.02,0.03,0.04,0.01,-0.02,0.07,0.05,0.02,-0.02,0.07,0.05,0.01,-0.03,0.05,0.03,0.01,-0.03,0.02,0,0,-0.04,0.02,0.01,-0.02,-0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.43,--,1.46,1.42,1.39,1.41,1.4,1.36,1.33,1.35,1.45,1.41,1.37,1.41,1.39,1.36,1.32,1.36,1.33,1.33,1.29,1.33,1.32,1.3,1.26,1.45,1.73,1.72,1.66,1.69,1.7,1.69,1.63,1.66,1.43,1.4,1.33,1.37,1.37,1.3,1.21,1.25,1.23,1.2,1.3,1.32,1.42,1.41,1.48,1.68,1.84,2.38,2.43,2.68,2.65,2.66,2.65,2.6,2.56,2.57,2.7,2.61,2.2,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.15,--,-0.13,-0,0.01,0.11,0.25,0.37,0.12,0.01,-0.15,-0.09,-0.15,0.41,0.14,0.05,0.02,0.41,0.24,0.26,0.08,-0.21,-0.09,-0.01,-0.08,0.1,0,0,0,-0.14,0,0,0,-0.19,0,0,0,0.07,0,0,0,0.02,0,0.16,--,0.2,0,-0.05,0.32,-0.06,0.12,--,-0.3,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),398662,211147,74554,556958,364690,204972,75647,565374,331434,211782,90272,650300,474465,280899,85555,660776,569770,325026,109990,650012,547099,202266,30699,503438,373963,114801,14338,232514,168306,56699,7046,207222,137642,54072,6641,239616,184431,80418,14561,267124,190823,81006,11776,248425,178095,101032,11267,244120,167044,88866,4178,231623,158118,75535,14547,99201,75170,51629,114057,47057,115448,53193,122626,62361,127828,61198,132301,66785,139218,70173,160660,75079,152295,104597,75009,78065,
主营业务利润(万元),22155,14364,5424,27130,20262,12430,4111,26204,20722,12349,4478,28573,20021,13161,3075,26167,16657,10588,2203,24053,15484,8631,1396,19054,13912,6794,-260,12945,8695,5980,175,15711,9755,5071,-1160,16529,12689,9806,1589,17405,14501,9495,1354,20142,16221,10142,1014,20402,14727,9750,347,19981,10001,6256,367,-724,-926,-2358,-6209,-5169,6285,2094,10826,7693,-1662,1020,4927,2454,4755,5053,15540,11762,13481,9483,5367,7704,
营业利润(万元),2299,1193,-436,490,1742,550,-1410,851,2993,1258,-503,1249,3329,1805,-1138,3779,3907,2092,-1217,4275,3714,901,-1755,3081,2713,409,-2403,172,-26,-143,-2175,1676,142,-971,-3518,2994,2425,2789,-1630,1840,3708,2651,-1804,3796,5483,3085,-1774,4853,5311,3787,-1973,7488,3123,1952,-593,-7539,-1797,-2840,-18803,-6229,-10180,-1947,4018,2272,-929,0,5577,0,6075,0,0,12279,13840,9877,5724,7986,
投资收益(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,-55,-41,-27,-13,-54,-40,-27,-13,-54,-16,-10,-5,-155,-101,-77,-39,22,186,98,0,228,588,31,345,0,-83,0,-172,35,302,19,114,1,219,115,25,0,0,0,0,0,
营业外收支净额(万元),182,191,-17,2262,977,1016,960,2119,204,207,-31,2097,43,-24,-61,1704,45,-21,15,1169,182,166,147,729,-238,94,627,1551,--,214,--,255,--,28,1,-116,0,0,0,-227,0,0,0,-275,0,0,0,-81,0,0,0,-73,0,12,0,-543,0,0,-790,0,-3881,0,0,0,0,-702,0,-1322,0,112,235,0,0,--,--,--,
利润总额(万元),2481,1384,-452,2752,2719,1565,-449,2970,3197,1466,-534,3346,3372,1781,-1199,5483,3951,2071,-1203,5445,3896,1068,-1608,3809,2475,504,-1776,1723,240,71,-2085,1931,220,-943,-3518,2823,2293,2653,-1743,1560,3597,2566,-1858,3466,5469,3065,-1769,4617,5194,3681,-2000,7437,3267,2063,-631,-7853,-1992,-3521,-19128,-8423,-14143,-2551,1163,1371,215,696,4746,1545,6375,6086,17084,12426,13864,6887,4030,6765,
净利润(万元),1204,421,-982,1801,1350,340,-1064,1722,1714,462,-942,1783,2127,649,-1283,3558,2582,916,-1254,3539,2859,685,-1692,2642,1837,304,-1794,1288,207,13,-1999,1180,423,-833,-3438,1844,1933,1881,-1704,894,2062,1625,-1827,1771,3656,2040,-1755,6317,3898,2460,-1897,4614,3365,1993,-631,-7853,-1992,-3521,-19128,-8423,-14144,-2551,1013,1169,196,591,4057,1315,5425,5193,14525,10557,11788,5854,3425,5750,
