报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.15,0.09,0.07,0.43,0.25,0.15,0.07,0.19,0.15,0.1,0.04,0.43,0.32,0.25,0.2,1.02,0.92,0.51,1.04,0.84,0.49,
每股净资产(元),2.67,2.6,6.37,6.23,6.13,6.06,6.63,4.69,4.65,4.6,5.96,5.92,5.81,5.74,9.11,8.9,8.77,3.58,3.07,1.66,1.53,
每股经营活动产生的现金流量净额(元),-0.18,-0.16,-0.35,0.56,0.18,-0.08,0.09,0.2,0.13,0.07,-0.01,0.31,0.12,0.04,0.03,0.71,0.35,0.6,0.86,0.35,0.84,
主营业务收入(万元),61165,37592,13435,74976,43114,25748,7896,32209,22706,15322,5909,29414,21908,15810,7171,31240,23149,14861,23933,17520,14670,
主营业务利润(万元),17279,10411,3687,19582,10883,6842,2077,8168,6111,4093,1695,8891,6299,4608,2025,9892,7804,4810,8416,5797,4037,
营业利润(万元),7550,4372,1332,8573,4059,2159,846,2200,1835,1311,447,3407,2721,2051,860,4576,4034,2485,4349,3231,1614,
投资收益(万元),33,28,25,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,17,
营业外收支净额(万元),356,155,16,762,451,305,232,285,170,74,10,1038,617,609,482,815,537,300,185,206,230,
利润总额(万元),7906,4527,1348,9335,4511,2464,1077,2486,2005,1386,457,4445,3338,2660,1341,5391,4571,2785,4534,3437,1844,
净利润(万元),6228,3530,1137,6354,3629,2061,808,2160,1736,1210,388,3866,2836,2261,1140,4634,3882,2129,3909,2901,1580,
净利润(扣除非经常性损益后)(万元),--,3352,--,4200,--,1790,--,1918,--,1147,--,2984,--,1743,--,3941,--,1904,3752,2709,1370,
经营活动产生的现金流量净额(万元),-7595,-6769,-5802,9175,2697,-1270,1230,2359,1508,780,-112,2803,1063,355,190,3960,1968,2531,3605,1249,1261,
现金及现金等价物净增加额(万元),-7554,-3592,-3752,-3603,-6299,-5766,4928,-7522,-8000,-7802,-7050,-7189,-15712,-9746,-1402,26737,33392,2323,786,1092,50,
总资产(万元),167933,153719,150883,150869,134130,132799,131236,71973,67871,65808,64457,72348,63022,67146,70504,69164,67376,30837,26666,14754,13681,
流动资产(万元),84474,80175,77054,77481,62924,62328,62248,36695,35373,34307,36409,44265,37089,46533,52693,53667,55012,19055,18163,10547,10957,
总负债(万元),55617,44691,43974,46302,38464,38243,37252,17390,13713,12176,11019,19299,11003,15702,19509,19309,18272,15819,13777,8773,11326,
流动负债(万元),46232,35401,34515,37191,28787,28524,27436,12840,10562,11836,10679,18959,10613,13170,16976,16791,16133,14098,13437,8773,11326,
股东权益不含少数股东权益(万元),110650,107520,105472,102864,94274,93187,92633,54582,54159,53632,53438,53049,52019,51444,50995,49855,49103,15019,12889,5981,2299,
净资产收益率加权(%),5.83,3.34,1.07,7.17,4.49,2.78,1.47,4.02,3.24,2.26,0.73,7.53,5.57,4.45,2.26,19.9,26.18,15.26,45,69,104.67,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
