报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.22,0.18,0.16,0.68,0.49,0.35,0.12,0.6,0.39,0.26,0.08,0.49,0.28,0.18,0.06,0.34,0.21,0.12,0.08,0.41,0.24,0.14,0.13,0.78,0.49,0.28,0.61,0.4,0.58,0.31,
每股净资产(元),4.5,3.19,6.8,6.7,6.49,6.34,6.16,3.97,3.75,3.62,3.42,3.33,3.13,3.02,2.94,2.88,2.74,2.65,3.98,3.9,3.73,3.63,7.32,7.18,3.2,3,2.72,0,1.91,1.08,
每股经营活动产生的现金流量净额(元),-0.19,-0.29,-0.17,-0.94,-0.76,-0.89,-0.57,-0.04,-0.88,-0.51,-0.28,0.15,-0.25,-0.25,-0.24,-0.21,-0.53,-0.45,-0.54,-0.16,-0.54,-0.52,-0.86,0.64,-0.44,0.31,-0.76,-1.04,0.4,0.42,
主营业务收入(万元),133769,101115,45695,231905,148780,88949,39789,185466,115451,74218,31322,146097,97210,62274,23784,102981,58649,36657,16620,71304,42042,26367,12335,52462,32068,19796,34911,18728,18825,11130,
主营业务利润(万元),31782,25434,10248,54024,33634,23363,8311,38406,25339,18895,7343,34556,22487,14676,5622,24426,16301,10622,4888,18227,10976,6822,3123,11599,6983,4455,7814,4902,4414,2115,
营业利润(万元),13095,11640,4411,18401,14424,9526,2634,14429,9191,6187,2130,12075,7582,5015,1803,9496,5644,3381,1471,6690,3926,2235,1044,5095,3285,1862,3517,2393,2300,1057,
投资收益(万元),-28,59,-73,1070,521,584,-101,277,6,-3,-79,225,23,41,-22,70,--,--,--,--,--,--,--,0,0,0,-160,-168,-15,--,
营业外收支净额(万元),2775,755,190,2797,802,698,656,1255,1214,1043,75,970,394,44,0,336,134,111,52,693,547,432,241,498,130,127,168,--,--,11,
利润总额(万元),15870,12395,4601,21198,15226,10225,3291,15684,10405,7230,2205,13046,7975,5059,1803,9832,5779,3493,1523,7382,4473,2667,1286,5593,3416,1989,3684,2439,2351,1067,
净利润(万元),13924,10904,4333,18368,13227,8986,2926,14566,9301,6396,1971,11644,6821,4330,1456,8255,4933,2855,1299,6486,3879,2257,1074,4947,2929,1698,3150,2082,2027,936,
净利润(扣除非经常性损益后)(万元),--,10205,--,15515,--,8304,--,13280,--,5533,--,10756,--,4292,--,7966,--,2773,--,5840,0,1891,--,4510,2818,1576,3007,2042,1984,676,
经营活动产生的现金流量净额(万元),-12068,-17615,-4654,-25909,-20957,-24623,-15653,-953,-21254,-12228,-6721,3678,-5965,-5936,-5701,-5001,-12764,-10808,-8623,-2489,-8662,-8331,-6908,5096,-2658,1836,-4540,-5400,2060,1276,
现金及现金等价物净增加额(万元),66318,-15613,-12646,-9420,-15454,-19743,-1548,2047,-26617,-19206,-14274,13343,8283,-13601,-7746,-4780,-16284,-13509,-10113,-9211,-14213,-13766,-9919,36524,-3173,684,491,-3328,5195,1051,
总资产(万元),512951,441231,413219,409049,383014,360210,331208,255310,204318,211719,206714,212749,196172,166780,155693,152686,128020,119398,122035,126411,99705,97917,93327,95011,51308,45060,39899,0,24323,9842,
流动资产(万元),418134,361345,334553,330262,307172,294681,266594,230018,188893,198456,195234,201299,185181,156182,146139,143077,119871,113248,114735,121218,94693,92834,89206,91014,47645,41250,36074,--,23225,8963,
总负债(万元),216362,242476,221023,219675,200723,181188,157706,154293,108854,120499,120707,129795,118869,92250,82446,81413,60847,55318,57510,64074,39967,39801,34794,37551,32088,27072,23609,--,14371,6518,
流动负债(万元),215522,241437,219598,218251,200206,180671,157155,153742,108854,120499,120707,129795,118869,92250,82446,81413,60847,55318,57510,64074,39967,39801,34794,35551,32088,26072,23609,--,14344,6518,
股东权益不含少数股东权益(万元),293216,194951,188660,185517,179323,174951,169030,96307,90586,87357,82056,80014,75008,72392,70515,69060,65669,63592,63635,62336,59738,58117,58534,57460,19220,17988,16290,0,9952,3284,
净资产收益率加权(%),5.82,5.73,2.23,11.64,9.78,8.92,2.86,16.75,11.06,7.59,2.43,15.7,9.48,6.1,2.09,12.6,7.7,4.5,2.06,10.85,0,3.87,--,19.95,0,9.91,27.32,0,55,34.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
