报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.06,0.03,0.01,0.16,0.1,0.06,0.02,--,0.12,0.08,0.02,0.17,0.11,0.07,0.03,0.24,0.16,0.1,0.03,0.36,0.15,0.1,0.03,0.24,0.1,0.07,0.03,0.23,0.1,0.1,0.06,0.48,0.29,0.18,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.08,--,3,2.96,2.94,2.92,2.85,2.8,3.28,3.25,3.05,2.99,3.06,3.03,2.9,2.86,2.91,2.88,2.76,2.75,4.85,5.08,3.8,3.69,3.76,3.78,3.65,3.61,3.69,3.65,3.56,3.49,3.54,3.49,3.38,3.32,3.36,3.32,3.24,3.2,3.12,3.09,3.14,3.1,3.04,3,3.02,2.27,2.4,2.18,2.13,2.9,2.26,2.72,2.12,2.66,2.44,2.24,1.53,1.46,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.1,--,-0.76,-0.6,-0.12,-1.38,-1.22,-0.87,-0.65,-1.32,-0.51,-0.45,-0.22,1.25,0.35,0.52,-0.05,-0.62,-0.9,-0.7,-1.01,-0.86,-0.62,-2.2,-2,1.19,0,0,0,-1.68,0,0,0,-2.5,0,0,0,-0.4,0,0,0,1.13,0,0.72,--,0.54,0.24,-0.07,-0.16,-0.49,--,0.19,--,--,--,--,--,--,--,--,
主营业务收入(万元),177942,125311,79205,357459,187015,149619,82793,339324,159366,107765,46119,277113,149364,107588,61957,297175,212759,148751,62100,484466,253453,160204,54010,311732,124235,86190,28027,305682,138118,121672,38639,263285,200400,125090,34881,207457,142837,123266,77379,160926,81788,60380,14619,161333,102442,74482,37534,81318,53959,34709,6976,77433,43988,26577,10356,57361,31565,46074,25355,53623,24187,60414,18131,38680,13294,22162,5052,13643,12378,5789,
主营业务利润(万元),27501,16818,14675,69450,46825,31255,9928,54021,47016,29498,9716,65198,47359,29839,15430,88300,64489,43781,16370,83149,45948,28463,11231,56666,28747,17489,7297,52861,26084,18546,8456,53142,39769,25301,--,36264,21137,15871,7309,37801,24176,16864,6394,41026,25175,15573,5938,27255,18827,12245,2592,23221,14836,9843,3809,18203,9329,19524,13832,23134,12588,32338,9358,15915,5512,5559,1652,3447,2133,1597,
营业利润(万元),-12971,-16086,950,2019,9525,6592,-403,16290,19897,12897,4116,26780,19715,12857,5839,44116,31201,19428,5129,45900,20950,13016,4422,32195,14735,9428,3683,32699,13483,12089,3944,37292,24864,15429,3403,21605,12124,9922,2963,22301,16433,11505,4318,27933,16539,9696,3170,18729,12825,8733,1424,15493,7927,5239,1786,10109,5509,11982,10670,17211,9809,28060,6922,15944,0,5560,1652,3649,2099,1663,
投资收益(万元),17832,1770,942,3630,2015,1078,471,8941,4459,3861,3295,2167,1668,658,309,1571,706,567,170,2100,1068,872,52,2191,892,564,149,3608,2395,2603,74,7833,1484,416,283,3304,1806,776,-240,1444,464,178,208,168,-229,-88,77,47,-12,203,479,351,975,932,397,1192,324,978,191,760,392,96,133,404,274,560,3,-5,1,0,
营业外收支净额(万元),27627,26324,277,33212,7893,4833,3823,18561,885,691,201,2810,681,926,78,711,613,99,191,816,832,834,702,791,367,-20,-38,387,379,--,--,--,--,192,--,497,0,0,532,-89,0,0,0,140,0,0,0,60,62,0,54,-129,-5,40,0,481,0,633,0,535,0,0,0,0,221,0,0,47,--,--,
利润总额(万元),14656,10238,1227,35231,17418,11425,3419,34851,20783,13588,4317,29590,20396,13783,5917,44827,31814,19527,5321,46716,21781,13850,5124,32986,15102,9408,3645,33085,13862,12419,4276,36197,23767,15621,3431,25406,14443,11213,3255,23656,16894,11690,4529,28241,16307,9605,3239,18908,13015,9028,1956,15917,9615,6556,2229,11782,6217,14404,11819,18751,10495,29056,7303,16930,6157,6370,1654,3692,2101,1663,
净利润(万元),6697,3630,1570,16994,10276,5847,1792,23001,13035,8252,2402,18285,11605,7648,2268,25809,16459,10642,3040,31302,13645,8763,2833,20995,9144,5913,2237,20529,9240,8757,2774,22227,13052,8367,1894,14528,8522,6712,1858,14304,9472,6174,2385,12980,8011,5529,1659,10868,7148,5158,1427,9408,6076,4523,1726,8486,4415,10808,9150,14918,8531,24033,6058,13705,5032,5063,1407,2567,1431,1010,
净利润(扣除非经常性损益后)(万元),-21331,-11158,1341,-4103,3386,1920,-912,--,10400,5711,--,16611,--,7033,--,25275,--,10592,--,30167,--,8287,--,20500,--,5901,0,20308,--,6726,0,18052,0,8251,--,13477,0,6363,0,13638,0,5786,0,11744,0,5268,0,9218,0,4876,0,9220,5471,4196,--,7849,4192,10363,8203,14271,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-107583,-82540,-74121,28280,-64856,-34991,-51693,-93120,-65677,-33014,-10788,-26470,-80073,-63020,-12676,-146428,-128868,-91559,-57089,-116710,-44834,-39418,-19239,110042,30541,45649,-4484,-54637,-79393,-62144,-49323,-39798,-28191,-100872,-91336,54640,40374,39953,37432,-76674,-75046,-63282,-29645,-114552,-109862,-89053,-80937,-18234,-35758,-20427,-7467,51670,0,32778,--,24932,11015,-2898,-6754,-16564,--,5309,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),72154,-11435,22822,-14635,107901,84140,17413,2108,-2911,-52808,48358,47817,31259,2467,32245,-83132,-31625,53797,15716,-95574,-122888,-105602,-110053,166528,67318,100204,74861,-6411,-3272,-30494,-27519,19781,33852,-12971,-11311,15371,-1026,12273,44892,-18674,3282,-31062,-7059,-2326,-7426,-3039,-13252,15902,-2704,-13109,-6350,5372,0,-14821,--,8342,37338,-12087,-18747,17726,--,18971,--,--,--,--,--,--,--,--,
总资产(万元),2139799,2359881,2235072,2125486,2280413,2195613,2084999,2007832,2035497,1921228,1907981,1816740,1781477,1707883,1597915,1557979,1504819,1544782,1463930,1388862,1336816,1240877,1202630,1307461,1216512,1163786,1094578,999703,1056424,993244,998166,961988,914002,890223,869325,674782,639638,626617,646202,640447,606675,561452,572925,540324,496746,465975,422316,345403,318557,268122,257636,254393,247883,245912,240373,227024,272871,246521,245742,241617,204456,175230,111511,77355,67752,57884,36570,31826,33769,21058,
流动资产(万元),1749526,1812020,1806384,1754415,1816769,1734915,1618714,1544308,1545667,1436493,1456594,1384744,1353754,1285234,1193657,1162147,1258486,1307520,1226105,1154452,1133146,1037478,994691,1122055,1025889,981784,917528,826449,873997,813405,827392,794500,762567,744884,727759,542425,514164,498743,519293,518899,506395,469763,479262,447857,408501,382507,344955,269061,244469,194003,--,0,0,--,172543,0,0,0,225801,0,184737,154198,91235,66717,57332,50782,34168,29400,33272,20880,
总负债(万元),1581525,1790555,1791513,1681564,1843949,1781688,1664731,1589171,1611778,1503419,1506698,1418370,1390464,1322583,1215332,1178961,1132405,1181787,1107140,1037323,1004648,917483,869564,977848,900564,851903,795908,703603,773838,711565,726130,692865,711771,691199,665744,476077,447269,436508,453444,448217,418864,377337,381130,348456,313085,287070,243526,168702,145570,97512,90676,91746,82879,83317,84898,79490,124190,141425,135761,141262,105939,85732,42284,35036,34418,29721,23139,19075,25223,15796,
流动负债(万元),969506,1136762,1151984,1143147,1089536,1133351,996664,1063779,928465,1017491,999074,1018535,672657,635528,516622,602614,592177,751154,796595,807980,716152,625724,614631,705157,709109,660461,546669,543833,543853,516190,555595,562329,558271,572199,554244,421077,362269,328808,348744,352217,282964,276937,278730,247056,211685,194670,193126,130702,110570,62512,--,0,0,--,84868,0,0,0,133685,0,103399,83130,38176,33225,32271,27332,23093,19030,24523,15796,
股东权益不含少数股东权益(万元),480440,477374,352164,350594,343790,339361,342288,340496,330675,325892,325543,325038,317616,313166,311301,308651,301706,295890,289346,286306,268746,263864,270059,267226,255451,252220,256478,254241,243014,242531,237675,234901,173645,168736,171798,173040,167104,165294,168736,167081,163048,159750,161920,159535,154552,152070,153689,152031,148295,146306,142574,141147,143493,141941,139144,137417,137945,96099,101352,92202,90180,81665,63751,39222,30585,25569,10979,10097,6881,3644,
净资产收益率加权(%),1.64,0.87,0.45,4.92,3,1.71,0.53,--,3.98,2.53,0.74,5.78,3.7,2.45,0.73,8.64,5.6,3.65,1.06,11.46,5.08,3.24,1.06,8.11,--,2.35,0,8.4,--,3.67,0,11.97,0,5.05,--,0,0,3.94,0,8.73,0,3.8,0,8.36,0,3.64,0,7.15,0,3.53,0,6.67,0,0,--,6.61,3.77,11.28,0,0,--,30.46,--,--,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
