报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.8,0.59,0.3,1.88,2.2,1.62,0.84,2.14,1.75,1.02,0.27,2.03,1.55,0.89,0.35,1.81,0.79,1.23,0.8,0.48,
每股净资产(元),9.05,8.81,10.17,9.87,14.98,14.4,14.62,13.78,13.38,12.65,12.9,12.64,12.15,11.52,11.5,4.81,3.79,3.4,2.32,1.45,
每股经营活动产生的现金流量净额(元),0.88,0.24,-0.34,1.74,1.47,1.13,0.34,2.88,2.38,0.9,0.09,2.04,1.39,0.85,0.27,1.58,0.78,1.37,0.89,0.03,
主营业务收入(万元),43401,27914,12735,47618,32757,22004,10387,37660,25746,15636,6054,29861,21458,12954,5356,22959,9884,14867,9958,8756,
主营业务利润(万元),40573,25963,11757,43592,30342,20578,9636,34525,23438,14515,5591,26221,18826,11396,4723,19899,8679,12996,8742,7781,
营业利润(万元),9643,7101,3146,16425,12891,9826,5125,12286,9988,5811,1311,11131,8757,5025,1751,8865,3865,6049,3780,2501,
投资收益(万元),375,333,90,525,420,193,155,23,--,--,--,--,--,--,--,--,--,--,131,164,
营业外收支净额(万元),442,309,12,1747,1141,630,246,1297,1022,557,361,1028,396,67,19,30,5,79,42,-15,
利润总额(万元),10085,7410,3158,18172,14032,10456,5370,13583,11010,6368,1672,12160,9153,5092,1770,8895,3870,6128,3822,2486,
净利润(万元),7676,5641,2407,15050,11735,8664,4469,11438,9332,5418,1428,10130,7557,4165,1416,7233,3159,4902,3125,1745,
净利润(扣除非经常性损益后)(万元),--,5183,--,13071,--,7964,--,10332,--,4949,--,9261,--,4108,--,7208,3155,4835,2962,1634,
经营活动产生的现金流量净额(万元),8455,2311,-2751,13898,7852,6003,1788,15359,12714,4784,475,10909,7404,4530,1446,6324,3110,5461,3544,106,
现金及现金等价物净增加额(万元),2727,4851,-8274,858,-6245,1113,7998,1683,1322,-974,529,49537,46095,42934,42497,4133,1234,4572,3734,66,
总资产(万元),104558,97578,89831,92397,88773,86131,85939,83817,80595,71927,71949,71721,67832,64030,63321,20968,17071,14944,10264,8725,
流动资产(万元),100281,93270,86199,88971,85565,83416,83216,80963,71180,69755,70249,70042,66462,62628,62017,19642,16026,14125,9137,7714,
总负债(万元),17229,12330,7803,12715,8053,8532,7132,9424,8431,3982,2540,3600,2417,2174,1859,1638,1814,1247,897,2849,
流动负债(万元),17229,12330,7803,12715,8053,8532,7132,9424,8431,3982,2540,3600,2417,2174,1859,1638,1814,1247,897,2849,
股东权益不含少数股东权益(万元),86936,84563,81367,78961,79913,76843,77982,73513,71407,67493,68838,67410,64837,61443,61361,19233,15159,13600,9298,5816,
净资产收益率加权(%),9.27,6.9,3,19.49,15.24,11.26,5.9,16.34,13.28,7.78,2.1,19.01,15.43,10.1,7.1,44.06,20.81,43.58,40.87,33.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
