报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.06,0.14,0.04,0.3,0.25,0.21,0.07,0.27,0.29,0.26,0.12,0.46,0.37,0.38,0.2,0.87,0.63,0.92,0.49,0.29,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.29,6.2,6.38,3.54,3.34,3.11,2.98,2.51,1.48,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.24,0.08,-0.31,0.69,0.53,0.79,0.45,-0.11,
主营业务收入(万元),97103,74788,37167,148407,118532,86927,40926,128516,99690,68474,31173,109549,86051,63199,30035,140388,85228,109814,65316,69989,
主营业务利润(万元),17737,14207,6342,26561,21606,15726,6600,23134,17975,13056,6207,21574,17111,13232,6540,28961,18652,26569,15267,11850,
营业利润(万元),1161,2809,955,4124,5464,4662,1509,4796,5525,5058,2300,6527,5626,5376,2691,12757,10293,13151,6686,2925,
投资收益(万元),9,9,--,7,7,7,--,7,7,7,--,6,6,6,--,5,5,-11,265,49,
营业外收支净额(万元),288,1,-10,2522,-105,-58,248,589,396,81,16,1639,521,277,251,501,135,521,-68,58,
利润总额(万元),1449,2810,945,6646,5359,4604,1757,5385,5920,5139,2315,8167,6147,5653,2942,13259,10428,13671,6618,2982,
净利润(万元),1018,2194,647,4827,3939,3308,1197,4323,4719,4149,1894,6595,5143,4761,2406,10397,7600,11005,5451,2292,
净利润(扣除非经常性损益后)(万元),780,2194,657,2993,4018,3129,1018,3892,4440,4105,1888,5271,--,4535,2203,10001,7498,10594,5280,2246,
经营活动产生的现金流量净额(万元),-5212,-7373,-11092,5011,-3388,-6147,-6750,3730,936,808,-4575,4645,3851,1212,-3745,8282,6320,9504,5406,-852,
现金及现金等价物净增加额(万元),-2935,-3267,-3477,-13053,-15709,-8685,-12081,-9800,-7664,-4744,-487,29400,21580,57395,-2581,2362,-1696,4105,1778,750,
总资产(万元),165706,176567,184153,175266,172762,177745,166193,163438,164777,168393,166322,154276,150616,179521,108817,102561,105962,85488,59812,50339,
流动资产(万元),100100,112404,119825,114338,114320,120713,110683,111683,115567,121533,120505,110219,114942,145854,75129,68498,75137,63143,42862,33186,
总负债(万元),57301,67001,74655,66528,64889,70602,60119,58668,59499,63640,61045,50960,48833,75580,64540,60725,67179,48545,28295,37647,
流动负债(万元),52085,61700,69568,61440,59491,65199,55025,53539,54691,61743,60584,50518,48743,68490,57450,60477,66971,41257,21060,37602,
股东权益不含少数股东权益(万元),106294,107435,107331,106682,105809,105180,104173,102970,103373,102850,102560,100668,99221,102037,42503,40092,37304,35709,30085,11634,
净资产收益率加权(%),0.96,2.04,0.6,4.6,3.77,3.17,1.16,4.25,4.62,4.05,1.86,8.68,7.55,9.15,5.83,27.43,20.82,33.46,22.18,21.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
