报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.68,0.44,0.17,0.63,0.43,0.72,0.24,--,0.48,0.33,0.07,0.59,0.35,0.28,0.06,0.42,0.27,0.23,0.06,1.26,0.84,0.6,0.15,1.24,0.72,0.11,1.01,1.97,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,8.1,8.02,7.8,7.74,7.59,7.55,7.38,15.15,14.67,14.42,2.89,2.74,--,--,--,3.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.63,0.38,0.09,0.46,0.14,0.16,-0.08,0.8,0.26,0.31,-0.08,1.63,--,0.23,0.55,1.38,
主营业务收入(万元),192755,126461,52759,190582,137185,90660,30525,130789,95022,61785,20836,71103,46191,33312,12663,54636,37448,25497,9252,57545,37371,23615,7559,42993,27096,5639,27561,16411,
主营业务利润(万元),120201,78863,32609,117432,83894,54500,18873,98828,72922,46659,13645,44296,27223,19788,7077,26141,17804,12730,4382,30397,19501,12753,4113,24066,14966,3248,17512,10723,
营业利润(万元),59429,39668,14780,49115,33616,23571,7471,20140,13058,8196,2659,19752,12093,9443,2316,13863,9254,7631,1916,18121,11414,7299,1705,15174,8702,1344,10873,7728,
投资收益(万元),431,260,173,851,500,344,81,355,258,230,177,510,273,88,--,-111,-126,-93,-47,-143,-107,-66,-31,-42,-33,--,--,581,
营业外收支净额(万元),3110,1359,1207,5643,3265,1354,540,6808,3145,2918,-3,164,-6,-8,0,-212,-216,-7,-10,185,140,101,100,118,119,28,--,--,
利润总额(万元),62539,41027,15987,54758,36881,24925,8011,26947,16203,11114,2656,19916,12087,9436,2316,13651,9038,7624,1906,18306,11554,7400,1805,15292,8822,1371,10936,7722,
净利润(万元),49908,32369,12526,44377,29818,20267,6740,22674,13512,9282,1995,16477,9925,7785,1723,11685,7551,6388,1579,15471,9761,6302,1554,13024,7516,1170,10595,7476,
净利润(扣除非经常性损益后)(万元),46993,31067,11447,39430,26956,19059,6212,--,9842,5887,1550,13398,--,6636,--,10150,--,6394,--,16190,--,6214,1467,12920,--,1146,10532,6901,
经营活动产生的现金流量净额(万元),60002,36050,6649,67404,35192,21185,2542,45302,27501,14715,3517,20589,17541,10762,2465,12861,4050,4359,-2143,11259,3653,4348,-819,17082,10305,2451,5781,5226,
现金及现金等价物净增加额(万元),-15864,-48195,-59170,23129,-48087,-44415,-43919,-43278,-52821,-56550,-9973,-18882,-12976,-17188,863,-8680,-14884,-8794,-8450,145036,148115,169647,-2204,4568,-3180,-2503,89,802,
总资产(万元),802338,736823,703628,492235,427560,433422,365289,294298,284364,277651,271275,256461,255118,243016,235532,231225,221227,217255,214664,219447,216370,219495,45773,44248,--,--,27921,21551,
流动资产(万元),169783,130601,109945,153425,109675,116153,125112,152747,151337,144070,179045,190690,195845,186625,182127,181935,181966,180929,178765,183545,188153,197215,24742,23140,--,--,16471,11273,
总负债(万元),433830,386681,367542,182016,151033,166886,109876,46460,45760,43359,27545,20379,25555,15553,14114,11491,5642,5792,8010,7373,11003,17587,15466,15495,--,--,8517,7715,
流动负债(万元),378583,345900,324576,143926,104059,128404,106284,44625,44098,42146,25810,18679,22665,12743,11054,8127,5542,5792,8010,7373,11003,17587,15466,15495,--,--,8489,7579,
股东权益不含少数股东权益(万元),344711,327173,314648,302122,266159,256579,245852,239112,229950,225720,235233,233286,226734,224594,218532,216809,212625,211463,206654,212074,205367,201908,30307,28753,--,--,19404,13830,
净资产收益率加权(%),15.45,10.25,4.06,16.73,11.8,8.15,2.78,--,5.81,3.95,0.85,7.32,4.48,3.53,0.79,5.49,3.58,3.02,0.74,12.85,10.94,19.75,0,56.99,--,--,68.97,74.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
