报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.39,0.22,0.11,0.74,0.44,0.28,0.16,0.75,0.44,0.29,0.22,0.94,0.52,0.31,0.17,0.67,0.49,0.29,0.23,0.9,0.75,0.49,0.23,0.86,0.6,0.2,0.75,0.63,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.09,5.86,7.59,7.42,7.24,7.04,12.55,12.32,12.08,11.82,2.87,2.64,--,0,1.96,1.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.18,1.14,-0.2,-0.36,0.9,1.06,-1.46,-0.76,0.71,0.03,-0.7,0.54,--,-0.08,1.04,0.64,
主营业务收入(万元),614146,384841,168859,633759,404964,262272,126344,559090,361526,236232,107996,462665,315593,195378,88625,371694,264401,178383,78431,307863,205532,131898,57189,205024,120810,35732,181473,152007,
主营业务利润(万元),101618,59058,25462,123274,74827,48328,21185,100782,59619,39974,17320,66839,41011,26541,11980,40093,26943,16137,7470,28068,19326,12401,6016,21885,14947,4698,19820,14595,
营业利润(万元),47748,24757,8554,62952,37644,24123,8862,43477,26163,17899,6444,27598,14574,9561,4253,15138,10704,5973,2645,9136,7066,4252,1994,6902,4823,1385,6580,5347,
投资收益(万元),2658,1056,37,1375,944,487,-111,1051,651,258,10,1200,706,179,-81,1074,128,19,-97,475,258,123,-209,385,202,5,878,356,
营业外收支净额(万元),2194,1582,204,160,50,-120,13,2470,208,92,100,164,33,14,2,5,-89,-90,-78,-1,5,-2,9,164,115,0,--,--,
利润总额(万元),49942,26339,8758,63112,37693,24003,8875,45947,26372,17991,6544,27762,14607,9575,4255,15142,10615,5883,2568,9135,7071,4250,2003,7066,4938,1386,6508,5465,
净利润(万元),35429,19797,6856,42515,25261,16384,6195,28756,16875,11017,4198,18091,10058,5897,2519,9904,7205,4231,1893,6777,5295,3175,1432,5330,3703,1230,4608,3918,
净利润(扣除非经常性损益后)(万元),33793,19213,6715,42336,25180,16430,6190,26814,16729,10953,4130,17801,--,5877,--,9299,--,4296,--,6776,--,3177,1426,5205,--,1230,4659,2609,
经营活动产生的现金流量净额(万元),1795,18601,11089,13226,36042,13898,15207,12111,26315,25292,7980,4700,22812,21984,-3032,-5291,13357,15730,-12049,-6300,5878,220,-4305,3318,4851,-512,6448,3976,
现金及现金等价物净增加额(万元),13206,11608,17319,-33831,-11308,209,14194,4071,16184,16398,5551,-7169,14469,18022,-3206,-8501,7836,10594,-18336,70685,82105,76899,-4361,2293,3753,-1704,3719,5877,
总资产(万元),659491,606027,567570,485788,329578,308607,314413,309051,323354,303526,289370,264121,254291,229946,207473,204761,199022,195726,172187,173155,162150,163830,74649,61647,--,0,52037,40489,
流动资产(万元),473630,435891,454505,374604,274918,261103,268607,263385,278457,268907,255108,229206,230185,211966,193067,189995,184907,182332,160929,167468,156667,158415,69558,56083,--,--,46376,35109,
总负债(万元),401810,361799,330915,273909,156827,129637,137650,139933,169281,155843,144613,124195,127426,109318,87224,87649,85680,86691,68344,71198,62281,66093,56523,44965,--,--,39588,32542,
流动负债(万元),340456,303648,272082,216170,140716,121914,124313,126591,154907,146477,134298,112549,122932,106319,84222,84417,82877,83889,68344,71198,62281,66093,56523,44965,--,--,39588,32542,
股东权益不含少数股东权益(万元),237014,223906,217608,192754,153680,160178,156169,149576,137936,132078,129693,125495,117383,112981,112568,110049,107350,104376,103356,101463,99472,97353,17756,16324,--,0,12117,7523,
净资产收益率加权(%),15.82,8.85,3.15,26.46,16.44,10.23,3.97,20.95,12.79,8.46,3.24,15.37,8.84,5.24,2.26,9.37,6.9,4.09,1.84,9.44,9.88,10.28,0,38.23,--,0,46.89,69.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
