报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.29,-0.08,-0.15,0.03,0.01,0.01,-0.08,0.13,0.04,0.03,-0.1,0.13,-0.19,-0.15,-0.06,0.25,0.08,0.09,-0.03,0.17,0.1,0.09,0.02,0.04,-0.04,-0.08,-0.05,0.13,0.12,0.09,0.02,0.16,0.12,0.06,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.15,4.26,3.94,3.98,4.27,4.33,4.16,4.17,4.15,4.18,4.12,4.1,4.14,4.11,4.08,4.15,4.17,4.22,4.2,4.16,4.19,4.17,4.35,4.29,4.26,4.22,4.17,4.12,4.38,4.33,4.33,4.25,4.46,4.39,4.32,4.23,4.34,4.27,4.18,4.11,4.02,3.95,4.08,4.03,3.95,3.88,3.87,3.73,3.29,3.14,3.08,2.94,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,-0.5,--,--,--,-0.18,--,--,--,-0.54,--,-0.81,-0.51,-0.45,0.02,-0.53,-0.21,-0.18,-0.93,-1.22,-0.05,-0.14,0.69,0.2,0.04,-0.11,0.05,-0.23,-0.19,-0.2,0.38,-0.01,-0.1,-0.19,0.6,0,--,0,0.16,0,0,0,0.45,0,0,0,0.47,0,0,0,0.86,0,0.51,--,-0.05,-0.64,0.23,-0.27,0.16,--,0.21,--,--,--,
主营业务收入(万元),116907,78851,32972,141750,97994,65154,31411,133943,95553,61799,22038,128085,89181,55988,21428,154275,113646,75863,32533,141067,99301,66235,28418,127385,89674,53683,20727,164808,123027,83045,36748,156767,114359,72684,32906,130168,92018,58680,25739,116692,88371,57709,24229,112033,86574,54517,26405,82863,62628,41429,17981,72242,51201,35608,15644,61295,27485,54358,24170,43367,16637,35312,36148,38165,37927,
主营业务利润(万元),30630,22231,9916,36340,18011,12843,6623,28686,18944,14403,4699,22300,12762,7810,4243,29518,21442,16604,7734,30615,21281,14813,6343,26038,19192,11715,5928,35842,25361,17682,7955,34426,25893,17665,8410,29211,22168,15360,7237,28785,21890,14586,6345,28016,22160,14294,6500,22660,16636,11853,5602,20172,14370,10865,4726,17271,7660,16512,7919,15921,7182,13596,13823,--,--,
营业利润(万元),-10183,-3034,-4848,-2535,-544,-340,-2418,254,309,990,-3646,-3401,-8611,-6802,-3132,1038,1753,2271,-1397,-1236,-1535,-55,-135,-3316,-1622,-2745,-1871,-510,1478,1445,-129,-56,2183,1584,601,2502,3313,2271,1241,5512,5941,4239,1682,8334,6992,4526,1981,7364,5258,4310,1823,7712,5385,4392,1671,8282,3406,10039,4998,8950,4770,9591,9466,--,--,
投资收益(万元),1696,113,414,3777,9997,3826,1628,5763,2035,695,-663,15522,4378,3350,1297,10072,5331,2019,-421,1291,201,-55,-144,1180,-93,-435,-477,392,248,159,-71,2188,1270,703,346,464,471,261,133,360,216,122,18,233,169,169,6,808,811,-33,-37,1668,743,574,480,2967,1562,1814,306,1310,-13,-17,15,--,--,
营业外收支净额(万元),1956,1068,124,6102,2010,906,68,6319,2139,720,225,7067,2175,1683,1041,6641,622,464,416,6344,4629,2795,900,4294,-41,79,105,5366,--,--,--,4575,--,--,395,29,0,--,0,-49,0,0,0,-295,0,0,0,-122,0,-19,1,-362,-91,-64,0,-50,0,-224,0,510,0,0,--,--,--,
利润总额(万元),-8227,-1966,-4724,3567,1467,567,-2350,6572,2449,1710,-3422,3667,-6437,-5119,-2090,7679,2375,2735,-981,5109,3094,2740,765,978,-1663,-2666,-1765,4856,4506,3114,406,4519,4510,2302,996,7004,4349,2630,1409,8486,7777,5383,2037,11002,8481,5388,2225,10150,7304,4956,2098,10914,7324,5586,2593,12890,5422,12312,5301,11722,4764,10805,9444,--,--,
净利润(万元),-8893,-2561,-4548,1061,367,242,-2443,4115,1313,1083,-3243,3920,-5963,-4669,-1805,7616,2585,2862,-850,5232,3219,2834,750,1159,-1352,-2399,-1576,4025,3858,2738,473,4814,3811,1910,1145,6558,4154,2607,1417,7735,7303,5022,1967,10054,7834,5081,2144,10026,7313,4957,2069,10437,6298,4675,2176,11033,4600,10457,4488,9798,4050,9180,8044,7170,7625,
