报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.42,0.06,0.01,0.03,0.03,0.02,0.01,0.06,0.03,0.03,0.01,0.07,0.05,0.04,0.02,0.13,0.06,0.06,0.02,0.15,0.07,0.07,0.02,0.16,0.07,0.05,0.02,0.1,0.08,0.06,0.03,0.12,0.09,0.11,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.71,--,1.69,1.74,1.77,1.75,1.74,1.79,1.82,1.8,1.71,1.74,1.74,1.73,1.62,1.61,1.61,1.57,1.6,1.63,1.72,1.84,1.39,2.65,2.6,2.52,3.66,3.62,3.74,3.67,3.61,3.57,3.68,3.62,3.59,3.55,2.48,2.18,1.82,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.21,--,0.02,--,-0.78,-0.57,-0.39,-0.79,-0.51,0.03,0.15,-0.11,-0.15,-0.23,-0.24,1.04,0.52,0.32,0.1,0.46,0.3,0.13,-0.01,-0.16,-0.24,-0.11,-0.47,-0.35,0,--,0,-0.03,0,0,0,0.5,0,0,0,0,0,
主营业务收入(万元),3024908,479991,217385,923203,681654,452480,212764,856562,558920,334595,156971,682159,498284,331312,170427,746974,511215,325324,152729,552217,411106,276608,133391,487752,339330,221264,95679,525959,395648,263195,121795,462618,332323,204503,81767,368197,246652,158403,65422,276480,202857,124048,52982,265407,197506,133256,238987,187974,176834,
主营业务利润(万元),121123,16644,7689,33402,25674,18022,8091,36003,23491,15482,7552,33448,24409,16112,7839,32114,20646,14040,6454,27511,18426,12967,6378,27350,19030,12802,5560,24676,19501,11192,5260,26961,18530,11560,--,25127,15393,8535,4398,18082,13146,8755,3666,17467,13289,9222,19905,16192,14432,
营业利润(万元),103923,3828,629,4311,2579,1601,773,2617,2470,2390,899,5098,4310,3761,1509,8829,5607,5167,1777,11916,5813,5011,1648,12019,5621,4608,1859,8415,6265,4971,2570,10494,6035,5012,2621,9877,5422,3583,1711,6348,4180,3104,1375,4330,4146,3136,6870,5512,4108,
投资收益(万元),140687,6515,2090,5975,1804,613,286,3363,943,793,518,4857,4441,3774,901,3193,2537,1974,818,5864,3926,3915,396,2827,2277,1918,653,2656,863,702,744,3113,2447,1781,449,399,370,315,212,103,15,143,6,269,163,165,151,356,1063,
营业外收支净额(万元),11432,155,123,319,354,389,-9,1411,496,66,34,371,234,238,-5,1220,129,-1,1,392,355,229,82,480,476,27,20,--,--,--,--,--,--,--,--,-79,0,--,2,-266,0,0,0,-214,0,0,-148,0,0,
利润总额(万元),115355,3983,752,4630,2933,1990,764,4027,2965,2456,933,5468,4544,3999,1505,10048,5736,5166,1779,12307,6168,5241,1729,12499,6097,4634,1879,8419,6332,5065,2666,11301,6169,5064,2618,10331,5857,3937,1952,6270,4280,3326,1466,5158,4593,3783,7532,6630,5492,
净利润(万元),73479,2985,394,1713,1762,1191,496,3330,1739,1647,595,3444,2372,2310,785,6517,3338,3241,1078,7642,3847,3520,1181,8088,3533,2611,1014,5358,3912,3057,1318,6308,4422,3031,1201,5388,3228,2439,1121,4058,2921,2214,1066,3890,3284,2673,5294,4762,3804,
净利润(扣除非经常性损益后)(万元),6673,-1109,-1562,-2347,17,235,-69,3318,483,917,--,779,--,43,--,3381,--,1420,--,3198,--,860,--,2739,--,1130,0,4438,0,1760,--,3620,0,1432,--,5079,0,1956,0,4140,0,2160,0,3224,0,2177,0,0,0,
经营活动产生的现金流量净额(万元),-50633,27821,17703,-32727,-8274,-995,-19375,26326,10775,6052,1271,-18358,-40021,-29191,-20085,-41005,-26082,1733,7548,-5647,-7830,-11836,-12265,53833,26860,16727,5068,23695,15601,6792,-751,-8060,-12155,-2949,-12902,-9628,-9160,4634,-1691,-536,-3887,-8494,-4760,9138,1191,1969,12199,0,0,
现金及现金等价物净增加额(万元),-38882,32238,1825,-8419,-9694,2751,-8950,15392,6807,2355,2691,5479,16956,19870,2622,-4056,-767,18467,18085,-15538,-18393,-20185,-8187,14434,5892,-7573,6396,2266,4165,-2109,-2943,-4008,1044,584,-5324,-14009,-6576,-3770,617,-6184,-12420,-7756,-7599,35476,37999,46199,6876,0,0,
总资产(万元),3098547,523930,518993,493562,493118,489278,461261,430774,441536,387443,384758,372398,378282,377688,323997,328110,310221,295454,271886,254028,251881,253155,265267,257027,223796,203036,195267,192189,230587,251339,249673,259992,242132,208645,203164,195666,176091,163317,154061,140531,133023,133042,127702,126076,128273,135572,117348,95765,77128,
