报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.55,1.01,0.34,0.49,0.33,0.2,0.11,0.27,0.22,0.13,0.06,0.15,0.09,0.12,0.07,0.11,0.09,0.14,0.13,0.39,0.2,0.08,0.07,0.54,0.32,0.23,0.12,0.22,-0.14,-0.1,-0.05,-0.29,-0.25,-0.21,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.6,4.51,4.54,4.48,4.41,4.45,4.34,4.26,4.82,4.93,4.92,4.79,5.42,2.42,2.57,2.51,2.23,2.07,1.9,0.25,-0.22,-0.18,-0.13,-0.08,-0.04,-0,0.26,0.21,0.47,0.72,0.93,0.98,1.87,1.93,2.22,2.32,2.64,2.72,2.81,2.92,3.18,3.26,3.32,3.32,3.32,3.3,3.27,3.25,3.24,3.37,0.3,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.6,0.31,--,-0.38,-0.44,0.48,-1.51,-1.52,-0.98,-0.77,-2.04,-3.67,-0.82,0.07,2.43,2.22,-0,2.01,1.14,0,-0.01,-0.01,-0.05,-0.07,-0.06,-0.02,-0.13,--,--,--,-0.31,--,--,--,-0.22,--,--,--,-0.26,--,--,--,0.07,--,0.18,--,-0.64,-0.23,0.45,0.09,--,--,
主营业务收入(万元),670785,603920,201918,367483,258156,150647,78744,196413,124566,77360,41113,126797,81182,70542,35309,104025,69858,82129,57393,193647,110568,56887,35670,205286,123625,86657,43762,3234,3302,2882,862,6706,5633,3730,896,5765,4633,3074,957,4351,3281,1875,381,7762,6232,3676,989,8265,5313,3069,1563,15569,11468,6686,2202,11097,4888,15555,14288,10521,12308,
主营业务利润(万元),372518,353323,128723,164596,120669,72865,36679,76623,59268,33465,17175,38369,24358,35433,21026,21946,9044,41501,38570,104373,51674,19801,17529,124820,73907,53734,29350,205,90,154,19,780,381,468,-46,653,571,440,51,-800,-720,-608,-381,49,59,-201,-445,170,-126,-328,261,4553,3494,2176,906,2079,711,4727,5585,3257,3868,
营业利润(万元),372518,353323,128723,164596,120669,72865,36679,76623,59268,33465,17175,38369,24358,35433,21026,21946,9044,41501,38570,104373,51674,19801,17529,124820,73907,53734,29350,-3141,-3634,-2745,-1154,-7586,-6634,-5489,-1082,-12496,-5475,-4581,-908,-12378,-8662,-7267,-1655,-10813,-4271,-3132,-1743,-5712,-3549,-2167,-92,651,935,419,302,1231,13,2819,3684,1573,2520,
投资收益(万元),321736,342269,93217,124856,66156,24491,18657,88781,37352,32680,20023,-24232,-2719,-7538,-1602,17805,21901,16948,9843,64576,23216,11326,3206,75188,33186,28352,10566,-356,-315,-286,-243,-103,-82,-76,-8,-70,-160,-114,-99,-712,359,38,-12,-391,-208,-156,32,88,358,254,234,1681,887,713,175,785,600,131,100,118,191,
营业外收支净额(万元),7657,6240,-7,1832,435,249,14,-5710,104,81,13,149,112,93,-123,11572,14961,2055,1217,159,126,-37,99,2413,-311,-346,1,7478,107,167,3,34,41,-2,-2,-10,113,37,20,12899,-203,-245,-233,13,-279,-176,-222,-2093,-6,91,-0,-305,-0,0,0,-15,1,-60,-307,-69,-268,
利润总额(万元),380174,359563,128715,166429,121104,73114,36693,70913,59373,33546,17188,38518,24470,35526,20903,33518,24005,43556,39788,104532,51800,19764,17628,127233,73596,53388,29351,4337,-3527,-2577,-1151,-7552,-6593,-5491,-1085,-12575,-5521,-4657,-988,-190,-8505,-7473,-1900,-11185,-4718,-3423,-1929,-7635,-3150,-1774,142,2027,1822,1131,477,2001,613,3964,4202,1933,2868,
净利润(万元),310994,284250,96522,133905,89064,54191,27225,63033,50539,30433,13338,34241,20226,28238,16046,26268,20161,33504,29758,80528,40349,16119,13057,100716,60181,43063,22011,5314,-3423,-2478,-1141,-7077,-6140,-5070,-1080,-12240,-5262,-4458,-902,539,-7923,-7007,-1696,-11179,-4801,-3380,-1851,-7524,-3119,-1772,83,1870,1330,829,383,1627,571,2774,3030,1364,2088,
净利润(扣除非经常性损益后)(万元),305254,279570,96511,132535,88738,54108,27214,60596,50461,30372,13328,34129,--,28169,--,9587,--,23961,--,80409,--,16147,0,98907,0,43323,0,-10811,--,-2646,--,-7111,--,-5068,--,-12517,--,-4486,--,-12674,--,-6865,--,-11432,--,-3112,--,-7406,--,-1853,--,248,973,522,--,803,571,1699,--,--,--,
