报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.08,0.06,0.04,0.05,0.06,0.05,0.04,0.08,0.08,0.07,0.03,0.09,0.06,0.03,0.01,0.1,0.13,0.11,0.06,0.19,0.11,0.04,-0,0.11,0.05,0.03,0.01,0.02,0.04,0.06,0.04,0.19,0.16,0.12,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.73,--,3.67,3.64,3.67,3.66,3.69,3.66,3.72,3.66,3.57,3.51,3.56,3.57,3.51,3.49,3.47,3.46,3.48,3.49,3.52,3.48,3.46,3.42,2.65,2.61,2.53,4.45,4.6,4.51,4.42,4.31,4.37,4.26,4.16,4.02,4.05,3.97,3.9,3.82,3.77,1.85,0,--,1.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.03,--,0.36,0.31,0.02,0.31,0.12,0.12,-0.1,0.61,0.51,0.53,0.26,0.11,0.01,0.03,0.07,0.19,0.07,0.06,-0.06,0.64,0.55,0.35,0.18,-0.19,0,0,0,0.57,0,0,0,1.54,0,0,0,0.07,0,0,0,0.28,0,1.05,0.69,
主营业务收入(万元),76551,52084,25188,111375,81108,54031,25788,132497,97066,65250,32206,149528,108535,69480,34446,152765,112178,72877,36107,130313,91469,58415,26296,109069,70582,45328,21515,97283,72006,49092,24834,133389,101770,66630,34884,133565,96367,62493,29404,117234,83449,52567,26647,94042,66297,41961,17683,78470,55214,34813,15080,60803,26971,62392,56359,
主营业务利润(万元),7684,5023,2561,9634,6093,3825,1765,10567,8429,6051,2453,10636,6671,3699,1292,11627,10586,7509,3623,13489,8188,3814,368,9250,4911,2849,1032,2990,3071,3607,2438,10472,9260,6381,--,13800,9128,6462,2911,11978,9241,6207,3285,13805,10030,5960,2253,9328,5712,3223,1877,7858,3854,7557,5299,
营业利润(万元),5243,3646,1988,4333,3320,2390,1606,4163,4131,3512,1599,4138,2909,1302,521,4285,5544,4448,2564,7919,4986,1992,20,4487,2429,1547,587,1214,1853,2779,1859,8381,7254,5090,2512,11425,7555,5276,2140,10024,7863,5417,2486,10071,7748,4569,1738,5949,4364,2288,1354,5900,2774,5824,5454,
投资收益(万元),--,--,--,525,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,6,6,6,0,10,10,0,0,20,20,20,0,40,40,40,40,50,50,50,50,40,40,20,--,
营业外收支净额(万元),283,331,331,19,15,2,2,3,-0,1,--,3,3,3,2,122,29,29,18,-44,-40,21,20,-4,10,10,--,19,--,--,--,--,--,--,--,-225,0,0,0,-209,0,0,0,-153,0,0,0,-135,0,0,0,0,0,-118,--,
利润总额(万元),5526,3977,2319,4352,3335,2392,1608,4166,4131,3513,1599,4141,2912,1305,523,4407,5573,4477,2582,7875,4946,2013,39,4483,2439,1557,587,1234,2156,2799,1879,8381,7224,5060,2482,11220,7530,5285,2150,9835,7784,5338,2432,10045,7758,4609,1818,5908,4359,2318,1377,5894,2794,5726,5316,
净利润(万元),2454,1909,1134,1505,1968,1748,1227,2484,2417,2282,1042,2930,1933,820,328,3301,4250,3402,1982,6081,3474,1337,-130,3456,1661,1067,373,718,1364,1888,1291,5770,4842,3392,1688,7552,5021,3542,1441,6993,5467,3708,1704,7169,5378,3163,1236,4135,3030,1658,936,3939,1859,3815,3557,
