报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.45,0.3,0.11,0.46,0.37,0.24,0.09,0.41,0.31,0.22,0.12,1.48,1.4,1.1,0.45,1.86,0.89,1.72,0.63,0.49,1.12,
每股净资产(元),9.12,8.92,8.79,8.67,8.57,8.45,8.39,8.31,8.21,8.12,14.67,14.55,14.45,14.13,13.84,5.04,4.08,6.78,3.34,26.01,23.35,
每股经营活动产生的现金流量净额(元),0.24,0.45,0.23,0.04,0.02,0.08,-0.01,0.54,0.2,0.05,-0.02,0.9,0.72,0.59,0.07,1.77,1.11,3.99,0.8,14.8,0.57,
主营业务收入(万元),38916,24645,11349,58277,44276,27887,13135,56984,42258,28266,12205,47252,35803,23196,11017,46246,23883,35586,20940,13112,12477,
主营业务利润(万元),9663,5954,2627,10972,8160,5086,2373,9143,6473,4119,1738,14181,11922,8372,4329,16465,7919,11444,4975,2610,2476,
营业利润(万元),7300,4850,1757,7294,5921,3886,1408,6359,4989,3512,974,10043,9102,6422,3160,12934,6289,11331,3965,2560,2374,
投资收益(万元),705,475,274,578,456,262,112,450,275,168,54,355,397,287,104,391,172,3682,1379,1160,763,
营业外收支净额(万元),298,209,128,308,228,138,65,304,183,152,115,2805,2938,2602,-9,-36,-21,60,205,82,--,
利润总额(万元),7598,5059,1885,7602,6149,4024,1472,6662,5172,3663,1089,12848,12040,9024,3151,12898,6268,11392,4170,2641,2348,
净利润(万元),6544,4342,1645,6690,5281,3459,1268,5848,4438,3139,933,11125,10293,7713,2694,11137,5349,10319,3789,2289,2348,
净利润(扣除非经常性损益后)(万元),--,4095,--,6316,--,3282,--,5501,--,2973,--,8684,--,5467,--,11063,5340,10232,3594,2212,1777,
经营活动产生的现金流量净额(万元),3495,6486,3323,549,242,1195,-105,7825,2843,773,-197,7187,5789,4701,578,10612,6682,11959,2410,3551,95,
现金及现金等价物净增加额(万元),-17587,-6322,3012,-678,-1370,-181,-229,4511,-629,-2229,-560,50808,50359,50790,78256,-1453,2843,5523,-1613,2208,788,
总资产(万元),137408,134812,131536,130066,129069,127562,128165,125967,123253,123592,123110,121875,119473,117953,133377,53181,50748,45488,22372,22517,16974,
流动资产(万元),95890,92440,88416,86541,84994,82802,81986,79032,75353,74735,73051,72398,71725,70459,96487,16979,28545,24962,6370,8054,7780,
总负债(万元),5005,5174,5004,5180,5591,5906,7289,6359,5054,6692,5743,5442,3872,4932,22695,22895,26251,25139,12342,16276,13051,
流动负债(万元),2369,2444,2180,2262,2580,3001,4097,3080,3163,4791,3902,3559,2682,3719,10285,10885,14671,13639,12342,13276,10051,
股东权益不含少数股东权益(万元),132403,129638,126532,124887,123478,121656,120877,119608,118198,116900,117366,116433,115601,113021,110682,30286,24497,20348,10030,6241,3923,
净资产收益率加权(%),5.08,3.41,1.31,5.48,4.34,2.86,1.05,4.95,3.77,2.66,0.8,12.02,11.96,10.63,8.52,44.7,24.07,67.93,46.57,40.94,81.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
