报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),-0.27,-0.18,-0.09,0.01,-0.17,-0.09,-0.05,0.02,-0.12,-0.12,-0.1,-0.26,0,0.02,0.01,0.18,0.16,0.16,0.08,0.22,0.21,0.13,0.05,0.14,0.1,0.06,0.02,0.21,0.29,0.19,0.09,0.29,0.18,0.09,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.04,--,5.37,5.38,5.39,5.39,5.33,5.34,5.28,5.44,4.78,4.7,4.67,4.62,4.58,4.54,4.52,4.5,4.59,4.48,6.55,6.46,6.65,6.65,6.61,3.94,3.91,3.83,3.94,3.9,3.76,5.63,5.4,5.31,5.21,4.44,2.85,2.57,2.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.06,--,0.07,-0.4,-0.5,0.41,-0.12,-0.03,-0.22,0.26,0.56,0.91,0.23,0.06,0.07,0.33,0.06,0.8,0.51,0.38,0.22,0.23,-0.3,-0.14,-0.06,0.35,0,0,0,0.34,0,0,0,1.07,0,0,0.3,0.67,0,
主营业务收入(万元),436684,295464,141307,658253,480574,312923,144008,660956,482347,319642,145365,654248,486501,335636,158309,696501,510584,343571,171825,476823,336822,217755,79424,303854,234030,148662,60056,327229,259565,176390,80541,296500,150124,93687,35018,187284,128509,85661,39559,185654,133283,89311,43165,115608,69851,32915,68609,63536,48870,
主营业务利润(万元),48893,34718,17942,86445,64671,44005,19893,96032,63691,37844,14727,95713,88890,63376,30025,127795,94875,65318,33251,81476,64344,41548,15213,56630,39115,23837,9100,61851,52676,35979,14428,52301,26444,15961,--,29151,23123,14285,6382,36291,25513,16845,7735,22884,14440,6786,14958,15646,9699,
营业利润(万元),-32122,-19421,-10196,-31608,-19722,-11485,-5434,-18539,-17994,-15221,-10713,-33832,-7340,978,611,9296,9260,10066,6391,12686,13504,7901,3333,8131,5220,1780,-1204,16065,22289,15073,4917,14920,8374,4319,1528,7626,6287,3345,1428,11139,8741,6013,2456,8283,5795,3318,7103,7774,7378,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),3992,1082,475,36550,2541,2103,663,21943,5548,2469,880,7889,5502,783,549,6870,5597,4584,740,4471,1693,1185,615,2490,3059,3004,2868,-588,--,487,--,322,--,3,--,215,0,0,0,111,0,0,0,-9,0,0,36,0,0,
利润总额(万元),-28129,-18340,-9721,4942,-17182,-9381,-4771,3404,-12446,-12752,-9833,-25943,-1838,1761,1160,16166,14858,14650,7130,17156,15197,9086,3948,10621,8278,4785,1664,15477,22798,15560,5021,15241,8375,4322,1549,8319,6536,3434,1428,11250,8824,6024,2463,8274,5830,3313,7139,7360,7381,
净利润(万元),-28231,-18304,-9771,1329,-17214,-9384,-4825,1937,-12988,-12762,-9923,-21816,235,1237,891,15391,13838,13783,6909,15727,13796,8399,3386,9391,6760,3930,1340,13963,19221,12330,4020,11485,6765,3312,1041,5512,4454,2298,953,9567,5912,4036,1650,5547,3906,2219,4765,4687,5777,
净利润(扣除非经常性损益后)(万元),-31520,-19184,-10246,-29589,-19396,-11249,-5488,-16900,-18536,-14955,--,-28635,--,499,--,9000,--,13332,--,12857,--,7966,--,8768,--,1677,0,14487,0,11964,--,8486,0,3310,--,5369,0,2241,0,9492,0,4029,0,5159,0,2223,0,0,0,
经营活动产生的现金流量净额(万元),72641,76563,914,161713,117940,104630,53485,23891,29348,-19564,6242,2157,6148,-33947,-42398,34364,-9869,-2797,-18616,22190,36628,59498,14900,3920,4511,21241,3681,52459,32994,25061,9628,10082,-13253,-6340,-2643,9542,8766,5070,142,9236,1199,1526,320,19194,2101,7541,2973,0,0,
现金及现金等价物净增加额(万元),-8986,47941,15112,-12948,-6221,7577,-9288,11082,-14532,-8852,5051,-37367,16609,93,32146,-103059,-179833,-79827,-106310,99341,29297,-6964,-4239,-1275,1243,44506,17923,-55949,-56259,-45027,-3938,89297,122708,152533,161108,2392,8857,5971,13003,-41725,-33516,-31184,-20165,50513,20529,25600,-2550,0,0,
总资产(万元),1691266,1711313,1695756,1660805,1656185,1713863,1719597,1732781,1693434,1694960,1703400,1659825,1769806,1750995,1733682,1677107,1596999,1657837,1622880,1210515,1071560,1015222,1005569,999405,961359,922531,821415,739741,695677,677331,678071,678141,597722,583499,577405,375976,380587,381677,376539,343324,366399,357272,346293,332385,283221,134759,76349,60087,49727,
流动资产(万元),789889,810558,786698,741292,756999,807983,803849,806830,767772,757457,755533,700298,815477,803620,789163,728828,654115,717167,678704,586428,439617,376350,383632,382069,423734,445932,418204,364672,345943,341615,345044,344459,372708,354846,347729,110281,116558,117813,115264,89480,111770,99639,117041,116520,80091,102995,46773,37263,26959,
总负债(万元),1182019,1192140,1167631,1122909,1137132,1186736,1187299,1195662,1170989,1172298,1177813,1124406,1316843,1297000,1278353,1222781,1147278,1207570,1177380,751702,759862,708921,701021,698243,662333,626335,526722,446388,396631,385132,393313,397402,308492,294244,290077,262867,268601,272215,264221,231938,258550,249649,249135,236878,189528,54822,47899,34405,27937,
流动负债(万元),828955,836833,870131,834429,829124,900388,909344,912066,778356,768661,792562,755015,890765,863244,904014,817566,565824,629310,673797,461382,423936,413008,429220,443014,402651,381644,345481,298210,265273,250865,247817,256166,230109,211865,207703,179355,171296,173442,180642,146877,129425,115033,113531,97984,88765,47702,45290,29680,20014,
股东权益不含少数股东权益(万元),509247,519174,528124,537895,519053,526881,532066,536891,522203,522430,525268,535191,452694,453695,455036,454145,449522,450071,445305,458813,311698,306301,304548,301162,299026,296196,294693,293353,299045,292199,284759,280739,289230,289255,287328,106281,105442,103285,106166,105214,101462,101237,97157,95507,93693,79936,28449,25682,21790,
净资产收益率加权(%),-5.39,-3.46,-1.87,0.25,-3.26,-1.76,-0.9,0.36,-2.46,-2.41,-1.85,-4.93,0.05,0.27,0.2,3.46,3.12,3.11,1.56,5.07,4.5,2.77,1.12,3.16,--,1.33,0,4.87,0,4.3,--,4.93,0,1.62,--,5.22,0,2.22,0,9.51,0,4.14,0,8.53,0,0,16.98,19.42,29.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
