报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.16,0.11,0.04,0.17,0.13,0.17,0.04,0.27,0.23,0.15,0.06,0.4,0.51,0.44,0.15,0.86,0.79,0.68,0.18,1.09,0.21,0.86,0.37,
每股净资产(元),2.2,2.15,2.08,2.05,2.02,3.95,3.83,3.78,3.74,3.65,4.32,4.25,4.21,6.75,6.43,6.31,6.22,3.55,3.05,2.87,0,1.78,7.37,
每股经营活动产生的现金流量净额(元),0.16,0.14,0.17,-0.06,0.11,-0.34,-0.12,0.12,-0.03,-0.03,-0.44,0.69,0.01,-0.51,-0.14,-0.78,-1.09,-0.87,-1.26,-0.17,-0.12,0.22,1.71,
主营业务收入(万元),61519,40243,18199,84552,65020,39981,16777,75869,55665,36530,16491,75309,58955,40274,18301,76574,57825,39317,16037,55759,10462,39554,29425,
主营业务利润(万元),14481,10021,4682,17858,12979,8141,3244,15679,11311,7191,2982,14726,12950,9019,3555,13265,10317,7016,2665,9851,1715,9575,5697,
营业利润(万元),4279,3082,848,4558,3723,2340,611,3556,3129,2009,706,4119,3906,2854,1061,4407,4040,3171,846,4541,575,4016,1512,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业外收支净额(万元),314,244,209,192,151,96,32,194,159,112,28,279,57,53,41,296,21,30,-8,604,392,73,256,
利润总额(万元),4593,3327,1057,4750,3874,2436,642,3749,3288,2121,734,4397,3963,2908,1102,4703,4061,3201,838,5145,967,4088,1769,
净利润(万元),3337,2372,793,3493,2796,1717,466,2821,2392,1523,550,3431,3066,2354,780,3907,3397,2713,712,4367,824,3440,1497,
净利润(扣除非经常性损益后)(万元),--,2025,--,3344,--,1659,--,2679,--,1440,--,3222,--,2319,--,3656,--,2687,719,3811,488,3379,1305,
经营活动产生的现金流量净额(万元),3307,2987,3526,-1319,2208,-3515,-1226,1236,-324,-297,-3747,5897,33,-2732,-733,-4152,-5810,-3493,-5057,-696,-461,900,682,
现金及现金等价物净增加额(万元),-4036,-2560,-2103,1702,-629,2293,2549,-6448,-7664,-2392,-4729,-1356,-5300,-1249,4778,13708,14511,736,759,750,5,1087,-76,
总资产(万元),93191,88102,86849,85808,85718,87012,79252,74029,70728,73002,67330,64471,61302,58674,64981,57098,57898,42453,38588,30943,0,22783,17513,
流动资产(万元),56479,52266,53908,53831,56526,58670,52177,47930,55479,57827,54141,51886,53572,51109,57785,49739,51353,35690,31685,23879,--,17289,11844,
总负债(万元),47936,43811,43727,43478,43766,45934,39458,34701,32351,35494,30367,28059,25255,22536,30572,23314,24624,28248,26384,19451,--,15658,13829,
流动负债(万元),46581,42429,42171,41898,41822,43966,37471,32685,30419,33533,28378,26046,24080,21347,29370,22098,23394,27005,25128,18181,--,14658,13829,
股东权益不含少数股东权益(万元),45255,44291,43123,42330,41952,41079,39794,39328,38377,37508,36963,36413,36047,36138,34409,33784,33274,14205,12204,11492,0,7125,3684,
净资产收益率加权(%),7.62,5.46,1.86,8.62,6.88,4.27,1.18,7.49,8.21,4.1,1.5,9.76,8.72,6.73,2.28,18.51,19.66,21.11,0,46.92,0,63.66,51.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
