报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-12-31,
净利润(扣除非经常性损益后)(万元),-1767,-1204,-622,-2903,-1991,-1287,-741,-2800,-2214,-2460,0,-5857,--,-2608,--,-4742,--,-2414,--,-5729,--,-2113,0,-14038,--,-5106,0,-6906,0,-2527,0,-8561,0,-2830,--,-13083,0,-14387,0,-25409,0,366,0,-1509,0,1735,0,3143,0,1477,0,2725,2197,1485,0,4393,--,2989,1751,176,1279,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),953,-462,-985,-781,-2407,-120,1780,-1736,-2401,-1793,-1684,-1642,-2579,-1361,-3129,63,-1575,-1222,262,-1490,815,2381,3437,-457,2961,2919,3243,8959,6408,7333,6795,1877,2430,1727,1154,-2106,-3541,-5062,-5247,-35650,-32601,-25101,19,-19110,-1191,495,-15542,244,-2581,663,-6498,-2872,0,-1750,0,6786,--,19,14199,-3729,1016,-1337,-619,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),242,-1106,-1055,-168,-1756,-499,-1878,438,-937,-1768,-1291,-4642,-4789,-3419,-2547,2856,2092,1961,-433,126,1661,-1352,47,1615,637,-414,-68,-360,-433,330,-688,-748,-194,-382,432,-7001,-7766,-8714,-7114,-36017,-34289,-24177,-4559,-21778,-18054,-7860,-14205,42031,11459,3380,-6951,1160,0,11696,0,15579,--,6842,6253,2461,499,-1586,971,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),19014,19189,18926,19522,24515,22253,21578,22778,21710,21069,22756,23442,24446,26758,27340,37210,36290,36438,32764,39526,46468,47278,51184,49556,77607,74072,75874,78424,81168,81599,83036,90581,100672,100767,102470,100855,110224,111796,130649,138571,138181,145706,139116,163672,148252,162121,155838,160204,127144,115298,95730,89966,102955,96499,84345,65818,65163,56661,46781,37445,32325,33687,34270,34875,29441,27478,25765,24484,24995,20925,19082,16979,14599,13138,8528,8626,5944,5517,5294,
流动资产(万元),14676,14811,14444,14936,19695,15791,15049,15979,14573,14605,15178,15779,16432,18273,18519,24880,23918,24069,20085,26573,36056,23232,26875,24531,24645,21850,23162,25179,28128,29853,31156,39002,28244,27702,29603,73767,79154,79526,94876,102386,100463,111935,108936,133307,116019,130448,124715,130265,99550,89467,--,--,0,0,56744,0,38225,31616,0,0,0,19301,19507,19274,18679,16706,15139,16105,17497,13529,11789,9744,7898,8101,5214,4945,3814,3261,3137,
总负债(万元),21946,21565,20699,20658,24706,22387,21104,21535,21558,21130,20909,20999,31393,32554,31572,36578,34807,34803,38806,49407,58288,61504,64643,62417,74365,73491,71828,73066,69603,70943,71153,78358,78728,80505,79131,77057,80409,78373,86943,93130,66851,71065,64462,89874,70623,84794,80035,84755,81529,70662,51830,46947,61813,56173,48013,30077,--,24326,15395,8282,10488,10595,12191,14081,9613,9364,8241,8192,9735,8358,7264,5799,4015,3361,2623,3342,3599,-2357,2924,
流动负债(万元),21235,20854,19988,19948,24113,21793,20511,20941,20916,20359,20005,19964,23014,23963,22761,26288,24161,23455,26862,37056,58238,61454,64593,62367,63365,62491,60828,62066,61363,62446,62449,70021,77849,79537,77902,77019,80374,78332,86888,93069,66640,71050,64452,89865,70536,84676,79896,84675,81526,70659,--,--,0,0,48013,0,28911,24326,0,0,0,8902,9793,10595,9508,9242,8157,8100,9627,8353,7114,4547,2858,2283,1595,1930,2048,1824,1651,
股东权益不含少数股东权益(万元),-4202,-3632,-3055,-2434,-1588,-1184,-637,104,-1682,-1922,-83,517,-9645,-8487,-6911,-5822,-4695,-4300,-11717,-15930,-21873,-19277,-18307,-17581,-2212,-2160,1218,2532,8739,9037,10375,10579,20107,18429,20864,21811,26066,29491,39687,41212,66404,69339,69312,68431,69314,68710,67681,66978,37155,36323,35509,34869,34125,33223,31870,31541,32415,31320,30451,28460,21162,22418,21449,20104,19195,17574,17233,15958,14963,12215,11519,10876,10298,9777,5906,5284,2345,2357,2370,
净资产收益率加权(%),--,--,--,--,--,--,--,-0.87,--,--,0,0,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,-124.21,0,-14.86,0,15.82,0,23.98,--,-35.24,0,-32.64,0,-45.38,0,0.59,0,2.7,0,2.55,0,8.11,0,4.08,0,10.02,0,0,0,9.9,--,8.92,7.45,0,0,--,11.01,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
