报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.12,0.07,0.01,-0.07,0.21,0.16,0.15,0.67,0.45,0.27,0.15,0.48,0.35,0.17,0.12,0.68,0.45,0.48,0.28,1.04,0.36,0.97,0.78,0.61,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.62,4.44,7.09,6.99,6.77,10.87,10.66,3.97,3.29,3.43,11.54,7.92,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.38,-0.13,0.14,0.69,0.12,-0.17,-0.38,0.66,0.01,1.28,2.18,0.71,
主营业务收入(万元),118157,76003,33228,194525,161144,113226,52637,186196,125781,78833,42502,137138,89834,48703,24384,107243,74155,46874,22147,82386,30629,69924,68102,56074,
主营业务利润(万元),32138,20708,8282,53013,40441,29104,12542,48542,32926,20713,11589,33732,21123,9939,4431,23510,16156,10380,4964,19349,7143,16439,13627,10125,
营业利润(万元),10729,6658,1253,11604,19249,15353,6855,25605,18245,10631,6124,18755,13491,6358,2704,15546,10044,6090,2706,12943,4568,11660,9316,6777,
投资收益(万元),1180,1101,239,-3870,203,203,203,102,102,--,--,237,237,0,--,518,372,17,-42,319,122,357,-190,0,
营业外收支净额(万元),349,170,52,-15341,773,381,332,4578,1601,1232,539,2118,1471,939,523,1358,993,719,669,297,89,85,-32,248,
利润总额(万元),11079,6827,1305,-3736,20022,15734,7187,30183,19846,11863,6662,20873,14962,7296,3226,16904,11037,6809,3375,13240,4657,11745,9284,7025,
净利润(万元),8507,5165,745,-5105,14642,11300,5274,22927,15403,9261,5235,16485,11802,5865,2586,13675,9043,5605,2777,10393,3595,9676,7830,6135,
净利润(扣除非经常性损益后)(万元),8257,5043,713,7993,14037,10960,5020,19404,14188,8326,4842,14850,--,5119,--,12507,--,4993,--,10105,3522,9399,7665,5815,
经营活动产生的现金流量净额(万元),-1900,-11209,-11589,22656,6715,-564,-2095,18603,15814,11703,11257,19917,13051,-4471,2933,14698,2512,-2216,-5053,6620,103,12831,4701,1534,
现金及现金等价物净增加额(万元),-7609,-7720,-5349,-28921,-36237,-18242,-27128,-960,-3458,4097,6848,-40113,-44353,-17845,-4356,85568,80057,81847,93777,3298,-832,5072,-1238,7018,
总资产(万元),334118,324924,325929,328275,346352,343336,330976,310637,300584,252371,257657,249788,231994,188984,193985,186253,181241,170243,188803,84467,61437,60755,51437,37074,
流动资产(万元),150081,144997,144747,144524,180800,191308,180002,184216,177561,155960,162660,154299,143367,151183,167331,164890,163518,152801,171706,67086,45378,46338,42901,31428,
总负债(万元),142639,136824,141640,144373,133445,130455,118433,104168,108356,78096,84010,79498,69237,35347,40969,35328,35104,23697,44853,43037,27126,25100,24948,19811,
流动负债(万元),125507,119670,124463,127173,131629,128291,116230,101893,102888,76725,80984,76441,67432,33540,40959,34625,34355,23591,44841,43023,27102,25079,24948,19811,
股东权益不含少数股东权益(万元),172806,169395,164972,164260,193255,193660,191383,186080,177508,168295,167719,162493,157830,151885,151353,149220,144603,145169,142315,39740,32942,34348,24931,17102,
净资产收益率加权(%),5.05,3.1,0.45,-2.82,8,5.95,2.79,13.31,9.06,5.38,3.17,10.53,7.65,3.86,1.72,11.26,8.16,6.06,6.75,29.38,10.96,32.5,37.25,89.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
