报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.08,0.07,0.01,0.12,0.09,0.08,0.02,--,0.07,0.07,0.02,0.22,0.2,0.1,0.02,0.24,0.15,0.08,0.01,0.12,0.04,0.01,0,0.1,0.06,0.06,0,-0.1,0.01,0.01,0,0.01,0.01,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.27,3.17,3.18,3.16,2.94,2.87,2.8,2.79,2.75,2.73,2.72,2.72,2.71,2.7,2.65,2.65,2.82,2.83,2.82,2.82,2.81,2.81,2.82,2.8,2.79,2.79,2.78,2.78,2.77,2.77,2.76,2.76,2.75,2.74,2.74,2.74,2.73,2.73,2.73,2.71,2.71,2.7,2.69,2.69,2.69,2.69,2.68,2.77,2.66,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.09,-0.28,0.06,-0.77,-0.88,-1.44,-1.07,-1.19,-0.7,-0.3,-0.59,2.52,2.03,1.29,0.37,-0.57,-0.13,0.13,0.94,-0.25,-0.24,0.05,0.29,-0.63,0,--,0,-0.57,0,0,0,0.67,0,0,0,-1.19,0,0,0,0.69,0,0.24,--,-0.19,-0.96,0.21,-0.59,-0.19,--,--,--,--,
主营业务收入(万元),157446,61694,36141,156414,81948,49279,32749,139946,83260,55051,19303,126150,74271,53472,22847,133525,96676,69733,15373,82362,48832,36297,19368,96670,39911,28029,7643,85158,72268,60824,14779,67784,50620,34905,13394,94677,63043,41586,20382,81978,55188,35282,19784,65617,42784,29730,15340,54840,35263,24795,14827,37273,23009,16258,9885,21977,12318,44532,21573,80257,31788,79823,74528,78774,
主营业务利润(万元),-23053,-267,-1954,3417,7660,5785,2889,18250,12210,8411,2964,14912,10352,7187,3245,20080,12394,6941,2482,11445,5349,3918,2464,11885,7803,5735,1387,9192,7190,4961,2757,9067,5186,3689,--,13868,9089,5782,2676,12837,7545,4602,1909,8021,4496,3305,1888,7359,4239,2992,1607,4404,2544,1581,835,3096,1936,4530,321,12965,5400,14188,15211,15386,
营业利润(万元),-30717,-3394,-4253,-5437,3222,2830,599,4212,2916,2571,382,4438,4562,2349,455,6079,4273,2372,161,2313,191,609,535,3977,1918,1793,131,-2279,-204,-407,204,1641,959,648,203,2368,1266,759,248,3050,1707,1034,313,1409,708,580,310,1242,671,466,294,938,664,464,264,934,599,397,-2029,5580,1180,5977,5445,3620,
投资收益(万元),208,688,-72,1796,1841,1410,-35,1656,81,120,-0,1086,544,-1017,-1361,127,-530,-266,-133,-304,-201,-127,-64,-11,--,--,--,2271,2218,2211,2209,7,--,--,0,477,415,178,64,99,87,40,40,-71,-26,-47,-26,26,8,0,0,14,9,0,0,0,0,194,90,50,0,--,2,97,
营业外收支净额(万元),33315,5967,5110,11392,385,325,341,1016,755,472,249,1281,327,283,177,722,315,252,126,1673,1476,-97,-46,335,278,140,43,1487,--,1410,--,--,--,--,--,-89,0,--,-20,-57,0,0,0,-50,0,0,0,-17,-10,0,0,89,-20,-2,0,21,0,188,0,241,0,-48,0,0,
利润总额(万元),2598,2573,857,5955,3607,3155,940,5229,3672,3042,631,5719,4888,2632,632,6801,4588,2623,286,3986,1666,512,489,4312,2196,1933,174,-792,1214,1003,229,1845,903,609,184,2764,1618,896,293,3098,1777,1074,353,1289,662,533,284,1251,669,460,288,1041,653,462,262,956,584,779,-1672,5871,1541,5929,5617,3690,
净利润(万元),2249,1984,323,3512,2542,2423,448,3257,2174,2045,429,4251,4007,2038,329,4770,2980,1556,144,2288,713,199,78,2026,1175,1147,42,-1859,135,119,30,240,153,78,21,210,116,84,40,420,231,167,47,445,171,153,45,429,311,272,255,406,305,223,41,358,246,349,-1672,4911,1310,5045,4892,3649,
