报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.03,-0.02,-0.02,0.01,0,-0,-0,-0.09,-0.08,-0.06,-0.04,0.01,0.01,0.03,0.01,0.05,0.08,0.08,0.06,0.1,0.12,0.09,0,-0.32,-0.18,-0.08,-0.05,0.01,0.05,0.04,0.01,0.06,0.03,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.21,2.23,2.21,2.2,2.22,2.23,2.26,2.2,2.32,2.29,2.2,2.2,2.34,2.44,2.46,2.51,2.55,2.55,2.52,2.51,2.49,2.47,2.46,2.46,2.43,2.42,2.41,2.41,2.39,2.39,2.38,2.38,2.37,2.37,2.36,2.36,2.38,2.37,3.79,3.76,3.35,3.3,3.21,3.17,3.31,3.2,2.59,3.03,2.92,2.76,1.59,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.04,0.07,0.03,0.19,0.06,0.2,0.15,0.14,0.07,0.15,0.06,0.4,0.2,0.19,0.05,0.46,0.37,0.29,0.13,0.25,0.2,0.14,0.01,0.24,--,--,0,0.09,0,0,0,-0.06,0,0,0,0.04,0,0.04,0,0.38,0,0.07,--,0.54,0.12,0.08,0.09,0.38,--,0.44,--,--,--,--,
主营业务收入(万元),81589,54800,23578,131177,97126,63377,29133,136062,98977,65061,31177,142915,106912,71300,35519,176545,132751,90301,44602,145275,109934,69825,30906,129040,92459,57864,24428,175724,142752,96469,38169,122469,86407,55374,26867,99433,72864,46538,22393,87817,64902,41528,19412,106037,76151,47980,24254,86598,67547,45890,19928,75905,50923,33650,15442,61439,26487,47683,23362,40998,19045,35344,17398,27417,27955,15712,
主营业务利润(万元),6677,4699,1467,11463,8275,5443,2591,10491,7517,4691,1928,13037,10661,7830,4510,21795,17458,12676,6604,17707,10922,6389,2729,8483,6402,3393,607,16934,14439,10934,4321,12278,8515,5623,2744,9202,6931,4410,2069,5741,4001,2550,1189,8649,7125,4469,2124,9459,6670,4523,2730,17664,12651,8741,3681,14607,5997,9492,3934,9152,4401,9378,4741,5533,5677,3299,
营业利润(万元),-3615,-2147,-1675,-2863,-2660,-1827,-907,-5526,-4106,-2807,-1601,-1521,-149,658,517,2099,4195,4543,3276,2174,2510,767,95,-10249,-7658,-2946,-2904,12,1590,1993,669,1416,859,765,327,1643,883,390,-34,-1553,-1634,-779,-1013,-197,767,480,301,541,1390,941,888,8573,6424,4689,2068,7480,3503,5537,2151,6191,3344,5730,2707,5535,5782,3301,
投资收益(万元),1001,573,276,828,290,98,--,3,3,3,--,115,-2379,-2379,--,111,-8,-5,-2,-11,-9,-7,-3,-7,-4,-2,-2,337,352,86,50,618,206,-12,-66,4,39,-4,-1,1530,946,968,1088,331,-124,-83,-41,-165,-125,-84,-42,-160,-131,-85,-40,156,-27,200,0,375,0,14,5,0,0,-112,
营业外收支净额(万元),1756,1267,822,3495,2772,1677,719,1259,842,441,31,1717,480,308,95,1091,-10,-154,18,4123,3952,3916,108,-6392,-2138,-1487,13,599,--,--,--,1184,468,--,--,126,107,--,0,997,0,0,0,996,0,0,0,117,0,0,0,-517,102,60,0,118,0,144,0,245,0,--,0,0,0,0,
利润总额(万元),-1859,-880,-852,632,113,-150,-188,-4267,-3264,-2366,-1570,196,331,966,612,3190,4185,4389,3294,6297,6462,4684,203,-16641,-9796,-4433,-2891,611,2218,2486,739,2600,1327,832,280,1942,1197,641,167,993,322,205,86,1131,652,404,262,523,1432,899,888,8276,6443,4664,2058,8140,3796,5935,2153,7168,3571,6201,2877,5598,5731,3206,
净利润(万元),-1748,-932,-854,625,107,-154,-190,-3919,-3271,-2371,-1573,474,605,1247,502,2240,3157,3433,2701,4231,5129,3764,155,-13337,-7559,-3268,-2221,463,1976,1846,553,2370,1343,765,223,2034,1056,496,128,1013,340,220,75,904,279,160,68,496,1236,642,669,5215,4275,3007,1164,5280,2682,4950,1418,5920,2917,5067,2334,4650,4802,2709,
净利润(扣除非经常性损益后)(万元),-4671,-2987,-2038,-4308,-3383,-2194,-1011,-5681,-4255,-2898,-1604,-2149,--,808,--,1522,--,3589,--,3896,--,821,--,-7785,--,-2156,0,225,0,1983,--,921,--,708,--,1739,--,278,0,-1499,0,-626,0,-1674,0,-297,0,0,0,687,0,5197,4303,3032,--,4917,2390,4552,1417,5447,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1548,-286,796,463,-679,-1174,726,1361,2358,264,-1138,1185,1547,3121,1166,7947,2503,8519,6429,6092,2909,6335,2381,16952,8389,7842,2078,19336,15654,12242,5604,10718,8363,5683,248,9944,6091,2891,-934,3847,-12299,-12818,123,-2427,-2622,-4262,-4640,1746,336,1726,-3965,9941,0,1707,--,12773,2748,2060,1868,6906,--,7974,--,--,--,--,
现金及现金等价物净增加额(万元),-13162,-12601,-5049,20605,20813,17319,-1625,1091,529,332,-471,-3542,-3649,4811,2164,-2645,-6734,1973,-699,6656,1538,10348,8669,1389,5909,10319,8011,-206,3069,6485,413,-11354,-10533,-3004,-5656,3683,-2739,-6290,-5309,-23368,-41699,-42657,-18705,-6255,-32285,-13243,-21854,17581,8205,3573,-411,9553,0,-9852,--,19692,4454,11120,706,-6224,--,8598,--,--,--,--,
总资产(万元),197613,203055,190820,191663,193763,190069,143408,142904,142118,143248,133612,132521,132607,141331,149567,147640,151145,153400,148651,147661,148484,157006,152115,148060,173210,184176,188035,184189,193333,199945,190182,187862,191038,196965,197906,198671,200356,200752,202104,204210,214877,214265,209976,226635,198583,191202,192029,180146,195269,184727,196951,190122,169499,164068,159526,163409,137956,114647,93543,88096,82335,78736,51992,47007,40591,20466,
流动资产(万元),96708,102066,97247,99582,102069,100065,54142,53139,53706,54210,53123,51500,49874,56955,62996,59668,61087,61084,62936,60280,57559,64041,53760,43258,52820,53956,56594,51713,60650,58779,60600,57210,58009,62695,63410,63416,66372,66333,68452,69536,109516,107711,108510,119648,100948,113583,116416,114092,133466,124337,--,--,--,0,66872,75791,0,0,0,0,42114,42112,31964,31680,26533,16009,
总负债(万元),53167,57629,52764,52754,55371,51938,54559,53865,52431,52661,42227,39563,39518,47600,56581,55156,57744,59723,53604,55315,50931,60818,59536,55636,74747,81362,84176,78069,85709,92393,84049,82281,85017,91490,92957,92319,95000,95952,97682,99931,111273,110778,106635,119761,91577,84399,83822,72156,87993,77944,90167,84168,82356,78544,77341,74980,47443,36819,35016,32196,28498,27934,31872,31146,27346,13090,
流动负债(万元),47597,51917,44633,44595,45887,42443,45054,44348,43459,43683,41143,38473,38423,46500,52657,51225,53656,55631,49666,51373,46743,55509,53213,49299,68680,75049,78325,72205,80339,87013,77659,75176,77152,83300,84108,83470,84184,84969,86399,88481,96223,95728,91585,106711,77077,65299,63572,58306,71343,61644,--,--,--,0,52252,52961,0,0,0,0,28053,23344,27172,23895,21827,11092,
股东权益不含少数股东权益(万元),137161,137978,138055,138910,138392,138131,88849,89039,89687,90587,91385,92958,93089,93731,92986,92484,93401,93677,95048,92346,97553,96188,92579,92424,98164,102456,103503,105724,107232,107115,106087,105534,104550,103972,103430,103258,102280,101720,101352,101224,100515,100395,100249,100175,99552,99434,99342,99273,100098,99499,99526,98857,79067,77800,75783,74793,78086,75404,55989,54570,52567,49650,19061,15123,12732,7377,
净资产收益率加权(%),-1.27,-0.67,-0.62,0.51,0.09,-0.15,-0.21,-4.31,-3.58,-2.58,-1.71,0.51,0.65,1.34,0.54,2.43,3.39,3.66,2.88,4.69,5.4,4,0.17,-13.46,--,-3.19,0,0.44,0,1.74,--,2.27,--,0.74,--,1.99,--,0.49,0,1.01,0,0.22,0,0.91,0,0.16,0,0.49,0,0.65,0,6.74,0,3.94,--,7.03,3.49,7.66,0,11.47,0,20.05,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
