报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.17,0.12,0.06,0.22,0.19,0.13,0.05,0.22,0.18,0.12,0.05,0.21,0.17,0.12,0.06,0.19,0.15,0.1,0.04,0.19,0.15,0.1,--,0.17,--,0.16,0,--,
每股净资产(元),2.48,2.43,2.46,2.4,--,2.29,2.3,--,--,--,2.16,--,2.07,2.02,2.03,1.96,1.9,1.85,1.83,1.78,1.72,1.38,0,--,--,--,0,--,
每股经营活动产生的现金流量净额(元),0.17,0.11,-0.07,0.21,0.17,0.14,0.04,--,0.19,--,0.03,--,0.04,-0.01,-0.02,0.09,0.06,0.01,0.02,0.17,0.14,0.19,0,0.13,--,0.12,0,--,
主营业务收入(万元),1284739,860541,432084,1341521,937253,590866,272443,1139554,866656,562572,270921,780220,583399,384820,173578,698280,514463,333150,154461,600392,468710,307700,128860,488875,347476,457397,419771,375490,
主营业务利润(万元),321578,208699,103368,408416,325592,218927,101296,401311,305793,198196,93918,337909,263558,175029,80479,314197,240851,156086,69069,269469,203067,134239,61630,241368,334434,235679,237563,215926,
营业利润(万元),286832,193669,97136,343053,288844,194997,88504,360292,288136,186007,83096,300402,244550,161209,72225,297017,230056,150274,64373,242938,188500,123879,52717,206838,167557,209833,213300,183490,
投资收益(万元),75979,57901,29545,70863,59976,39039,17909,80975,69914,45482,17405,73581,56272,36499,16704,79686,60548,38904,16969,69506,50591,32443,12530,39989,29729,52707,34705,30272,
营业外收支净额(万元),5507,2745,931,24806,19836,16152,610,6251,5234,3375,862,45001,42260,36911,34931,11661,6876,5418,988,32828,16703,14579,-181,25593,821,12904,6535,40127,
利润总额(万元),292339,196415,98067,367859,308680,211148,89114,366543,293370,189382,83958,345404,286810,198120,107156,308678,236932,155692,65360,275765,205203,138458,52536,232431,168378,222737,219836,223617,
净利润(万元),223013,151396,76499,281863,237727,163665,65873,283982,228598,147785,63078,267657,223190,153354,79779,246822,188220,123954,52449,219913,163859,110539,41512,181862,133808,176394,161173,160527,
净利润(扣除非经常性损益后)(万元),218035,148813,75629,262719,222886,151117,65273,265117,211348,132164,--,237228,--,125459,--,235910,--,119069,--,194545,--,0,0,--,--,--,0,--,
经营活动产生的现金流量净额(万元),222255,140799,-85861,269288,212752,183175,50159,332587,241736,212886,37445,79635,57262,-8139,-23280,121581,80453,12402,24458,213343,179628,100793,33221,138494,81996,133107,145107,159531,
现金及现金等价物净增加额(万元),55594,82854,64746,13388,50727,30999,8751,-22507,22224,60228,51306,-121505,94809,133242,-104199,-378314,-284518,-115149,-116809,430087,740706,-71952,-552,-16682,-57373,40242,47517,88038,
总资产(万元),4821541,4678764,4550379,4490861,4370011,4299028,4238903,4162340,4146539,4132731,3959407,3607845,3661020,3653270,3468566,3341744,3345056,3397472,3331333,3448328,3509157,2716273,2544559,2531796,2375620,2173155,1719981,1450952,
流动资产(万元),935587,922018,802291,774934,778454,729598,644848,631609,691559,698079,606935,472306,712741,749322,680174,598744,751617,947011,895954,1065464,1275306,519975,452302,436924,463312,513186,473623,398789,
总负债(万元),1456917,1386832,1224377,1238364,1184037,1195922,1127287,1121760,1166314,1241248,1056360,803324,912028,974367,781337,750538,821720,947711,920762,1087827,1240808,1199137,1029424,1059134,869631,755257,476244,435405,
流动负债(万元),1078770,1038214,877770,808903,725630,708076,578521,560211,573676,623695,416854,341948,428860,470253,386659,329176,394424,545762,442768,622369,762452,792085,495161,796066,674514,702517,448737,394575,
股东权益不含少数股东权益(万元),3177957,3112651,3143655,3075712,3012321,2934928,2942345,2877121,2822086,2737400,2766490,2709721,2653097,2585295,2597716,2504618,2436201,2371450,2337244,2284799,2201240,1489420,1487368,1445438,1481088,1386557,1210740,987941,
净资产收益率加权(%),7.15,4.87,2.46,9.5,8.06,5.56,2.26,10.17,8.28,5.54,2.3,10.3,8.6,5.92,3.1,10.33,7.95,5.28,2.27,13.05,10.94,7.54,0,12.87,--,13.71,14.83,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
