报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.06,0.03,0.09,0.07,0.06,0.08,0.37,0.24,0.19,0.08,0.37,0.23,0.18,0.07,0.49,0.22,0.17,0.14,0.96,0.56,0.96,0.84,0.36,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.94,6.88,6.8,6.73,6.46,6.41,10.21,4.1,3.7,3.23,3.34,6.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.95,-0.95,-0.55,-1.41,-1.16,-0.91,-0.49,1.01,0.39,-0.28,3.01,7.85,
主营业务收入(万元),141785,104524,42869,232981,166034,114302,48471,207220,131751,83059,35113,179167,121923,77426,30331,147313,78716,50641,24395,105197,68777,92222,88016,59118,
主营业务利润(万元),33868,24031,9402,49559,34216,23760,10120,45348,29112,18609,6719,42200,27555,18061,7656,36753,17980,11848,5493,28189,16549,24513,20292,9422,
营业利润(万元),4672,5015,2512,4638,5678,4613,2832,13023,7188,5178,1775,12836,8129,6294,2472,16261,6585,5087,2303,14648,8063,13201,11922,4757,
投资收益(万元),201,200,154,173,150,147,115,75,--,--,--,13,--,0,--,--,--,--,--,0,0,1,0,5,
营业外收支净额(万元),655,445,194,1960,1247,915,770,1785,2151,1671,1266,192,85,109,13,975,777,509,42,1400,1244,1267,-232,562,
利润总额(万元),5327,5460,2705,6598,6925,5528,3602,14808,9339,6849,3042,13027,8214,6403,2485,17236,7362,5596,2345,16048,9307,14468,11691,5319,
净利润(万元),4842,4609,2213,7017,5547,4268,2903,12550,7674,5681,2370,11171,6886,5375,2097,14426,6197,4722,1985,13683,7992,12032,9679,4206,
净利润(扣除非经常性损益后)(万元),4317,4258,2054,5408,4509,3497,2254,11052,5852,4263,1294,11015,--,5281,--,13593,--,4213,--,12493,0,0,0,0,
经营活动产生的现金流量净额(万元),2152,2072,-1096,-21951,-19880,-17064,-9979,-29087,-24242,-13384,615,-27470,-28764,-28962,-16782,-42704,-35106,-27564,-9345,14279,5509,-3914,15539,9425,
现金及现金等价物净增加额(万元),12257,15642,582,-1962,16123,45581,-9053,8944,15139,29930,-4385,130,-404,13122,-22322,20102,21195,37638,87724,-20357,-25102,29148,7451,94,
总资产(万元),703595,718735,684593,688818,678706,690728,600359,598468,573235,568639,527652,521745,489768,469271,415105,412964,385278,357540,361658,268304,239816,227047,134239,80397,
流动资产(万元),453921,468086,431760,432542,437668,447552,363353,359851,355630,353538,305461,299516,298725,291936,244956,247465,235885,218120,237676,144339,136647,173912,108800,64626,
总负债(万元),407227,419365,387769,394266,385359,398489,313271,314313,293999,291434,309228,305934,278315,259772,208287,208241,188783,162516,167784,210134,187337,181141,117035,72872,
流动负债(万元),255995,277148,305357,316796,312650,325932,241167,242162,222876,220281,238045,234754,207112,188546,206332,206232,186720,160363,145631,154981,135184,144341,117035,72872,
股东权益不含少数股东权益(万元),291138,293810,291311,289004,287549,286206,286275,283325,278358,276307,217522,215102,210734,209196,206514,204416,196187,194712,193874,58170,52479,45906,17203,7525,
净资产收益率加权(%),1.66,1.58,0.76,2.45,1.94,1.5,1.02,5.02,3.24,2.61,1.1,5.33,3.32,2.6,1.02,8.77,4.14,3.72,3.35,26.33,16.27,39.69,78.28,77.52,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
