报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.03,0.03,0.01,0.05,0.04,0.03,0.04,--,0.05,0.04,0.05,0.24,0.12,-0.05,-0.05,0.04,-0.02,-0.06,0.01,0.09,-0.18,-0.15,-0.07,-1.1,-0.34,-0.22,-0.11,-0.39,-0.17,-0.11,-0.05,0.04,0.03,0.03,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.52,--,2.76,6.54,0.78,0.83,0.77,0.74,0.81,0.79,0.53,0.56,0.64,0.71,1.47,1.59,1.7,1.81,2.06,2.08,2.14,2.19,2.4,2.2,3.27,3.23,3.21,3.2,3.72,3.72,3.9,4.05,4.15,4.19,4.14,4.06,4.1,4.08,3.94,3.95,0,2.16,0,1.81,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.09,--,-0.35,-0.32,-0.1,0.03,0.03,-0.22,-0.3,-0.03,0.19,-0.2,-0.29,-0.22,-0.18,-0.19,-0.17,-0.23,-0.49,-0.37,-0.2,-0.31,-0.14,-0.14,-0.22,-0.42,0,--,0,-0.07,0,0,0,0.63,0,0,0,-0.28,0,0,0,0.57,0,--,-0.07,
主营业务收入(万元),133240,84482,40207,218437,188870,129692,70123,221885,148357,111922,61973,146186,62794,20441,8107,39227,29605,14927,9542,81089,60694,40824,19614,11670,6408,3311,1371,18174,13573,9739,4713,20352,16945,10271,4592,19902,13748,9262,4537,9475,8310,7117,2856,25885,19055,11516,4958,13792,8248,5866,1764,9571,5168,9463,7979,
主营业务利润(万元),29061,18798,9180,48115,34681,26920,17419,48596,29817,24565,16754,41654,25151,1166,98,2408,1300,202,257,2997,2379,1135,178,-166,382,159,-225,2967,2191,1795,861,5304,3338,2644,--,4346,2798,1790,752,1466,1358,1495,517,7803,6644,3384,1157,4580,2892,1948,186,4722,3057,3897,3109,
营业利润(万元),9840,10261,3730,23798,15222,12883,10728,25955,11226,13232,11630,33591,15681,-759,-640,91,-776,-988,-74,1481,-1776,-1660,-1014,-13541,-4534,-3026,-1501,-6223,-2614,-1831,-920,493,295,522,155,258,93,111,63,-2821,-1358,-206,-253,3048,3009,1519,200,1433,593,581,-544,1874,1725,1876,1481,
投资收益(万元),-522,-524,-797,165,201,362,172,-333,-189,-219,-192,1729,-113,-301,10,684,307,280,327,3063,71,51,8,60,-13,22,5,691,163,42,11,125,99,54,25,62,96,54,-1,260,249,249,-65,-475,-489,-44,-23,-3,-68,-134,-59,31,17,95,-46,
营业外收支净额(万元),393,394,-0,-726,-49,-56,41,894,551,8,0,506,20,-3,--,417,516,231,249,310,-7,-1,1,-768,-63,3,2,3,--,--,--,--,--,--,--,-46,0,--,0,60,0,0,0,-10,0,0,0,83,-22,0,0,0,0,-132,5,
利润总额(万元),10233,10655,3730,23073,15173,12826,10769,26848,11778,13240,11630,34097,15702,-762,-640,508,-260,-758,175,1791,-1783,-1661,-1013,-14310,-4597,-3023,-1498,-6219,-2554,-1771,-914,512,511,553,154,319,218,158,61,-2474,-1059,85,-291,2563,2499,1455,163,1524,515,439,-591,1906,1741,1839,1440,
净利润(万元),3712,4478,1484,7531,5301,4144,3839,9880,4746,3850,3079,12781,6396,-730,-636,507,-260,-756,175,1129,-2351,-1928,-935,-14504,-4509,-2923,-1389,-5105,-2256,-1504,-696,571,351,316,106,280,179,126,56,-2483,-1062,49,-314,1995,1579,964,136,1326,430,339,-586,1609,1496,1529,1182,
净利润(扣除非经常性损益后)(万元),3552,4318,1483,7758,5312,4158,3826,--,4738,3842,--,14733,--,-503,--,-250,--,-1286,--,-1331,--,-1926,0,-13513,--,-2926,0,-5562,0,-1541,0,372,0,290,--,98,0,133,0,-2952,0,-239,0,1988,0,984,0,1246,0,359,0,0,1505,--,--,
经营活动产生的现金流量净额(万元),85235,39099,8772,53322,35043,18820,-11318,12506,7142,5196,5102,20071,-20342,-7454,-1302,408,344,-2919,-3932,-414,2572,-2582,-3836,-2946,-2384,-2510,-2278,-3043,-6422,-4897,-2643,-4030,-1869,-1800,-1893,-3669,-2195,-2175,-3502,-512,4702,332,-1636,4805,3796,994,-1043,-2114,-2276,-92,0,2630,3936,--,--,
现金及现金等价物净增加额(万元),58895,31331,-1933,780,-12833,-24730,-13901,5971,-4645,2449,-2880,53157,53258,141172,12179,881,-333,-3217,-3625,-591,-1823,-2597,-4185,2153,1791,-124,-2053,-1034,-1195,-619,95,-6196,-5355,-5015,-4476,4916,-1719,-237,-4330,-11662,-91,-1596,-1626,162,-835,-776,-351,17621,20579,22039,0,-889,0,--,--,
总资产(万元),459086,465039,424151,412758,427838,453035,436269,437878,425039,438171,438769,417247,389464,177808,40228,25926,31891,23757,26505,33663,37856,35922,33893,37639,45633,43377,42487,45898,52958,54187,53576,49688,49923,49460,48674,47717,40989,41221,37538,37307,45212,42401,43075,43007,41329,43331,43137,41751,42993,42500,0,19226,0,20104,14615,
流动资产(万元),196355,211600,171127,150414,168368,189560,171479,173163,190203,201698,229304,202914,166938,168283,30414,15974,23188,14894,17432,24213,24596,22593,20228,23706,29118,26734,25436,28358,32501,33417,33268,29258,30082,31351,31988,31194,23237,24121,21492,22277,32358,30299,32115,32670,31370,33090,33138,32059,34134,34199,0,--,0,12272,8800,
总负债(万元),104398,126205,90827,84247,104681,132761,123446,136877,138662,150616,149367,136112,122196,25037,28846,13904,21638,14001,15817,23149,28404,26348,24651,27384,25313,21441,18972,20884,24137,24286,22840,18246,18255,17670,17100,16522,11195,11486,7687,8595,15037,11541,11436,11056,9790,12416,11916,10666,13001,12409,0,9218,0,11707,7146,
流动负债(万元),75452,88087,52654,36586,56940,75470,66027,74086,75871,87825,86217,72963,56341,22139,25295,11507,18357,12051,15817,23008,28404,26348,24651,27384,25313,21441,18972,20884,23534,24286,22818,18097,18255,17670,17100,16522,11195,11486,7687,8595,15037,11541,11436,11056,9790,12416,11916,10666,13001,12409,0,--,0,11707,7146,
股东权益不含少数股东权益(万元),175541,168621,166312,164306,162807,161670,156619,151437,145184,144843,146049,143261,160173,151775,10357,10994,10226,9730,10661,10486,7006,7430,8422,9358,19353,20939,22473,23862,27196,27462,28270,28967,29049,29014,28804,28441,28213,28160,28292,28236,29657,30768,31545,31859,31443,30828,31140,31004,29919,30017,0,9926,0,8317,7387,
净资产收益率加权(%),2.23,2.69,0.9,4.85,3.44,2.7,2.5,--,3.26,2.65,2.13,6.46,8.3,-2.13,-5.96,4.72,-2.51,-7.48,1.65,11.37,-28.74,-22.96,-10.52,-87.32,--,-13.05,0,-19.33,0,-5.33,0,1.99,0,1.09,--,0.99,0,0.45,0,-8.79,0,0.16,0,6.26,0,3.12,0,6.48,0,2.53,0,17.64,0,19.47,21.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
