报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.56,0.43,0.32,1.74,1.5,0.95,0.32,1.53,1.28,0.79,0.27,1.22,1.03,0.69,0.23,1,0.84,0.57,0.4,1.52,1.2,0.81,0.27,0.86,0.72,0.5,0.08,0.57,0.56,0.41,0.13,0.48,0.41,0.3,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.38,--,3.97,3.63,3.34,3.11,3,2.76,5.66,5.24,5.45,5.38,4.83,5.77,5.64,5.56,5.14,5.06,5.07,4.92,4.84,4.71,4.6,4.63,4.45,4.84,4.8,4.74,4.75,4.68,4.66,4.6,4.83,4.78,4.71,7,6.87,6.76,6.67,6.62,6.49,6.38,6.61,6.46,6.3,6.18,6.55,6.32,5.12,4.89,5.49,4.76,4.41,4.08,3.78,3.15,2.78,3.29,2.78,2.92,3.01,2.79,3.34,1.17,1.21,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.63,--,1.82,1.26,0.59,2.31,2.34,1.71,1.65,4.17,4.48,3.13,1.59,3.46,3.52,2.74,0.49,0.98,0.27,0.24,0.17,0.96,0.85,1.14,0.32,1.03,0,0,0,0.39,0,0,0,0.62,0,0,0,0.53,0,0,0,0.49,0,0.67,--,0.88,--,0.95,0.85,0.37,-0.14,--,0.08,0.02,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),6263705,4192009,2187085,8877544,7048749,4700072,2239268,8648772,6655568,4297053,2054849,7985660,6062719,4046969,1868858,7366250,5683198,3799469,1647838,6058825,4543057,2968373,1331342,3297942,2657716,1660564,680093,3040804,2596484,1890249,823608,2946865,2369692,1711565,619782,1962283,1466548,1124973,424068,1650946,1328720,955540,411043,1529938,1228718,865617,323330,1168837,921733,631076,278607,1155352,920913,625886,269303,1144182,997751,649976,482838,270677,397427,214669,382337,193747,382648,165273,264407,114748,153050,58673,92642,44068,79539,58896,59105,53562,
主营业务利润(万元),1709438,1145240,596312,2403056,1773437,1155753,545574,2146821,1642298,1042872,492233,1972285,1509568,978438,441170,1706754,1364529,900266,395842,1400801,1121668,768951,366586,858153,709618,434625,166081,693660,576884,461946,195941,553495,464622,359689,--,271828,209649,173699,64616,191443,154659,114792,49061,200670,164635,119590,45798,169858,134395,93263,34142,148851,122077,93084,39804,190372,165569,111687,86993,44698,81904,37013,71884,35927,27260,13804,19834,10130,13379,6746,11228,5749,8253,7068,6528,4729,
营业利润(万元),511088,376099,149426,773658,633935,380014,135411,616854,487697,314266,110415,526991,418079,276648,97421,406281,336175,225369,78053,298654,195803,123585,51343,163050,142509,99625,16739,116673,124844,91360,22621,89929,72552,51805,15632,60020,47266,34569,11683,43932,36741,27337,12513,62766,49461,33190,15434,60748,48349,32040,14502,65217,53616,36116,16003,98733,85979,57942,37060,19541,36085,15202,28898,14452,28958,13991,20065,0,13733,0,0,5774,8256,7068,6528,4729,
投资收益(万元),84600,46816,19117,123748,104416,31427,15163,62187,46363,29652,14206,54259,44388,29279,13281,42076,31921,21087,9366,26367,18741,9378,3422,16707,16284,11134,3982,15106,11975,6713,654,6487,2799,1483,740,-11067,-6990,-5400,-1009,-11321,-8255,-6628,-3497,-12154,-10492,-6867,-3432,-11953,-10304,-6757,-3286,-13872,-10261,-7115,-3526,-10592,-9906,-5714,13020,3807,4388,2721,3621,1445,3176,811,1258,531,56,19,97,0,16,10,0,0,
营业外收支净额(万元),24887,12542,5339,31006,19020,16544,7065,54543,50052,10160,5210,15836,12088,4413,2113,35073,20140,13576,9044,72576,57207,36895,8175,10965,4775,2742,1105,-2960,--,--,--,--,--,--,--,-2648,0,0,0,-34,0,0,0,279,59,0,0,632,522,0,86,2353,444,178,88,1646,1098,0,148,0,68,220,1199,48,263,--,40,3,0,-0,2,0,-93,--,--,--,
利润总额(万元),535975,388641,154764,804664,652955,396558,142476,671397,537749,324426,115625,542827,430166,281061,99534,441354,356315,238945,87097,371231,253010,160480,59518,174015,147285,102367,17844,113713,122156,90573,24184,88011,71304,52574,15806,46305,37668,27256,10898,32577,28738,20776,9041,50981,39150,26566,12207,49428,38567,26057,11301,53698,43800,29179,12565,89788,77198,52971,50228,23308,40541,18142,33719,15944,32397,14831,21363,10774,13790,6802,11342,5795,8178,6941,6438,4615,
净利润(万元),343132,262886,97933,499156,421620,257724,86747,416815,345781,213077,72122,326946,276156,185229,62080,269002,225580,152704,53087,203459,160261,108040,35840,114947,96644,66575,10401,76818,75083,54886,17303,64363,51049,36376,12212,31391,26863,18713,8386,23913,21287,14832,6323,36944,28535,19062,8811,36895,29363,18985,8806,39706,34315,21918,8992,61784,58403,39956,42409,18190,31064,14931,27415,12820,24462,12319,17825,8874,11731,5781,9640,4926,6951,5900,5472,3923,
