报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),1.01,0.63,0.37,1.8,1.08,0.68,0.33,--,0.92,0.56,0.22,1.05,0.63,0.42,0.17,0.73,0.48,0.31,0.19,1.09,0.78,0.51,0.68,0.4,0.49,0.72,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.33,6.11,6.06,5.9,5.65,5.48,8.77,8.57,3.57,3.29,0,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.02,0.73,0.24,0.53,0.64,0.4,0.32,0.73,1.11,0.98,1.06,1.09,0.06,2.25,
主营业务收入(万元),312125,204186,83026,358894,249336,159977,64736,265381,182337,115306,45201,196274,132273,85881,35451,153389,106694,71195,30239,123160,86590,57831,93417,62569,86649,73843,
主营业务利润(万元),178675,115061,45953,199011,136683,87788,35790,141657,97093,60892,23574,103007,69539,45132,18533,79014,54404,35935,15110,66004,46539,31137,50372,34595,44722,34029,
营业利润(万元),56487,35223,13804,64358,38762,23961,9908,43969,26728,16753,6496,29712,18255,11777,4379,20951,13890,8881,3655,15248,10780,7037,9420,5570,6164,8005,
投资收益(万元),--,--,--,--,--,--,--,-4,-4,-4,-4,9,5,3,-9,-5,--,--,--,--,0,0,0,0,559,32,
营业外收支净额(万元),785,653,139,2053,1571,1398,37,389,548,71,46,1006,814,750,688,806,660,581,102,374,308,164,-0,21,297,230,
利润总额(万元),57272,35876,13942,66411,40333,25359,9945,44358,27276,16824,6542,30718,19069,12527,5067,21757,14550,9462,3757,15622,11088,7201,9420,5591,6460,8235,
净利润(万元),48814,30659,11860,57440,34594,21755,8527,38563,23496,14454,5702,26804,16202,10649,4240,18699,12314,8026,3163,13434,9396,6101,8183,4770,5416,6024,
净利润(扣除非经常性损益后)(万元),48166,30116,11745,55723,33279,20577,8497,--,23048,14398,5663,25963,--,10016,--,18023,--,7535,--,13045,9135,5962,8162,4694,5156,1644,
经营活动产生的现金流量净额(万元),74469,45881,-1701,65870,53511,39965,7559,32278,28699,25960,2197,32409,26152,18799,6116,13691,16358,10304,5185,11607,13311,11740,12670,13108,675,10034,
现金及现金等价物净增加额(万元),42081,22111,-1702,32414,23606,21071,5298,15849,13442,12732,-55,9662,10525,6358,-2492,-5351,2691,346,3198,89914,2758,10905,11125,12718,4833,167,
总资产(万元),455303,415108,378209,362583,349937,329763,297401,280279,271991,253397,233271,233228,222489,210662,198587,191939,182680,173290,169795,168439,75843,79528,64844,--,49495,40976,
流动资产(万元),370826,338966,310101,299834,290309,276825,249036,234046,226243,208375,193368,194007,183984,174593,160752,163142,164602,156966,155056,154704,63349,67665,53969,--,39406,29911,
总负债(万元),167339,145894,112061,114443,124484,117004,84904,76108,82701,72958,53759,59142,60499,54129,43343,40936,38061,32960,29527,31334,33044,40024,22657,--,15491,26817,
流动负债(万元),166321,144996,111132,113484,123495,115985,84363,76108,82701,72958,53759,59142,60499,54129,43343,40936,38061,32960,29527,31334,33044,40024,22657,--,15491,26817,
股东权益不含少数股东权益(万元),288293,269570,266404,248215,225369,212530,212102,203575,188507,179466,178394,172692,162086,156533,155244,151004,144618,140330,140268,137104,42799,39505,42187,--,34004,14098,
净资产收益率加权(%),18.07,11.57,4.45,25.55,16.08,10.25,4.02,--,12.98,8.09,3.2,16.65,10,6.89,2.73,13.01,8.73,5.72,2.28,25.82,--,13.94,21.48,--,20.24,28.71,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
