报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.15,0.12,0.05,0.32,0.24,0.16,0.06,0.34,0.29,0.17,
每股净资产(元),--,--,--,2.78,2.71,--,--,2.47,2.13,1.84,
每股经营活动产生的现金流量净额(元),--,--,--,0.55,0.13,--,--,0.83,0.44,0.83,
主营业务收入(万元),29820,21092,9892,43611,33331,21762,10559,35102,36642,24882,
主营业务利润(万元),20766,14705,6950,28770,22242,14470,7199,22724,23126,13553,
营业利润(万元),6901,5481,2646,13120,9845,6340,2895,14350,11906,7122,
投资收益(万元),306,162,84,349,282,203,100,241,121,70,
营业外收支净额(万元),459,53,41,471,319,204,76,475,443,300,
利润总额(万元),7360,5534,2687,13590,10164,6544,2971,14825,12349,7422,
净利润(万元),5538,4147,1902,11109,8411,5475,2187,11996,10138,5780,
净利润(扣除非经常性损益后)(万元),5194,4107,1871,10590,8005,5161,2131,11571,9786,8850,
经营活动产生的现金流量净额(万元),711,-3587,-7269,19228,4510,1049,-8777,29161,15556,29148,
现金及现金等价物净增加额(万元),9632,15860,-8760,1148,-5526,-5533,-15624,8397,-9999,24748,
总资产(万元),342974,387927,349233,374219,382211,--,--,368581,259578,261224,
流动资产(万元),240068,290953,251645,276094,283999,--,--,271569,163055,164119,
总负债(万元),208852,255210,249744,276635,287320,--,--,282109,185075,196808,
流动负债(万元),204550,250967,245483,270364,275534,--,--,268354,165021,169895,
股东权益不含少数股东权益(万元),134122,132717,99489,97584,94891,--,--,86472,74503,64416,
净资产收益率加权(%),5,4.16,1.93,12.07,9.27,6.14,2.5,14.9,14.6,9.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
