报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.13,0.11,0.05,0.1,0.18,0.11,0.05,0.35,0.39,0.18,0.13,0.77,0.68,0.3,0.14,1.8,1.68,1.09,0.7,0.6,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,6.41,6.39,6.02,4.74,4.61,4.43,4.03,3.14,2.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,1.24,0.31,0.25,0.37,1.59,1.8,3.15,1.77,0.55,
主营业务收入(万元),156000,101811,51375,226175,162718,109757,54139,197744,142292,94185,43877,174002,121665,78229,38108,161953,124675,157570,96691,78599,
主营业务利润(万元),21942,15152,7443,26745,21820,15163,8144,28743,23666,15423,8210,29439,22293,15356,7748,34004,25968,32360,25545,19661,
营业利润(万元),1817,1577,515,2625,4343,2852,984,4569,6149,3679,1963,8766,6906,5432,2974,27854,24537,16194,11570,9406,
投资收益(万元),682,371,43,1032,900,967,31,267,182,171,79,103,-288,-296,38,14872,14850,636,212,480,
营业外收支净额(万元),4970,3422,1668,3631,3286,1872,1119,8383,6343,2696,1592,9107,8317,1596,269,2336,1883,2311,549,1082,
利润总额(万元),6786,4999,2183,6256,7628,4724,2102,12952,12492,6375,3554,17873,15223,7028,3243,30190,26420,18506,12119,10488,
净利润(万元),3362,2266,1084,2060,3797,2237,1082,7230,8045,3829,2095,10831,9354,3725,1713,18927,16797,10429,6787,5796,
净利润(扣除非经常性损益后)(万元),2506,1589,781,773,2977,1869,901,3322,5916,2839,1536,5615,--,3303,1618,7632,5625,6914,6439,5353,
经营活动产生的现金流量净额(万元),13956,5773,963,22573,9079,2936,13629,3362,5400,3415,1751,19798,4926,4035,4420,19131,21601,28418,15975,4953,
现金及现金等价物净增加额(万元),8718,-13139,-6206,679,-4492,-11698,10930,-16933,-12630,-8873,-2717,35981,31745,27877,-2159,2435,14840,6375,-708,2968,
总资产(万元),381696,348261,312757,302058,291416,283275,309876,294718,283526,279367,280648,264562,240873,217192,177852,174777,180708,179358,144155,112972,
流动资产(万元),179132,149250,143686,141720,135068,125847,151559,135774,129788,125163,143693,131667,120048,100990,63395,60732,71374,75565,64050,42586,
总负债(万元),209751,211405,183879,175174,164749,159287,184845,170724,158695,158526,158492,147105,122779,104756,104774,103589,112134,127778,101771,77872,
流动负债(万元),177693,178711,151599,142318,130582,120837,145820,128472,115744,120268,119966,109668,87615,73235,72664,70740,80874,90594,77677,60429,
股东权益不含少数股东权益(万元),140264,106565,106732,105590,108627,106882,107214,106410,107167,103230,104575,102516,102193,96397,56938,55321,53171,36307,28303,23236,
净资产收益率加权(%),2.95,2.13,1.02,1.92,3.53,2.1,1.01,6.92,7.55,3.72,2.02,13.67,12.33,6,3.05,41.24,37.66,32.5,26.49,27.59,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
