报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.53,0.34,0.26,0.68,0.56,0.35,0.25,0.59,0.65,0.46,0.32,0.6,0.63,0.41,0.3,1.16,0.74,0.49,0.31,0.8,0.64,0.48,0.3,0.58,0.51,0.39,0.25,0.42,0.32,0.24,0.12,0.4,0.3,0.13,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.28,--,4.98,5.15,5.05,4.75,4.33,4.09,4.21,3.89,3.74,3.58,3.55,3.25,3.15,3.03,3.07,2.82,2.88,2.8,2.93,2.81,2.7,2.53,2.72,2.56,2.47,2.35,2.39,2.31,2.21,2.19,2.28,2.21,2.22,2.18,2.21,2.11,2.07,2.05,2.11,2.05,2.27,2.22,2.18,2.13,2.08,2.06,2.12,2.02,3,2.8,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.37,--,-1.16,-1.09,-0.75,0.97,-0.95,-1.13,-0.54,1.33,-1.01,-0.66,-0.39,0.29,-0.94,-0.73,-0.38,1.13,-0.91,-0.71,-0.32,0.33,-0.98,-0.83,-0.46,0.18,0,0,0,0.62,0,0,0,0.32,0,0,0,0.9,0,0,0,0.18,0,-0.59,--,0.58,-0.19,0.46,0.03,-0.42,-0.64,0,--,--,--,
主营业务收入(万元),311558,208824,136416,403544,257045,158054,77726,363975,242323,148666,72372,310899,218375,131462,70057,284231,203374,122127,64642,266116,199239,133109,58579,210298,151992,95082,48533,182484,133181,90842,46450,172145,125425,69285,34499,148469,113634,71069,37118,161796,111989,70754,37873,139481,99809,56287,30552,111225,76550,44788,26884,146384,97800,50487,29630,152496,64606,143708,68659,84253,38539,58290,73805,50076,37746,
主营业务利润(万元),77506,47177,30713,95414,69545,41987,26863,87241,66247,41313,27985,81909,61959,35600,24226,91287,69357,42842,25858,97593,71972,48997,23387,82599,61853,40722,22143,75889,54262,35216,18816,55877,42375,23026,--,51859,41202,25305,12573,44273,26879,17754,10951,36672,27001,17914,11201,26747,13608,8842,7508,30819,20002,12108,6000,30553,12185,21349,9637,20208,8999,10409,12570,8565,7051,
营业利润(万元),29342,17995,13884,32247,28494,17522,13178,29231,31240,21460,16607,28340,30118,19036,14516,53245,35222,23819,15994,38273,33694,26486,15742,29947,28841,21471,13375,22337,18194,13940,6282,21755,16109,7447,4538,16319,14605,7885,4930,11433,5905,4812,3869,7530,6853,5239,3874,3435,820,134,2172,5809,5132,3439,2257,10114,3342,8913,3823,9556,6611,5729,6343,3068,3118,
投资收益(万元),3483,2711,1099,11246,4113,2803,1214,3945,2689,1784,562,4143,3537,2793,1025,19244,4455,2801,1322,5141,3946,3057,1716,1976,968,7,100,936,1691,874,440,1922,874,762,91,1212,-1073,-667,-486,-2369,-318,-185,-334,-642,-63,133,85,-273,-191,-74,70,-3218,455,73,-4,-1648,-116,8,-142,1546,634,826,584,643,1035,
营业外收支净额(万元),241,204,164,981,534,456,308,523,746,496,120,677,890,892,513,1348,1426,282,-38,1903,1066,26,-3,1239,384,334,-10,-316,--,-146,--,--,--,-47,--,-1182,0,0,0,-457,0,0,0,282,0,0,0,-271,0,0,0,0,261,238,0,47,0,76,0,54,0,0,0,0,0,
利润总额(万元),29583,18199,14048,33228,29028,17978,13486,29754,31986,21956,16727,29017,31008,19927,15029,54593,36648,24101,15955,40176,34760,26512,15739,31185,29226,21804,13365,22021,18000,13794,6265,21207,16136,7400,4508,16585,13645,7297,4443,8852,5782,4709,3540,7405,6908,5603,4012,3142,681,112,2253,2728,5983,3854,2248,8697,3269,9137,3714,11187,7421,7363,7542,3708,4089,
净利润(万元),22991,14514,10995,29038,23887,15249,10666,23576,25500,17781,12528,23456,24722,15952,11796,45090,28757,19300,12114,31015,24771,18703,11661,22797,19893,15169,9680,16178,12485,9481,4498,15704,11712,5073,3377,13055,9993,5502,3010,6331,3941,3087,2631,6201,6431,5151,4000,2296,553,58,2246,2031,5602,3566,2301,8914,3287,9040,3711,8730,5181,6381,6828,3349,3783,
净利润(扣除非经常性损益后)(万元),22793,14339,10852,23434,23439,14848,10383,23205,24962,17387,--,22894,--,15132,--,30797,--,19032,--,29572,--,18650,--,21902,--,15007,0,16332,0,9610,--,16184,0,5113,--,10936,0,5435,0,5728,0,3542,0,4784,0,4938,0,2167,0,7,0,1894,5206,3224,--,8683,3244,8823,3708,8645,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-12407,-12151,3524,28762,-3655,-10307,-26575,25320,-41305,-33175,-14575,-3470,-45177,-42592,-29188,37952,-36939,-44061,-21122,52033,-39227,-25740,-15073,11325,-36726,-28633,-14941,43921,-35619,-27736,-12433,12912,-38392,-32280,-17933,7199,-39471,-34702,-19791,23996,-24479,-18476,-5128,12390,-14431,-28167,-24364,35206,5956,-2839,-2190,6966,0,-22991,--,22708,-7441,18012,1162,-16536,-16714,71,--,--,--,
现金及现金等价物净增加额(万元),-6875,-7694,-5792,-56580,-56566,-44098,-40753,41080,-40041,-33370,-17801,-20732,-57806,-33575,-23991,-16371,-64794,-52617,-19149,43789,-41273,-31734,-17956,25327,-17745,-10221,-12858,10686,-5395,-1696,-3895,-15421,-21578,-21637,-19205,17620,-3023,-1453,-3348,2382,-144,-921,-657,-1611,-2241,1016,-697,3458,1307,2749,2181,-9624,0,-3567,--,-6940,-2838,3777,-791,-26412,-27723,38207,--,--,--,
总资产(万元),459739,429328,447519,427949,416007,417415,425043,371401,369180,330232,321777,300922,320623,308737,295005,275619,299648,293078,296861,290466,292287,268133,261692,253983,238433,220686,202755,192596,234206,220270,203310,180497,214600,193434,196236,186416,207126,187850,173378,160478,197648,171781,168253,153206,171754,161988,152195,131076,147229,139541,140523,130742,172598,158451,157811,150946,170885,142237,114309,103657,101869,96116,47976,38077,37564,
流动资产(万元),219142,191549,211103,205912,205862,213812,222648,206253,229467,192462,182067,161402,182591,171661,157214,138627,176901,170712,175005,167392,169153,148685,144162,138903,121820,107180,93899,83290,126484,112630,96278,73734,109783,90662,92262,82691,109581,89997,81774,63476,101377,80952,79917,64199,93598,87378,79835,59198,73415,67022,--,0,--,--,89353,0,0,0,0,0,74919,75481,32295,26740,26782,
总负债(万元),127819,106551,119066,111102,104454,114118,122488,87721,132012,93396,89818,82726,101259,82377,73162,69203,109575,112701,110552,117144,130148,112618,107247,112136,101059,89193,68933,70238,110103,99572,78303,60578,98860,84741,80641,78067,101858,87488,71584,61964,102529,77467,71026,58942,77466,74987,64050,46933,64618,57468,56259,48731,80614,68494,67765,63245,84685,59309,30928,24742,23869,23263,29604,26536,27158,
流动负债(万元),122917,101902,114409,106436,97404,109980,112663,78195,120307,81741,78163,71070,89946,74378,64845,60376,106715,108733,106708,113339,126313,108770,103678,108567,100224,88466,68206,69565,109550,99512,78243,60518,98315,84171,80234,77764,100396,85790,69859,60213,99532,74440,67968,55853,75325,73826,62788,45641,63809,56150,--,0,--,--,64154,0,0,0,0,0,22119,19127,24597,23194,25059,
股东权益不含少数股东权益(万元),298896,290891,296067,285073,278704,270048,269075,258402,211256,211350,206075,193538,194185,200983,197049,185250,168920,159481,164002,151883,145742,139656,138493,126835,122897,118170,119782,110087,112321,109332,114138,109683,105399,98693,106070,99865,96298,91807,93215,90205,86310,85456,88912,86269,86487,85114,86277,82277,80610,80115,82303,80057,88486,86450,85186,82884,81089,80268,82583,78869,78000,72853,18372,11542,10405,
净资产收益率加权(%),7.66,4.94,3.78,10.42,8.76,5.71,4.04,10.9,12.26,8.78,6.27,11.41,12.27,8.24,6.17,25.01,16.9,11.81,7.67,22.25,17.55,13.64,8.79,18.72,--,12.49,0,14.33,0,8.4,--,14.87,0,4.88,--,13.74,0,6.05,0,7.18,0,3.6,0,7.36,0,6.15,0,2.83,0,0.07,0,2.5,0,4.55,--,10.21,4.14,10.84,0,0,--,25.21,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
