报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.02,0.03,-0.02,0.07,0.02,0.04,0,0.09,0.07,0.06,0,0.07,0.06,0.05,0.01,0.1,-0.04,-0.05,-0.03,-0.02,-0.03,-0.04,-0.03,0.01,-0.04,-0.04,-0.02,-0.08,-0.04,-0.02,-0.02,0.01,0.01,0.02,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.34,--,2.32,2.32,2.28,2.27,1.91,1.91,1.94,1.96,1.95,1.95,1.99,2.03,2.02,2.03,1.99,1.98,2.05,2.09,2.13,2.18,2.01,2.02,2.04,2.03,2.02,2,2.58,2.55,2.53,2.5,2.46,1.63,1.58,1.54,1.51,1.49,1.46,1.42,1.4,1.37,1.32,1.29,1.27,1.24,1.3,1.18,0,1.12,0.02,0.16,0.46,0.57,1.08,1.3,1.54,1.69,1.69,1.8,1.99,2.04,2.03,1.68,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.17,--,-0.19,-0.03,-0.1,-0.21,-0.02,0.01,0,-0,-0.06,-0.02,-0.09,0.05,-0.06,-0.01,-0.08,0.2,-0.06,-0.03,-0,-0.11,-0.25,-0.09,-0.13,-0.13,0,--,0,-0.03,0,0,0,-0.09,0,0,0,0.24,0,0,0,0.16,0,-0.07,--,0.13,0,0.16,0,0.01,-0.01,-0.01,-0.01,0.02,0.02,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),46681,29339,8956,68846,40477,29368,12282,98105,61630,41555,10027,87899,62199,52503,27063,111196,29190,17775,6601,53010,18565,11919,4272,35393,23013,13452,5348,36293,24196,18094,7157,37586,20644,13556,6401,32215,20241,12368,5909,23956,16955,11204,4763,23864,17420,11155,5051,17279,12158,8046,3591,16194,10578,7063,2848,13149,8977,7044,2471,4128,2759,7627,4002,7824,4028,12487,6265,19716,9402,31292,18928,29047,14897,30567,32041,19899,
主营业务利润(万元),10998,7189,2826,18677,11360,7984,3226,24110,14413,10241,2848,19350,13113,9738,4227,19278,6237,3681,1475,8793,5180,3272,1255,7937,5337,3217,1331,8268,5023,3711,1397,9492,5512,3915,--,9341,6414,4003,2019,8606,6182,3952,1679,8317,6103,3991,1822,6448,4502,2866,1245,5517,3592,2546,1097,5032,3718,2736,1225,-869,-448,-559,-462,-1432,-754,-6020,-2334,-2878,-1973,-3112,183,889,763,2104,2447,1186,
营业利润(万元),272,504,-1178,2598,273,662,-508,6149,3018,1954,-1001,3925,2953,2489,407,4294,-580,-975,-610,-433,-546,-795,-690,-557,-1168,-1009,-720,-2181,-1334,-676,-646,208,56,500,438,2427,1814,1168,736,3179,2380,1509,583,2498,1937,1140,654,2430,1697,1012,415,1884,1119,979,590,2171,1744,1401,626,-4046,-2331,-5908,-1895,-11619,-3514,-6104,0,-2302,0,-2963,0,0,755,2254,2665,1357,
投资收益(万元),1466,1466,--,248,248,100,--,207,207,70,70,1176,1176,1176,--,55,55,45,--,637,75,75,30,2003,172,99,26,204,204,131,--,90,93,20,20,-72,-41,-62,-38,-129,-90,-52,-14,-119,-80,-42,-8,-135,-77,-59,77,212,368,61,-38,-57,-140,-143,-54,3,0,10,-1,-52,1,9,6,33,18,0,41,544,277,682,0,0,
营业外收支净额(万元),1192,1021,854,1998,1743,1665,1246,1414,1487,1446,1402,679,250,176,206,354,-22,-22,-18,540,31,11,28,939,215,51,53,256,--,163,--,600,--,--,--,0,0,--,0,-19,0,0,0,-14,0,0,0,-35,-42,0,0,-23,-2,-2,0,3,0,3,0,1613,0,-0,0,0,0,0,3,0,-0,0,0,-493,0,0,--,--,
利润总额(万元),1465,1525,-324,4597,2016,2327,738,7563,4506,3400,401,4604,3203,2666,613,4648,-602,-996,-628,108,-514,-784,-662,382,-953,-958,-667,-1924,-1121,-512,-521,808,427,808,491,2481,1854,1156,734,3194,2343,1491,608,2503,1944,1155,646,2310,1627,994,504,2128,1539,1042,551,2128,1614,1261,570,-633,-2319,-5898,-1878,-11648,-3513,-6275,-2329,-1781,-1761,-3150,-134,1003,918,2232,2280,993,
净利润(万元),504,1102,-581,2308,612,1338,24,3146,2286,1962,9,2194,1878,1742,421,3255,-1120,-1347,-758,-629,-996,-1109,-768,306,-1151,-1079,-677,-2276,-1256,-628,-570,306,188,606,417,2197,1647,1083,676,2617,2009,1309,516,2307,1717,1009,531,2041,1460,868,478,2016,1301,861,444,1990,1378,996,517,-633,-2319,-5898,-1878,-11648,-3513,-6275,-2329,-1800,53,-3150,-134,826,702,1677,1338,611,
