报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.05,-0.07,-0.02,-0.22,-0.07,-0.05,-0.04,0.07,0.04,-0.03,-0.02,-0.44,-0.14,-0.07,-0.05,-0.25,-0.05,-0.06,-0.06,0.04,0.01,0.04,-0.03,-0.32,-0.15,-0.08,-0.05,-0.09,0.02,0.02,0,0.1,0.03,0.03,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.84,0.91,0.97,0.98,1.19,1.18,1.23,1.24,1.11,1.14,1.1,1.11,1.28,1.35,1.37,1.42,1.52,1.51,1.49,1.49,1.41,1.47,1.44,1.42,1.35,1.34,1.39,1.39,1.33,1.32,1.35,1.35,1.3,1.28,1.33,1.33,1.28,1.26,1.23,1.22,1.25,1.22,1.18,1.16,2.05,1.37,2.6,2.4,2.27,2.2,1.7,2.72,2.48,2.31,0.86,0.58,0.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.23,0.21,0.34,0.03,-0.04,-0.04,-0.03,-0.06,-0.23,-0.18,-0.1,-0.02,-0.01,-0.03,-0.13,0.26,0.21,0.03,-0.06,0.23,0.18,0.01,0.05,0.22,0,0,0,0.23,0,0,--,0.17,0,0,--,0.33,0,0,0,0.1,--,-0.02,--,0.02,0.01,0.12,0.18,0.18,--,0.02,--,--,--,--,--,--,--,
主营业务收入(万元),24734,16571,9368,37308,23510,15249,7751,44041,33887,21513,11078,48282,38039,25712,10958,72037,51880,34306,11182,78405,50403,35489,19562,77807,52406,35763,14012,77199,59673,36199,17759,88034,56349,35436,14572,80174,49808,31282,19279,81747,51318,31646,13825,68920,46720,28516,5259,38173,23541,13898,5495,29966,31947,17496,3411,14834,8912,13031,5488,10102,3842,7072,3060,5172,2098,3416,2010,1418,--,
主营业务利润(万元),8426,5049,2821,12009,7862,5311,2399,12903,10085,5850,2508,11274,9949,6528,2658,15341,10540,6844,1651,19143,9201,5943,2526,11402,7594,5560,2263,15562,11983,7927,3758,17809,10068,6563,2666,17095,9804,6595,3508,16249,8742,5509,2485,16125,9732,6323,1804,12769,7617,4805,1736,11142,8811,4972,1159,7252,4863,5282,2336,4831,1825,3932,1411,2149,1012,1571,1027,774,--,
营业利润(万元),-2136,-2505,-552,-8319,-3623,-2290,-1275,-2235,-1449,-1349,-934,-15736,-4970,-2482,-1747,-9020,-2753,-2281,-2149,2733,416,1278,-1039,-10558,-5467,-2826,-1914,-3150,1258,837,192,4241,1451,1314,274,4096,1060,658,159,3979,1300,810,312,4818,2604,1588,222,3821,2105,1484,200,4921,3344,1907,--,4050,3556,3396,1983,2420,617,2282,848,2188,0,1628,1048,786,--,
投资收益(万元),2,1,1,23,18,9,2,28,-528,-528,--,--,--,0,--,350,--,--,--,204,2722,2722,201,5,5,5,5,-0,-2,-2,--,179,384,384,3,-34,-75,-65,-23,-80,-95,-61,-44,-64,-107,-61,-15,185,42,-18,-10,78,184,190,169,233,200,65,28,49,-2,71,0,325,325,56,146,34,--,
营业外收支净额(万元),-53,-32,-141,658,1105,312,-0,4222,2463,113,70,438,253,238,11,742,1154,283,87,499,257,180,132,5,310,286,50,893,280,--,70,480,373,236,48,-18,0,0,0,-108,0,0,-82,3,0,0,1,238,0,0,0,50,63,39,16,6,0,27,0,50,0,--,0,0,20,0,--,--,--,
利润总额(万元),-2189,-2537,-694,-7661,-2517,-1978,-1275,1988,1015,-1236,-864,-15298,-4718,-2244,-1735,-8277,-1599,-1998,-2062,3232,672,1458,-907,-10553,-5157,-2541,-1864,-2257,1538,1056,262,4721,1823,1550,322,4326,1068,689,217,4385,1700,1148,243,4892,2569,1603,266,4309,2220,1508,251,5159,3687,2180,--,4289,3763,3488,2036,2519,639,2378,882,2538,1364,1700,1205,820,--,
净利润(万元),-1711,-2100,-511,-6859,-2236,-1676,-1162,2104,1151,-848,-654,-13758,-4471,-2225,-1508,-7941,-1435,-1769,-1935,1185,402,1255,-924,-9947,-4709,-2394,-1704,-2812,756,571,105,3204,965,833,135,3034,645,510,215,3120,1245,850,154,3110,1570,843,134,3196,1606,1149,131,4028,2996,1783,551,3580,3244,2959,1735,2148,543,2378,885,2538,1364,1450,1046,703,--,
净利润(扣除非经常性损益后)(万元),-1686,-2091,-376,-7353,-3161,-1957,-1163,-1364,-896,-946,-737,-14135,--,-2431,--,-8772,--,-1912,--,-729,--,-1847,--,-9856,--,-2625,0,-3241,0,466,--,2460,0,389,--,2845,0,500,0,2824,0,509,--,3018,0,776,--,2584,0,1132,0,3868,2838,1777,--,3212,3236,2936,1710,2098,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),10427,3677,4090,6981,-3150,-1324,-2452,2852,1129,438,-2814,595,7229,6505,10723,861,-1188,-1160,-953,-1964,-7291,-5526,-3097,-708,-324,-1012,-4049,8131,6523,1070,-1913,7118,5668,416,1708,6873,1514,-2685,-1919,7326,523,-1875,-488,5460,-2809,-9630,-11464,10228,49206,1944,1877,2990,--,-499,--,546,192,2068,1573,1593,--,218,--,--,--,--,--,--,--,
