报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1992-06-30,1991-12-31,1991-06-30,1990-06-30,1989-12-31,
净利润(扣除非经常性损益后)(万元),213,-509,-605,-1807,-324,-569,-833,987,102,-114,--,-7345,--,1333,--,11895,--,9646,--,-10776,--,-16530,--,-21610,--,-18237,0,-85378,0,-3602,0,-51080,0,-20199,--,-13072,0,-1523,0,-47088,0,-13797,0,11640,0,8511,0,10405,0,5646,1189,10896,9062,7486,--,6738,10721,30869,18041,12684,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-25895,-18763,-14560,-6776,-22243,-11010,-7044,-2321,-6498,-8358,-4070,-7854,-12406,-6463,-5279,-3428,-4079,-3868,-3947,-7560,-2335,-3233,-2564,-9128,-176,-776,536,-1206,-4493,-6907,-12771,33333,-1597,13598,24249,-21862,-589,-3567,-18901,24736,-1775,-28587,-16373,36784,23874,17312,11779,73167,50729,30935,21282,56827,0,26342,--,43128,26537,37524,12357,62393,38683,23424,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-118340,-26157,-87336,59908,-35883,51438,-75337,3814,-77271,-14596,-84236,-2729,-78940,941,-7226,-10341,-602,-145,-2236,79999,76438,77926,13942,13460,10884,-2175,323,-58596,-36196,-31971,-53211,33209,-9214,-11933,7595,-123704,-108786,-80250,-83501,99708,4324,-11807,-3488,-8268,-8221,-7378,-24350,-9163,22849,-9901,-30898,-20891,0,27178,--,-24671,-17808,-35778,-67989,141977,23326,-3592,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
总资产(万元),320877,313454,316526,322496,313495,302151,297327,284635,277898,274472,277369,275897,279878,296047,277755,277875,258668,258130,251108,248471,297219,295123,256815,242297,353108,404113,414487,419675,505244,498912,499192,527959,513475,529604,597410,409669,411750,436103,440150,444042,750947,801429,817667,809095,818427,807463,783976,797694,835800,788407,751453,747860,749556,789623,784266,767958,801455,773991,712612,701849,596469,536983,547289,516712,511714,499194,475419,435299,239178,374645,202435,307339,189618,251901,176958,203563,122003,103459,--,
流动资产(万元),133484,214626,152495,229425,146781,213868,91133,155937,74961,136493,67992,147829,74090,164916,79718,140359,128486,130812,127441,128658,123721,125143,65449,51459,44549,71744,90328,109371,130856,132871,129908,165207,131537,147742,180849,126402,131476,159604,162152,224412,321205,363489,363964,349198,342236,327779,301518,313969,352406,336264,--,0,--,--,386372,0,0,0,0,0,313291,271636,275164,257530,269060,263699,244336,201861,92688,150206,75458,108326,70315,121829,83171,88392,45314,37697,--,
总负债(万元),35808,31118,34850,40897,38712,32257,29912,31013,30430,28851,33964,33533,31526,50024,33794,35415,14861,17954,17466,19408,84548,84613,54525,40274,176852,207931,208448,204753,195810,181069,181343,207197,195812,210511,205058,115648,117852,142374,144429,148068,402300,423634,415588,407667,420821,408539,387470,408441,449884,402933,371868,376213,376139,418977,415529,404476,424815,385326,328628,351881,393073,359348,363696,341095,362471,351118,329184,297827,136039,250459,109922,195233,101924,162516,103715,153081,92873,75976,--,
流动负债(万元),32376,27719,31055,36462,34950,28362,25738,26588,26733,25070,29877,29539,27385,46700,30860,32316,12855,15941,15382,17297,82635,82818,52681,38312,174249,158123,158714,166327,163460,158901,178936,204656,192237,206936,201458,112003,113900,139329,141434,145028,304957,325666,327528,337760,341000,331174,313388,335485,343681,292620,--,0,--,--,298393,0,0,0,0,0,301609,282017,265761,274540,274022,277626,229524,209030,77809,137829,58612,102693,56023,89441,54231,68773,30097,29724,--,
股东权益不含少数股东权益(万元),266037,263807,262080,261916,256459,254826,252445,250423,243947,242425,240362,239349,235784,233933,231461,230457,229526,226018,220933,216165,204806,202170,193896,193315,166806,169324,176951,186399,260816,268799,271496,273578,291169,290851,290487,290189,289452,289107,290649,290219,260834,275525,294335,293825,293190,290709,290968,286764,284178,281684,277370,274176,277950,276332,273027,269292,273683,286512,287350,268987,142393,123118,127577,121126,108586,108319,108116,102917,103139,97060,92512,91395,87694,89385,73243,50482,29130,7245,--,
净资产收益率加权(%),2.21,1.37,0.5,4.25,2.34,1.74,0.81,4.66,1.98,1.39,0.45,4.51,2.51,1.68,0.4,6.56,6.24,4.57,2.28,7.4,6.19,4.88,0.43,3.04,--,-10.27,0,-37.21,0,-1.46,0,0.99,0,0.31,--,0.64,0,0.26,0,0.36,0,-4.76,0,4.3,0,0,0,4.77,0,0,0,3.79,0,0,--,6.55,4.92,10.66,0,0,--,11.74,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
