报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.16,0.13,0.05,0.3,0.26,0.13,0.04,--,0.26,0.16,0.08,0.22,0.22,0.15,0.05,0.17,0.29,0.22,0.06,0.35,0.23,0.14,0.05,0.01,-0.03,-0.07,0.01,0.24,0.22,0.21,0.15,0.4,0.22,0.14,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.6,2.55,2.46,2.41,2.54,2.47,2.31,2.25,2.13,2.03,1.95,1.9,1.85,1.84,1.92,1.9,1.88,1.87,1.8,3.33,3.12,3.06,3.62,3.46,3.41,3.31,5.14,5.07,5,4.89,4.8,4.74,4.67,4.57,2.65,1.99,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.62,-0.53,-0.42,0.04,-0.13,0.38,-0.33,0.73,0.32,0.2,0.21,0.07,-0.2,0.02,0.03,-0.37,-0.56,-0.4,-0.39,0.07,-0.17,-0.32,-0.35,-0.04,0,0,0,0.62,0,0,0,0.35,0,0,-0.19,0.07,0,
主营业务收入(万元),130441,81612,36725,178117,123069,79106,34353,174690,114647,75371,34065,171887,116884,76516,39993,154437,104733,65757,29333,107309,72560,40768,17889,61152,33939,19766,9328,86339,68140,52759,26087,43149,24613,17059,8913,25648,16387,9917,4606,21457,15549,10532,4857,28536,18648,12765,20030,14038,9347,
主营业务利润(万元),28727,18007,7126,37312,27481,18379,8042,34955,25797,17391,7635,35304,25810,17724,7979,34059,23043,16600,7347,23554,15616,9651,4247,11210,5778,2945,2023,17523,15188,12134,6832,11982,7093,5465,--,8513,6287,3912,1494,7248,5342,3828,1128,7399,4820,3114,5749,4666,3362,
营业利润(万元),5094,3489,995,4307,6102,4863,1257,4903,6033,4026,1665,4152,4772,3444,940,4227,7898,6913,1237,8248,6514,3821,1411,-185,-361,-1790,53,7493,7844,7539,4903,5143,2100,2151,1371,3925,3273,2057,677,4180,3211,2174,473,3624,2628,1844,3379,2740,1968,
投资收益(万元),330,202,183,973,824,543,177,1217,210,-150,3,459,267,285,300,1650,1669,1617,-19,253,404,258,118,1130,994,84,-8,-9,2,2,2,0,0,0,0,1,1,1,0,-32,-34,-6,0,-2,-2,6,0,0,0,
营业外收支净额(万元),2047,1498,598,5486,4032,978,593,294,2482,818,425,2035,894,542,238,1954,604,229,388,1169,-69,44,192,991,524,544,286,532,--,-5,--,0,--,-80,--,-47,0,0,0,-111,0,0,0,10,0,0,-1,0,0,
利润总额(万元),7141,4987,1593,9793,10134,5841,1850,5196,8515,4844,2090,6187,5666,3985,1178,6181,8502,7142,1626,9417,6445,3864,1603,806,164,-1246,339,8025,7819,7534,4855,6404,3149,2071,1333,3889,3167,2005,640,4050,3016,2122,472,3634,2653,1851,3383,2741,1932,
净利润(万元),5024,4063,1463,9568,8195,4238,1354,4274,6777,3902,1864,4884,4820,3223,1163,3709,6333,4890,1244,7826,5111,3024,1090,209,-763,-1469,156,5236,4807,4596,3209,4409,2438,1547,926,2657,2202,1304,431,2635,2047,1428,312,2192,1777,1228,2145,1738,1149,
