报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.14,0.11,0.05,-0.58,0.14,0.1,0.05,0.14,0.14,0.1,0.06,0.12,0.21,0.13,0.1,0.41,0.46,0.31,0.15,0.63,0.53,0.38,0.18,1.12,0.93,0.64,1.06,0.9,0.69,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,4.57,4.67,4.59,6.44,6.34,6.39,6.24,6.22,6.08,5.98,5.83,5.62,10,9.79,3.97,3.33,2.26,1.86,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.7,0.63,0.43,-1.02,-1,-0.88,-0.66,0.16,0.16,-0.04,-0.4,-0.58,0.68,1.27,1.17,-0.49,0.57,
主营业务收入(万元),83285,57322,28801,118486,87319,56084,25940,108965,79492,53875,22973,114687,87901,58649,28608,113669,85962,55140,24846,106036,80908,54074,25956,66550,47632,29953,71262,45115,23093,
主营业务利润(万元),10804,6960,3337,15241,10495,6798,3029,14006,9416,6154,2741,10467,9766,6491,3363,13681,12629,8212,3880,16285,13970,9694,4582,12506,9300,5860,12497,7721,3381,
营业利润(万元),2953,2349,1173,-12112,3038,2181,1042,3191,3208,2365,1256,2464,4431,2985,1741,6851,7826,5368,2429,10925,9181,6760,3099,8506,6588,4390,7459,5006,2004,
投资收益(万元),-3,-3,-62,-66,156,234,-6,427,431,431,68,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,
营业外收支净额(万元),550,174,130,9,303,181,118,327,212,154,104,374,682,177,47,287,236,196,116,188,186,57,2,606,417,255,318,148,29,
利润总额(万元),3504,2523,1304,-12103,3342,2363,1160,3518,3421,2520,1360,2838,5113,3162,1789,7138,8062,5565,2545,11113,9367,6817,3101,9112,7006,4645,7777,5154,2034,
净利润(万元),3019,2228,1031,-12222,3010,2149,995,3001,2986,2208,1200,2480,4486,2752,1544,6169,6909,4723,2181,9500,8024,5790,2635,7799,6030,4010,6657,4382,1728,
净利润(扣除非经常性损益后)(万元),2557,2077,907,-12136,2785,2043,907,2406,2507,1782,960,2054,--,2602,--,5924,--,4561,--,9341,--,5741,--,7284,--,3794,6386,4256,1703,
经营活动产生的现金流量净额(万元),5684,2408,-2960,10798,3500,5965,5474,6091,1516,1902,-5721,21530,14683,13220,6456,-15369,-15044,-13186,-9901,2371,2464,-552,-6042,-4852,5710,7931,7350,-3081,1426,
现金及现金等价物净增加额(万元),-5799,-6836,-5501,-9777,-14810,-10058,8705,2567,-1388,1030,-6229,10507,6203,6211,7548,-15127,-16661,-15163,-11798,-12665,-6491,-7052,-8537,42651,54411,1533,1028,3447,102,
总资产(万元),130022,134512,136897,142688,154720,159256,158021,134377,128166,138534,136097,135274,143115,139795,141495,126351,119034,122004,113991,113913,113552,113330,95946,99502,104016,43706,38516,28100,14463,
流动资产(万元),87617,92248,96039,102259,101778,106869,130225,106400,100166,110319,108597,107809,117087,114149,115926,101563,94329,97405,90172,94296,98963,101904,86212,89805,94763,34831,31392,24378,11531,
总负债(万元),46202,51483,51904,58726,55527,60923,59789,37140,30943,42090,38554,38931,44765,43179,44583,30983,22926,28082,20354,22457,23572,25585,11356,15874,22157,18879,17699,13940,9812,
流动负债(万元),43984,49178,49524,57140,53995,59331,58137,35429,29172,40259,36664,36981,43764,42149,43523,29894,22112,27246,19496,22457,23572,25585,11356,15874,22157,18879,17699,13940,9812,
股东权益不含少数股东权益(万元),83820,83029,84993,83961,99193,98333,98232,97237,97223,96444,97543,96343,98349,96616,96912,95368,96108,93922,93636,91456,89980,87745,84590,83628,81858,24827,20817,14160,4651,
净资产收益率加权(%),3.59,2.63,1.22,-13.52,3.06,2.19,1.23,3.11,3.08,2.27,1.24,2.5,4.63,2.85,1.61,6.63,7.26,5.08,2.36,10.91,9.27,6.76,3.1,18.11,--,17.57,38.06,44.72,45.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
