报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.24,0.24,0.14,0.34,0.22,0.16,0.07,0.18,0.1,0.08,0.06,0.13,0.07,0.07,0.07,0.25,0.13,0.13,0.1,0.29,0.25,0.18,0.12,0.47,0.31,0.1,0.42,0.34,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.55,6.54,6.54,6.47,6.35,6.36,6.52,6.42,6.34,6.27,2.27,2.15,--,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.49,0.37,0.35,-0.41,-0.6,-0.49,-0.08,-0.66,-0.71,-0.38,-0.14,0.11,--,0.28,1.32,0.55,
主营业务收入(万元),161129,100069,50536,220653,161719,103603,50155,213469,153951,97010,50677,193763,138399,87190,41632,220270,157420,102594,51885,205040,148267,98458,48901,158997,103787,31484,173780,147520,
主营业务利润(万元),60837,38510,20146,76782,56652,36038,17270,67161,46916,30666,16593,63353,45131,28360,13899,62108,41928,28357,14376,57550,40319,27259,13856,47978,32159,10217,44704,36596,
营业利润(万元),8552,7203,4108,9856,6670,4739,1865,4356,2032,1549,1729,3307,1624,1748,1879,2689,4011,4202,3056,7260,6032,4396,2841,10264,7667,2593,9913,9682,
投资收益(万元),1769,1113,573,1415,600,-37,41,346,124,--,0,179,275,329,239,2848,3,3,3,-101,-101,-101,45,66,-69,-24,-325,230,
营业外收支净额(万元),426,294,190,363,46,76,32,1047,696,552,22,187,142,89,41,5611,-93,-117,-17,212,293,13,-32,-82,-21,50,84,--,
利润总额(万元),8977,7496,4298,10218,6717,4814,1896,5403,2728,2101,1751,3494,1766,1838,1920,8300,3918,4084,3039,7472,6325,4409,2809,10182,7646,2643,9997,9585,
净利润(万元),7402,5761,3244,8134,5389,3848,1637,4288,2370,1870,1534,3096,1795,1656,1654,6016,3207,3240,2459,6224,5173,3409,2103,8383,5571,1889,7525,6138,
净利润(扣除非经常性损益后)(万元),5658,4351,2564,6621,4641,3520,1705,3052,1532,1420,1472,3018,--,1790,--,-448,--,3259,--,6174,--,3567,2153,--,--,1763,0,0,
经营活动产生的现金流量净额(万元),-101,871,3764,25320,13374,11593,4718,19788,8392,5468,6289,15245,11821,8808,8343,-9837,-14365,-11818,-2015,-15916,-17095,-9148,-2520,2011,-6171,5021,23747,9862,
现金及现金等价物净增加额(万元),-5498,-5868,11863,-11837,-13974,-326,8507,5108,10468,226,8076,-8862,1094,-5395,946,-3912,-15220,-10166,-2794,36433,35739,66223,1639,-2493,-8523,-5903,6710,-2451,
总资产(万元),274316,273181,271495,270682,267797,263357,268359,237594,239671,229060,236873,230841,214950,200384,204687,209572,204841,201127,199898,207561,196096,209082,140997,138164,--,0,123918,110812,
流动资产(万元),166747,165288,166647,165927,168395,175065,180318,148395,155224,145068,152700,146059,155404,141512,150161,156100,161512,159169,158086,165264,157146,171117,103370,99546,--,--,88867,84270,
总负债(万元),111508,107215,102046,103970,99462,96730,99469,70410,74742,64745,73044,68604,54086,39687,44151,50743,49931,46054,40903,51065,41702,56582,98026,97525,--,--,92116,87107,
流动负债(万元),76581,71896,66480,69227,64303,60980,65322,54299,73362,63317,71879,67480,53155,38723,43135,49656,48854,45053,39871,50002,40608,47564,89637,97160,--,--,83116,69807,
股东权益不含少数股东权益(万元),162807,165965,169449,166032,163287,161746,164334,162698,160780,160280,159944,158410,157110,156970,156968,155314,152506,152538,156558,154099,152153,150389,40906,38718,--,0,30335,22810,
净资产收益率加权(%),4.43,3.43,1.93,4.95,3.29,2.34,1,2.67,1.49,1.17,0.96,1.97,1.15,1.06,1.06,3.9,2.09,2.09,1.58,5.9,5.79,5.83,0,22.99,--,0,28.32,29.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
