报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.05,0.08,0.04,0.26,0.12,0.22,0.11,0.81,0.52,0.31,0.12,0.88,0.62,0.39,0.18,0.79,0.5,0.32,0.15,0.52,0.33,0.21,0.1,0.29,0.22,0.14,0.08,0.35,0.14,0.09,0.04,0.26,0.18,0.13,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.15,2.91,2.8,2.62,2.34,2.16,2.02,1.87,1.65,1.54,1.48,1.67,1.6,1.51,1.77,1.7,1.75,1.7,2.49,2.45,2.35,2.31,2.26,2.21,2.15,2.1,2.06,2.03,1.94,1.92,1.93,1.9,1.85,1.79,1.79,1.78,1.65,1.59,1.65,1.73,2.01,2,2.97,2.95,3.4,3.29,2.41,2.3,2.34,2.87,1.63,2.01,2.02,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.34,0.15,-0.02,1.33,0.9,1.12,0.75,0.28,0.43,0.3,0.14,0.3,0.19,0.18,0.09,0.48,0.27,0.14,-0.07,0.24,0.36,0.26,0.14,0.43,0,0,0,0.27,0,0,0,0.39,0,0,0,0.2,0,0,0,-0.08,--,0,--,0.32,-0.21,0.2,0.18,0.07,--,0.08,--,--,--,--,
主营业务收入(万元),120671,84236,41031,191867,144454,99436,50536,211907,152754,100932,46337,209280,150141,96146,43664,183437,127294,82775,40031,131923,90256,58983,27638,85143,59250,35095,16032,84501,39133,25412,10749,41257,29015,18298,9406,33343,24366,15289,7018,25478,16802,10255,5219,24515,17779,10678,4785,21149,14855,9266,4615,17616,12528,8084,3839,16770,7604,15788,6186,12649,6057,11848,4261,10084,7380,6379,
主营业务利润(万元),42848,29721,13977,67487,51379,35168,17005,79782,53666,31085,15417,83332,61522,39771,18420,75535,49965,31956,15851,50556,34333,23004,11204,36169,25206,15772,7546,35608,9785,5961,2456,11761,8731,5878,--,9191,6530,4056,1919,7161,4658,3043,1636,6912,4760,2801,1277,4967,2565,1050,488,3220,3705,2589,1111,3822,1943,3423,1230,2419,1284,2721,1295,2389,--,--,
营业利润(万元),17598,12548,5682,39081,18268,14927,7137,46198,28258,14948,8132,55630,40993,25946,11739,52423,33803,21622,10420,34988,21923,14475,7065,19933,14724,9040,4301,17372,3202,1991,606,3980,2945,2015,1091,2888,1981,1078,495,2253,898,538,408,2142,1274,415,205,1111,-471,-1316,-707,-1858,708,626,--,1249,745,1333,728,1421,842,1501,727,1609,--,--,
投资收益(万元),4245,1968,898,19580,213,-21,-3,271,287,292,-25,-104,-121,-50,-26,-125,-101,-54,-297,-131,-122,0,--,0,--,0,--,--,--,--,--,--,--,--,0,-13,0,0,0,-13,0,0,0,-14,-1,-1,0,3,0,0,0,-3,--,--,--,2,--,--,--,--,--,--,0,0,--,--,
营业外收支净额(万元),2215,1836,1683,4191,2495,1747,789,6713,6100,4991,-18,540,91,269,312,32,-139,-109,-58,-17,-7,2,-14,211,-10,-12,-3,98,--,27,--,-12,--,--,--,-39,0,0,0,-73,0,0,0,-61,0,-5,0,97,-33,0,0,-122,-9,-15,6,-52,-10,-115,-9,146,-21,163,0,--,--,--,
利润总额(万元),19813,14384,7366,43272,20763,16675,7926,52911,34358,19939,8114,56170,41084,26216,12051,52456,33664,21513,10362,34970,21916,14477,7051,20144,14714,9028,4298,17469,3206,2018,587,3968,2912,1990,1064,2848,1936,1055,478,2201,902,544,417,2074,1261,408,206,1219,-496,-1338,-722,-1981,700,612,245,1200,925,1246,855,1909,1021,1888,711,1586,--,--,
净利润(万元),12304,9079,4608,28227,13047,11186,5404,39762,25708,15265,5798,43066,30704,19280,8929,38717,24852,15885,7562,25788,16091,10384,5055,14358,10851,6647,3168,14325,2347,1484,456,2922,1953,1446,779,2232,1469,747,330,1382,379,201,241,1378,782,122,108,616,-865,-1553,-794,-2436,442,415,149,827,781,562,705,1631,856,1477,604,1348,1377,949,
