报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),1.27,1.14,0.62,1.74,1.43,0.98,0.48,1.65,1.28,0.88,0.5,1.49,1.16,0.77,0.4,1.22,0.95,0.75,0.43,1.41,1.11,0.82,0.43,1.61,1.16,0.83,0.39,0.17,0.17,0.2,0.17,1.66,1.47,0.76,0.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,11.31,--,--,--,--,9.87,9.89,10.01,9.61,9.33,9.15,8.93,8.51,8.22,7.92,7.69,7.27,6.82,6.54,6.06,5.81,5.87,5.9,6.38,6.35,6.11,5.39,4.98,4.38,4.2,4.13,4.06,3.94,3.85,3.8,3.83,3.72,3.64,3.57,3.59,3.41,3.28,3.25,3.18,3.1,3.23,3.15,3.07,3,2.97,2.99,2.98,2.95,3.41,3.33,3.32,3.25,3.96,3.7,3.57,3.29,3.39,3.35,3.13,3.36,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.79,1.13,0.45,2.39,1.38,0.99,0.4,2.14,1.45,1.02,0.57,1.67,1.22,0.74,0.55,1.13,0.58,0.39,0.11,0.81,0.68,0.36,0.22,0.74,0,0,0,0.53,0,0,0,0.59,0,0,0,0.98,0,0,0,0.7,0,0.27,--,0.51,0.26,0.13,0.08,0.8,--,-0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),488674,311540,155290,554423,412018,262847,122785,461868,323336,216226,105564,394353,290901,188500,89286,316292,226384,147144,74939,272672,200143,132277,64927,259585,188095,120971,54065,205864,158273,110895,52449,174811,125251,81507,39084,151005,108940,73761,37693,162615,122373,83346,42116,155479,114399,76563,40767,181191,142044,102114,47213,160121,113687,71669,32826,139579,64626,117855,59288,113382,51754,89905,40061,82221,38665,72113,31326,68273,36522,60007,31632,83849,39272,69972,69592,50099,
主营业务利润(万元),294048,186957,94252,333213,249624,159887,72753,286554,202746,132620,64478,231929,172389,111197,52776,172425,121699,77601,37921,143138,103534,68398,33092,135813,99300,64856,28029,93786,70334,47790,21613,77042,54432,35096,18708,70023,50195,33824,16761,71580,53976,37584,18542,76119,57247,39368,20329,89261,68440,49996,22000,70385,50594,32368,13474,65122,30053,54247,27711,51037,21368,31836,15113,3146,1669,4958,2913,5826,4272,8993,4892,8225,0,0,0,0,
营业利润(万元),55453,37737,18763,58451,48056,34487,15352,59056,44842,30852,16522,51875,42172,28207,13861,42974,34270,26124,14428,51641,40477,28934,14921,58328,42745,30095,14131,9960,9229,9256,7088,61376,53492,27614,15405,13741,9229,6343,2568,12061,9720,8408,4230,12659,9787,7130,4302,14441,9256,8884,3593,13118,10015,6366,3034,11623,5192,4168,1619,-1007,2134,249,1219,3195,0,4961,0,5928,0,9247,--,8283,0,0,0,0,
投资收益(万元),690,347,133,822,676,666,141,454,381,309,216,414,167,173,35,-149,114,-65,-69,-128,-109,-38,16,-6403,-6700,-7430,-7581,5665,5820,5658,3306,22268,21536,11895,2941,8100,1351,1029,1158,1113,55,-214,-349,3096,2938,2926,2478,1443,919,-123,-43,-1753,465,-102,4,-836,15,-636,136,768,452,652,325,564,216,1792,958,1427,690,1384,656,232,0,0,0,0,
营业外收支净额(万元),10073,7220,5914,6752,6007,2235,2023,3838,2889,1358,716,4156,1403,1234,249,3341,2538,2200,1162,1725,938,906,273,614,137,147,65,605,--,-14,191,622,--,--,36,-3520,0,0,-1,-104,0,0,-68,-452,0,0,0,-294,0,-4,54,-429,-66,-110,0,-624,0,-202,0,444,0,--,0,0,1895,0,720,0,0,0,22,0,--,--,--,--,
利润总额(万元),65526,44957,24676,65203,54064,36722,17375,62894,47731,32210,17238,56031,43576,29440,14110,46315,36809,28324,15590,53367,41415,29840,15193,58942,42882,30242,14196,10565,9432,9242,7278,61998,53913,27957,15442,18473,10717,7532,3731,13209,9658,8047,3813,15469,12877,10265,6869,15770,10188,8809,3604,11157,10702,6458,2999,10189,4824,3526,1811,1695,3112,6299,3888,7011,3809,9693,4619,8875,5692,11321,5634,9107,0,0,0,0,
净利润(万元),49545,34084,18265,51598,42331,29093,14335,48750,37873,25931,14674,44167,34363,22871,11729,35937,28085,22086,12582,41818,32874,24148,12662,48158,34964,24785,11672,5207,5348,6110,5160,50845,44998,23238,13017,13915,8521,6126,2937,10789,8077,6912,3225,12406,9831,7856,5261,9220,5414,4245,2290,6194,6872,4242,2124,5039,3176,1038,656,165,2507,4083,2789,4320,2557,8144,4312,8015,5489,10111,5475,8330,3592,5924,5778,2395,
