报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.07,0.01,-0,0.01,0,0.01,0.04,0.14,0.11,0.03,0.04,0.14,0.12,0.08,0.04,0.28,0.22,0.13,0.03,0.41,0.41,0.27,0.13,0.73,0.57,0.6,0.45,
每股净资产(元),3.34,3.27,3.22,3.23,3.21,3.22,6.48,6.43,6.38,6.3,6.41,6.37,6.35,6.31,9.55,9.49,9.43,9.33,9.54,9.51,9.43,9.29,9.16,2.93,--,2.21,1.61,
每股经营活动产生的现金流量净额(元),0.28,0.16,-0.14,-0.4,-0.34,-0.23,-0.24,-0.63,-0.52,-0.38,-0.22,-0.5,-0.2,-0.13,-0.04,-0.32,-0.32,-0.32,-0.18,-0.16,-0.38,-0.23,-0.05,0.62,--,0.51,0.15,
主营业务收入(万元),74494,46191,19740,90529,65603,42032,18501,65627,42665,21922,9355,35781,25786,16401,7378,35226,25041,15051,6504,26892,19739,12431,5788,23439,17284,21189,18381,
主营业务利润(万元),15212,8730,3664,14168,9331,6277,2936,12357,8073,4729,2161,8248,6012,3804,1820,7601,5594,3492,1512,7873,6157,4073,1954,8384,6178,6831,5248,
营业利润(万元),1915,510,110,789,-95,339,454,2182,1487,624,489,1900,1476,823,301,2469,1834,1079,266,3194,3057,1839,818,4332,3321,3627,3023,
投资收益(万元),121,121,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,16,
营业外收支净额(万元),287,70,-41,196,119,89,67,13,7,-30,32,100,122,185,158,62,107,33,-0,75,58,81,18,185,188,0,0,
利润总额(万元),2202,581,70,984,24,428,521,2195,1494,594,522,2001,1598,1008,458,2531,1941,1112,266,3269,3115,1920,836,4517,3509,3754,3041,
净利润(万元),1434,148,-91,155,19,226,369,1440,1137,339,363,1429,1242,800,369,1904,1498,844,216,2572,2504,1561,675,3645,2844,2976,2245,
净利润(扣除非经常性损益后)(万元),--,94,--,47,--,183,--,1460,--,368,--,1318,--,621,--,1861,--,820,--,2510,--,1496,0,3492,--,2866,1722,
经营活动产生的现金流量净额(万元),5649,3278,-2829,-7976,-6853,-4654,-2432,-6316,-5263,-3812,-2184,-4977,-2020,-1329,-257,-2169,-2154,-2159,-1187,-1053,-2533,-1514,-306,3119,1021,2559,775,
现金及现金等价物净增加额(万元),296,1999,2505,-7566,1228,1943,-226,-10738,-9873,-6187,-1899,-7901,-5246,-7314,-4112,-9057,-6620,-6232,-2163,38817,39638,42164,46132,1981,272,-43,236,
总资产(万元),142638,143795,145197,120001,122317,105884,98616,95667,91602,93338,76604,75321,73445,69499,69654,69125,72055,67162,68402,69268,67786,67167,69451,22653,--,18765,18346,
流动资产(万元),72082,73609,78815,65734,71472,64847,61277,58162,57175,60136,57085,56241,55216,52732,54254,56903,60963,58763,61200,62391,61227,61421,63799,16981,--,13138,13537,
总负债(万元),67395,69757,72505,47213,50330,34420,27467,24974,23145,27007,11524,10649,9210,5688,5255,5095,8478,4247,4388,5469,4493,4816,7986,7993,--,7740,10301,
流动负债(万元),59783,62111,71227,45902,49007,33095,26098,23584,22238,26326,10936,10055,8660,5138,4705,4545,7928,4247,4388,5469,4493,4816,7986,7993,--,7740,9871,
股东权益不含少数股东权益(万元),67074,65710,64802,64880,64599,64778,65082,64665,64158,63361,64373,64010,63823,63381,63955,63586,63180,62526,63908,63692,63185,62242,61355,14549,--,10904,7927,
净资产收益率加权(%),2.19,0.23,-0.14,0.24,0.03,0.35,0.57,2.25,1.77,0.53,0.56,2.25,1.94,1.26,0.58,3.01,2.35,1.33,0.34,5.07,--,4.07,0,28.64,--,31.61,28.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
