报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.04,0.04,0.02,0.05,0.08,0.06,0.03,--,0.1,0.08,0.03,0.18,0.19,0.15,0.03,0.14,0.14,0.1,0.04,0.22,0.17,0.12,0.04,0.19,0.16,0.12,0.06,0.22,0.21,0.13,0.08,0.38,0.31,0.2,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.34,--,3.32,3.29,3.18,3.14,3.15,3.11,3.08,3.03,2.99,2.93,2.88,2.84,2.82,2.37,2.3,2.27,2.26,2.18,3.2,3.12,3.05,2.94,4.26,4.16,3.69,3.54,3.48,3.4,3.36,3.27,3.38,3.31,3.24,3.15,3.95,3.87,3.79,3.7,3.61,3.54,3.67,3.59,3.48,3.41,3.44,1.25,1.13,1.28,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.13,--,-0.11,-0.19,-0.31,0.52,-0.08,-0.05,0.06,0.22,-0.03,-0.03,-0.07,-0.11,-0.19,-0.09,-0.11,0.27,0.22,0.19,0.07,0.18,0.13,0.01,0.23,0.45,0,0,0,0.24,0,0,0,0.37,0,0,0,0.55,0,0,0,0.15,0,0.08,--,0.2,0.05,0.19,0,--,
主营业务收入(万元),75100,51253,27122,118980,93369,62540,27850,118617,87975,59554,28422,120307,89063,58594,25994,132353,102589,66569,33633,160253,112564,71046,33018,131286,92704,58069,25372,113731,84282,57968,27499,103869,74366,45382,18247,79731,59644,37308,14693,57081,43135,28132,14106,50255,34778,20659,8974,37576,26857,17065,7916,34851,25492,16486,7856,27461,13009,23019,21066,19150,
主营业务利润(万元),17148,10667,5546,18406,17038,11523,5282,20813,20608,13286,5564,21779,19744,12214,5112,18317,18615,11808,5338,22262,21805,12340,4810,21640,17237,11327,5321,21246,18048,11808,5116,19675,16204,10833,--,14314,11846,7310,2564,9667,7476,4642,2424,9448,7210,4285,1867,7825,5715,3534,1588,7737,5999,4014,1844,6077,3244,5525,5000,4894,
营业利润(万元),3060,2341,1307,3058,5030,3989,1703,5779,7097,5500,1869,12139,12686,10334,2113,9315,9675,6994,2718,14349,11425,8258,2920,12267,11104,7481,3529,11482,12237,8026,3155,13346,12082,7918,2810,9442,8253,5076,1566,5911,5001,2986,1435,6096,4874,2890,1306,5657,4295,2633,1179,5808,4582,3056,1278,4378,2394,3944,3665,3294,
投资收益(万元),-7,-14,--,41,-15,-1,--,23,4,-9,--,4889,4897,4908,--,1259,819,818,--,1828,--,--,0,-157,--,--,-18,-62,-46,-17,--,--,--,--,0,17,17,0,0,-13,0,0,0,-6,-6,-4,-2,-8,-6,-4,-2,-5,-3,0,0,0,--,0,0,0,
营业外收支净额(万元),-0,12,2,18,-6,4,3,329,-25,--,--,-90,-105,-22,-9,-43,-29,-28,-42,250,-75,-65,-61,-218,13,4,--,825,--,--,--,--,--,--,--,72,0,0,0,121,0,0,0,251,0,0,0,251,0,0,0,0,188,125,0,141,21,0,0,0,
利润总额(万元),3060,2353,1309,3076,5024,3993,1706,6108,7072,5500,1869,12049,12581,10313,2104,9272,9646,6966,2675,14599,11349,8193,2859,12048,11117,7486,3529,12307,12143,7944,3315,14460,12043,7879,2776,9837,8564,5380,1829,6682,5660,3570,1478,6407,5121,3077,1433,6030,4507,2785,1270,6054,4767,3181,1341,4649,2414,3944,3665,3294,
净利润(万元),2602,2077,1143,3094,4498,3559,1504,5464,6313,4872,1645,10557,11213,9099,1788,8524,8609,6216,2274,13100,10311,7155,2430,10887,9888,6590,3000,11504,11216,7015,2823,13602,11129,6972,2360,9027,7383,4573,1554,5816,4806,3035,1256,5445,4353,2616,1218,5306,4023,2559,1188,5252,4161,2813,1140,3523,1630,2642,3665,3294,
