报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.14,0.13,0.09,0.38,0.36,0.62,0.38,0.35,0.32,0.13,0.09,0.31,0.23,0.19,0.13,1.14,0.99,0.65,0.39,1.2,0.83,0.58,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,11.63,11.6,11.78,11.65,11.48,11.15,4.2,3.81,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.06,2.69,1.54,-3.44,-2.75,-0.3,-1.21,-0.49,0.49,-0.05,
主营业务收入(万元),445323,327265,201999,684211,576100,435258,283082,855780,741987,512180,240620,665600,546571,376606,211333,588828,482621,307227,163457,402896,329902,283784,
主营业务利润(万元),31197,22601,14662,55365,47434,36697,21859,43415,35817,20333,11880,38770,29132,18897,11210,57797,51017,29796,14890,48936,41947,27476,
营业利润(万元),9900,8567,6588,25731,25686,20476,11446,11196,10120,4373,2828,10290,7578,6546,4097,33609,28212,18201,9610,24198,20340,11059,
投资收益(万元),3649,2347,118,1338,1384,-43,-792,11582,6787,4996,596,781,1488,1413,2457,-4856,-4437,-380,736,-4715,-3234,185,
营业外收支净额(万元),327,329,69,637,133,96,268,707,258,117,199,95,-156,-132,-17,211,-417,-267,-170,5001,-336,-344,
利润总额(万元),10227,8896,6658,26368,25819,20571,11714,11902,10378,4490,3027,10384,7422,6414,4080,33821,27794,17935,9440,29199,20004,10715,
净利润(万元),7431,6646,4880,19964,19003,14964,9045,8344,7659,3203,2109,7381,5587,4660,3045,25078,21083,13081,7003,21677,14890,8632,
净利润(扣除非经常性损益后)(万元),3192,4170,4488,15986,17451,13636,8606,6384,6144,1903,1597,6485,--,4182,--,23380,--,12037,--,17354,14819,8303,
经营活动产生的现金流量净额(万元),6306,14120,-22775,37130,59625,60893,25565,51290,10181,12950,-1973,9145,25380,64446,36888,-82623,-66026,-7245,-21851,-8796,8875,-783,
现金及现金等价物净增加额(万元),1820,13395,-15238,-17437,-4362,-11268,-28153,-39758,-2062,2144,-10800,40857,56175,104207,136459,49176,74074,122283,-2918,9170,4892,-3503,
总资产(万元),490684,485734,499855,500236,537876,597599,557057,486351,469640,414520,420951,431643,431354,413831,475319,368045,376450,345805,221676,210609,161932,136825,
流动资产(万元),462013,462819,478349,478627,517816,577258,537669,467796,451921,395585,403589,415481,416799,403778,469587,362284,370385,340161,215845,204517,154922,129912,
总负债(万元),183929,179713,190140,195315,234354,298113,261091,199440,183409,132736,137848,150645,152141,135547,192650,88421,100821,78178,146020,141956,114936,100719,
流动负债(万元),74331,70588,81050,86337,125392,189220,152174,99914,83797,32435,38869,51681,53589,36637,93769,87539,100817,78174,146002,141937,114936,100719,
股东权益不含少数股东权益(万元),306671,305843,309365,304478,303522,299485,295966,286911,286231,281784,283103,280999,279213,278283,282670,279624,275630,267627,75656,68654,46965,36076,
净资产收益率加权(%),2.43,2.16,1.6,6.76,6.41,5.1,3.1,2.94,2.69,1.13,0.75,2.64,1.98,1.65,1.08,12.23,11.55,9.54,9.7,37.49,36.75,27.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
