报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2001-12-31,2000-12-31,
总负债(万元),183724400,180543400,171507500,174952900,168719000,168648200,164389300,158642800,146927700,142448500,144115666,141413744,137525239,128590192,118374587,118021106,101883369,108196298,108523979,100473456,97661462,90903287,85992225,81522225,79451243,77237250,72975260,70421583,63686707,61366421,58411700,57928265,51698962,46900641,41214444,43341063,38595289,38094163,35152496,34567541,32321917,31410814,28849872,29471674,26677019,--,23224459,23820171,20734485,19965734,17454513,13295383,9837766,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,0,0,0,0,0,--,0,--,0,0,--,--,--,--,28328376,26069790,25095208,22833458,23504990,21478519,--,18989447,20003851,17552606,17478137,15093975,12261080,9433542,
股东权益不含少数股东权益(万元),11216200,11110800,10534800,10145800,9626600,9145900,8969400,8542000,8196600,8210000,7787527,7469421,7116105,6858480,6628976,6390108,6092931,5880551,3720277,3549588,3417604,3266288,3158769,3023419,2911924,2815788,2797453,2742136,1575629,1448190,1385104,1305563,1262967,1201485,1196841,1164280,1124708,1074244,1084570,1045301,1027252,982884,992107,960899,938323,--,889400,862708,972183,399656,360137,209584,145558,
净资产收益率加权(%),12.9,8.72,4,19.31,14.47,9.66,4.25,19.3,14.05,9.31,3.87,18.5,13.58,9.09,3.61,17.44,13.27,9.71,4.7,18.25,14.04,9.5,4.23,13.04,--,5.92,0,18.23,0,13.85,--,17.12,--,8.48,0,13.26,--,7.03,--,12.83,--,6.44,--,11.16,0,--,0,15.53,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
