报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),-0.03,-0.06,0.01,0.54,0.17,0.13,0.04,0.49,0.14,0.1,0.05,0.48,0.22,0.16,0.05,0.5,0.4,0.22,0.1,0.43,0.39,0.31,0.37,0.69,0.33,0.12,0.01,0.53,0.28,0.26,0.37,0.95,0.34,0.84,0.71,0.43,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.51,3.45,3.44,3.39,3.29,3.11,3.09,2.99,2.95,2.87,5.54,5.2,4.83,4.63,4.72,4.7,4.46,4.43,6.72,3.6,2.96,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.45,-0.33,-0.35,0.31,0.19,0.31,0.18,-2.7,-2.27,-2.45,-1.18,0.89,0.66,-0.43,-0.32,-1.07,-0.68,-0.95,-0.33,-1.22,-1.6,0.52,1.66,-0.25,
主营业务收入(万元),70039,25260,18817,176034,117601,75119,33539,157549,87357,58621,31820,121064,55525,34424,15546,109653,83853,44151,21236,84769,72685,45791,28112,74833,37224,20110,2358,42577,23582,20383,16519,41822,14181,30458,24461,30078,
主营业务利润(万元),12389,6268,5314,36049,17103,11685,4817,30067,13229,9144,5176,26654,14154,10358,3710,28692,22245,12751,5507,23449,19961,15411,8906,19266,9357,18684,731,14036,7745,6657,5438,12588,4710,11262,9963,7016,
营业利润(万元),-952,-2353,808,22969,7972,5807,1747,20800,6117,4329,2279,20405,9574,7117,2071,21144,17234,9424,4171,18384,15629,13381,7845,14871,6964,2652,247,11303,6008,5357,4830,11346,4006,10236,8588,5346,
投资收益(万元),-85,-85,-36,-144,-120,-79,-40,-17,-91,-91,--,1209,328,0,--,30,--,0,--,80,80,80,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
营业外收支净额(万元),5,7,10,234,37,30,2,438,442,419,-0,-2,2,-24,-11,322,-2,-2,-3,2,-4,-8,-5,-18,-4,-4,0,--,--,--,--,0,0,0,172,-1,
利润总额(万元),-947,-2345,818,23203,8009,5837,1749,21238,6559,4748,2279,20403,9577,7094,2061,21466,17232,9421,4168,18386,15625,13373,7840,14853,6961,2648,248,11214,5916,5263,4834,11349,4007,10237,8760,5345,
净利润(万元),-925,-1906,363,17263,5578,4080,1289,15795,4566,3336,1645,15428,7113,5253,1524,16096,12911,6983,3124,13814,12498,10059,5907,11084,5266,1932,169,8323,4384,3926,3613,7565,2692,6706,5682,3472,
净利润(扣除非经常性损益后)(万元),-928,-1911,356,17088,5550,4058,1288,15467,4234,3022,1645,14769,--,5271,--,15855,--,6985,--,13813,--,10066,--,11098,--,1935,0,8389,0,3996,--,6965,2433,6270,1956,3328,
经营活动产生的现金流量净额(万元),-9518,-33317,-35117,-47730,-3928,-1465,-10680,34750,50617,37930,21800,-657,-14555,-10572,-11297,9809,5986,10030,5619,-86314,-72521,-78385,-18818,14283,10516,-6830,-5132,-17072,-10923,-15176,-3548,-9752,-12768,4166,13255,-1963,
现金及现金等价物净增加额(万元),25124,12534,11435,-1701,-16103,-11431,-12949,21601,36902,48049,32794,2035,-12752,-18810,-10328,21355,-668,5023,4617,-18829,-23699,-34931,781,13476,13099,-10059,-13284,15404,20068,24531,37731,-7769,3742,20596,-1147,20,
总资产(万元),706080,686157,629818,579273,507252,518501,528212,503779,512631,483670,446880,398933,378042,345242,348853,340659,315865,324491,315655,311898,263395,264593,231364,217165,192416,158834,141019,146244,144907,133469,139544,103921,118650,83262,68216,68661,
流动资产(万元),694756,674176,615866,570551,498652,509749,519286,494629,510506,481501,444641,396781,373121,340282,343874,336439,311604,320207,311409,307625,258807,260285,227109,213880,189114,156509,138677,143964,143761,132328,138445,102802,117661,82278,67280,67463,
总负债(万元),551198,532138,479009,428808,368461,381193,393686,367328,388109,360368,323665,276655,264073,233128,237261,230584,208963,223505,215315,214676,168683,172309,142269,133179,114247,84000,64746,70139,72739,61766,67089,74310,93915,45902,37473,42889,
流动负债(万元),428744,410185,386429,396228,300581,323643,252886,226528,282209,254468,233965,240655,178994,164049,163182,166215,140272,154815,151378,150738,105068,110694,106269,115179,96247,72000,54846,60139,62739,51766,49189,58410,78015,37902,37473,42889,
股东权益不含少数股东权益(万元),144895,143913,149383,149020,137335,135837,133047,134958,123028,121799,121708,120763,112448,110588,110060,108536,105351,99422,98765,95640,94324,91885,88693,83178,77361,74026,75465,75295,71356,70898,71652,28807,23934,37360,30654,25772,
净资产收益率加权(%),-0.63,-1.3,0.25,12.2,4.08,3,0.95,12.34,3.71,2.73,1.35,13.43,6.39,4.73,1.39,15.77,12.65,7.04,3.21,15.35,14.12,11.5,6.86,14.04,--,2.55,0,12.18,0,6.22,--,25.05,6.96,19.72,20.24,14.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
