报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),-0.14,-0.07,-0.07,-0.32,-0.23,-0.15,-0.04,0,0,0,0,0.06,0.01,0.03,0.01,0.19,0.19,0.21,0.1,0.39,0.4,0.41,-0.01,0.85,0.17,0.18,-0.04,0.2,0.32,0.24,0.22,0.53,0.33,0.27,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.07,--,2.02,2.04,2.03,4.03,3.85,3.87,3.72,3.63,3.62,3.6,1.86,1.87,1.2,1.21,0.99,1.02,1.11,1.03,0.99,0.77,0.8,0.74,0.55,-0.01,0.43,0.46,0.56,0.54,0.64,0.64,0.63,0.62,0.65,0.62,0.4,0.43,0.56,0.62,0.69,0.76,2.15,2.27,0,2.57,4.18,4.66,4.5,1.3,2.43,2,1.66,1.72,1.59,1.71,2.09,2.46,2.43,2.33,2.59,1.87,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.39,--,-0.28,-0.57,-0.29,0.52,0.87,-0.26,-0.3,0.72,0.78,0.13,-0.21,-1.32,0.81,1.08,-0.19,-0.09,0.01,-0.27,-0.52,-0.29,1.37,0.28,0.15,0.34,0,--,0,-0.01,0,0,0,-0.15,0,0,0,-0.02,0,0,0,-0.18,0,-0.66,0,-2.03,-0.06,-0.19,-0.67,0.16,0.04,0.17,-0.08,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),174652,93983,21912,152605,50239,29129,12583,102163,74901,57478,24064,139719,50288,35406,16353,133155,61362,49058,33289,128690,70178,50845,13332,67665,20708,11509,4351,40349,34150,22460,11878,45518,34698,22141,10758,34191,26622,17107,7499,41335,30458,20238,9354,56528,40117,22420,6423,28929,18198,12467,5307,32346,21020,15026,5194,28249,22834,40592,17682,23106,22720,20355,7769,16764,7225,15353,8228,17541,8660,16031,8189,19576,
主营业务利润(万元),12638,12463,1546,10526,1860,1443,1798,18790,13112,10526,4860,28150,8122,5717,2799,28151,10408,8395,6354,22919,12309,8594,2107,9367,2250,1544,508,6157,5629,4189,2218,9376,6756,4299,--,6676,5536,3745,1654,7463,7034,4389,2223,8675,5875,2546,858,2591,1806,1259,516,2772,1695,884,289,-6888,4950,11660,5011,6588,8872,5779,1664,-931,-832,-2836,-20,-330,626,1427,762,4513,
营业利润(万元),-5976,-2228,-4307,-18422,-15175,-9010,-2577,-4270,-845,295,-603,9870,-829,807,-126,10862,662,1766,4146,5388,3828,3123,-58,-666,-1703,-1299,-837,-4767,-1161,643,437,9496,6198,4810,327,-12982,-3098,-2119,-443,-2986,339,203,362,2278,1966,544,-525,-12383,-5294,-3583,-1641,-32832,-7471,-4835,-2666,-26559,2656,7370,3016,3067,6428,1635,-342,-987,0,-2806,0,-191,0,0,791,2762,
投资收益(万元),1182,102,42,852,606,548,423,639,104,96,49,1257,1670,1685,430,945,829,837,592,329,329,332,276,482,517,264,-8,1953,-97,122,118,2643,862,136,26,-265,-223,-202,-27,151,301,314,-37,-230,-181,-123,-57,-814,-137,-164,22,-2138,535,241,-141,2828,5051,1131,1196,2566,-23,-27,25,21,4,-22,18,260,117,24,29,98,
营业外收支净额(万元),493,429,354,1475,472,364,179,9294,3828,2168,1061,1765,1473,1270,1223,6917,6985,6911,-34,10093,9890,9910,29,24633,7085,6799,-4,11043,--,6865,--,--,--,--,--,-3445,0,--,0,317,0,0,0,415,0,0,0,3640,0,-17,0,-5275,21,-2,0,-311,0,268,0,64,0,0,0,0,2,0,-6,0,-46,0,0,--,
利润总额(万元),-5483,-1798,-3953,-16947,-14703,-8646,-2398,5023,2983,2464,458,11635,644,2077,1098,17779,7647,8677,4112,15481,13718,13033,-29,23967,5382,5500,-841,6277,9809,7507,6916,16644,8824,6755,2148,-16590,-3515,-2330,-482,-2389,1061,786,322,2567,2517,715,-588,-9345,-5291,-3616,-1625,-39985,-6714,-4445,-2756,-23892,8029,10170,4943,6287,6598,2695,-293,193,-855,-2882,11,335,760,326,810,2699,
净利润(万元),-8690,-4500,-4553,-20347,-14821,-9270,-2574,278,32,246,207,4014,357,1641,701,12199,6115,6769,3048,11036,10919,10312,-164,20196,4116,4216,-836,4833,7578,5693,5200,12619,7924,6529,1443,-12676,-2892,-1979,-427,-2183,340,335,110,402,1121,375,-540,-8110,-4779,-3267,-1551,-38909,-6349,-4127,-2611,-23827,7177,9008,4014,6219,3247,2016,-266,220,-839,-2839,41,331,646,283,689,2306,
